,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,npm_latest_release_published_at,npm_dependent_project_count,dnf_id,yay_id,snap_id
383,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/JoaquinAmatRodrigo/skforecast,https://github.com/JoaquinAmatRodrigo/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2024-01-04 07:53:42.000000,2023-12-31 13:58:59,2670.0,232.0,92.0,10.0,505.0,15.0,91.0,763.0,Time series forecasting with scikit-learn models.,9.0,28,True,2023-11-16 21:42:02.000,0.11.0,25.0,skforecast,,,,['sklearn'],229.0,229.0,https://pypi.org/project/skforecast,44200.0,44200.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
384,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1130.0,178.0,213.0,23.0,533.0,8388.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,27,False,2021-01-29 00:03:56.000,0.0.9,1.0,,,,,,21.0,21.0,,,229.0,,,,,,,,3.0,8258.0,,,,,,,,,,,,,,,,,,,,,
385,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2023-07-09 00:54:49.000000,2023-04-19 16:47:52,581.0,,1153.0,352.0,79.0,47.0,231.0,7855.0,StarCraft II Learning Environment.,39.0,27,True,2022-07-13 12:08:43.000,4.0,8.0,pysc2,,,,,683.0,657.0,https://pypi.org/project/pysc2,1219.0,1620.0,,,,,,,,3.0,30916.0,2022-07-13 12:02:04.256,26.0,google-deepmind/pysc2,,,,,,,,,,,,,,,,,,
386,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1500.0,131.0,51.0,155.0,141.0,7633.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,27,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],44.0,1.0,https://pypi.org/project/efficientnet-pytorch,146804.0,225141.0,,,,,,,,2.0,3603523.0,2021-04-15 15:17:23.000,43.0,,,,,5.0,,,,,,,,,,,,,,
387,NuPIC,numenta/nupic,ml-frameworks,,https://github.com/numenta/nupic-legacy,https://github.com/numenta/nupic-legacy,AGPL-3.0,2013-04-05 23:14:27.000,2023-09-01 15:42:16.000000,2023-08-31 21:49:25,6626.0,,1557.0,625.0,2111.0,453.0,1338.0,6332.0,"Numenta Platform for Intelligent Computing is an implementation of Hierarchical Temporal Memory (HTM), a theory of..",123.0,27,False,2018-06-01 15:12:12.000,1.0.5,47.0,nupic,,,,,21.0,21.0,https://pypi.org/project/nupic,1301.0,1301.0,,,,,,,,3.0,2.0,,,numenta/nupic-legacy,,,,,,,,,,,,,,,,,,
388,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1349.0,348.0,14.0,42.0,65.0,6248.0,Python library for processing Chinese text.,8.0,27,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,1314.0,1272.0,https://pypi.org/project/snownlp,21176.0,21176.0,,,,,,,,3.0,,2015-09-27 16:35:23.000,42.0,,,,,,,,,,,,,,,,,,,
389,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2023-10-06 08:13:53.418000,2023-01-27 13:12:44,652.0,,978.0,146.0,93.0,74.0,305.0,6092.0,A Python scikit for building and analyzing recommender systems.,45.0,27,True,2022-09-23 17:17:00.724,1.1.3,11.0,scikit-surprise,conda-forge/scikit-surprise,,,,71.0,21.0,https://pypi.org/project/scikit-surprise,142890.0,151163.0,https://anaconda.org/conda-forge/scikit-surprise,2023-10-06 08:13:53.418,347474.0,,,,,2.0,,2022-09-23 17:17:00.724,50.0,,,,,,,,,,,,,,,,,,,
390,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2023-01-19 00:37:33.000000,2023-01-19 00:37:33,900.0,,1187.0,154.0,950.0,45.0,782.0,5687.0,Gluon CV Toolkit.,119.0,27,True,2021-03-09 00:20:06.000,0.10.0,10.0,gluoncv,,,,['mxnet'],21.0,21.0,https://pypi.org/project/gluoncv,39100.0,39100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
391,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-12-31 15:27:11.000000,2023-12-30 21:46:50,13635.0,516.0,1521.0,143.0,3536.0,803.0,1039.0,5338.0,An Industrial Grade Federated Learning Framework.,99.0,27,True,2023-12-31 15:27:11.000,2.0.0,48.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,2020-05-06 09:35:40.000,,,,,,,,,,,,,,,,,,,,
392,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000,2023-10-03 15:08:28.000000,2018-07-25 01:28:08,1796.0,,780.0,275.0,438.0,221.0,329.0,4804.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,27,False,2018-01-22 06:03:37.000,1.3.5,28.0,edward,,,,['tensorflow'],344.0,304.0,https://pypi.org/project/edward,317.0,317.0,,,,,,,,3.0,16.0,2018-01-22 06:03:05.000,40.0,,,,,,,,,,,,,,,,,,,
393,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-11-05 23:29:16.000000,2023-10-05 16:17:35,6152.0,,513.0,154.0,1902.0,299.0,1326.0,4310.0,ArrayFire: a general purpose GPU library.,88.0,27,True,2023-08-29 19:49:26.000,3.9.0,34.0,arrayfire,,,,,7.0,,https://pypi.org/project/arrayfire,758.0,807.0,,,,,,,,2.0,5079.0,2022-02-22 21:42:15.000,7.0,,,,,,,,,,,,,,,,,,,
394,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2023-06-16 19:25:16.902000,2022-04-01 13:57:36,131.0,,951.0,144.0,30.0,46.0,77.0,4151.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,27,False,2020-05-22 15:07:00.000,3.3.2,15.0,vadersentiment,conda-forge/vadersentiment,,,,7963.0,7773.0,https://pypi.org/project/vadersentiment,173407.0,173804.0,https://anaconda.org/conda-forge/vadersentiment,2023-06-16 19:25:16.902,13512.0,,,,,2.0,,2020-05-22 15:07:00.000,190.0,,,,,,,,,,,,,,,,,,,
395,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2023-08-21 13:36:56.000000,2021-05-10 18:34:53,57.0,,405.0,39.0,55.0,118.0,43.0,3908.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,27,False,2018-09-26 05:07:28.000,1.5.1,12.0,torchsummary,,,,['pytorch'],12290.0,12175.0,https://pypi.org/project/torchsummary,127078.0,127078.0,,,,,,,,2.0,,2018-09-26 05:07:28.000,115.0,,,,,,,,,,,,,,,,,,,
396,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,964.0,283.0,226.0,11.0,356.0,3860.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,27,True,2022-04-21 20:41:22.000,2.2.5,32.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",5.0,,https://pypi.org/project/tensorflowonspark,561594.0,562017.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,20731.0,,,,,3.0,,2022-04-21 20:05:56.000,5.0,,,,,,,,,,,,,,,,,,,
397,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-01-03 16:45:49.000000,2024-01-03 16:44:47,1195.0,6.0,401.0,83.0,54.0,57.0,201.0,3300.0,A library of reinforcement learning components and agents.,84.0,27,True,2022-02-10 06:52:27.000,0.4.0,15.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],185.0,182.0,https://pypi.org/project/dm-acme,1637.0,1847.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,8002.0,,,,,2.0,,2022-02-10 06:52:27.000,3.0,google-deepmind/acme,,,,,,,,,,,,,,,,,,
398,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2023-06-05 03:00:37.000000,2022-12-13 03:52:09,2484.0,,455.0,83.0,245.0,61.0,154.0,3019.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,61.0,27,False,2022-10-31 14:47:34.183,1.0.1,24.0,fastnlp,,,,,170.0,168.0,https://pypi.org/project/fastnlp,42486.0,42487.0,,,,,,,,2.0,75.0,2022-10-31 14:47:34.183,2.0,,,,,,,,,,,,,,,,,,,
399,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2023-12-18 12:05:47.000000,2023-11-25 05:36:27,4323.0,55.0,552.0,40.0,994.0,189.0,668.0,3001.0,"A unified, comprehensive and efficient recommendation library.",70.0,27,True,2023-11-04 11:23:19.000,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],2.0,,https://pypi.org/project/recbole,2057.0,2171.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,4347.0,,,,,2.0,,2023-10-31 12:52:34.000,2.0,,,,,,,,,,,,,,,,,,,
400,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2023-12-09 00:22:24.000000,2023-12-09 00:22:24,2360.0,46.0,680.0,166.0,60.0,11.0,688.0,2995.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,27,True,2023-10-23 21:02:38.000,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,901.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,60312.0,,,,,3.0,4696.0,,,,,,,,,,,,,,,,,,,,,
401,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2023-09-14 20:07:18.000000,2021-10-29 06:15:49,2535.0,,412.0,64.0,932.0,315.0,745.0,2832.0,StellarGraph - Machine Learning on Graphs.,36.0,27,False,2021-02-22 06:35:38.731,1.2.1,25.0,stellargraph,,,,['tensorflow'],256.0,248.0,https://pypi.org/project/stellargraph,4911.0,4911.0,,,,,,,,2.0,,2021-02-22 06:35:38.731,8.0,,,,,,,,,,,,,,,,,,,
402,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449000,2023-11-29 13:26:08,135.0,9.0,259.0,52.0,19.0,31.0,97.0,2739.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,True,2023-11-29 13:30:45.000,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,1902.0,1902.0,https://pypi.org/project/sweetviz,53311.0,54075.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,26745.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
403,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,329.0,66.0,167.0,164.0,113.0,2703.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,27,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,,90.0,,https://pypi.org/project/eli5,476369.0,478198.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,146354.0,,,,,2.0,,2022-05-11 09:37:12.000,90.0,,,,,4.0,,,,,,,,,,,,,,
404,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-09-26 21:01:12.000000,2023-09-26 21:01:10,548.0,,469.0,97.0,43.0,82.0,240.0,2693.0,Learning to Rank in TensorFlow.,33.0,27,True,2023-08-11 17:56:48.000,0.5.3,22.0,tensorflow_ranking,,,,['tensorflow'],13.0,,https://pypi.org/project/tensorflow_ranking,101337.0,101337.0,,,,,,,,2.0,,2023-08-11 17:56:48.000,13.0,,,,,,,,,,,,,,,,,,,
405,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-12-27 10:07:19.000000,2023-12-27 10:07:15,3503.0,50.0,329.0,154.0,1163.0,20.0,60.0,2669.0,Neural Network Libraries.,73.0,27,True,2023-12-07 00:57:13.000,1.38.0,73.0,nnabla,,,,,,,https://pypi.org/project/nnabla,2471.0,2482.0,,,,,,,,3.0,907.0,,,,,,,,,,,,,,,,,,,,,
406,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2023-12-15 01:37:16.000000,2023-12-01 12:25:37,3438.0,21.0,504.0,109.0,339.0,361.0,663.0,2600.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",79.0,27,False,2015-03-31 16:33:30.000,2.0,6.0,essentia,,,,,551.0,551.0,https://pypi.org/project/essentia,3915.0,3915.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
407,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2023-11-09 09:05:16.000000,2023-11-09 09:05:15,1698.0,2.0,413.0,45.0,350.0,32.0,345.0,2594.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",33.0,27,True,2022-04-02 15:26:45.000,3.3.3,70.0,foolbox,conda-forge/foolbox,,,,559.0,545.0,https://pypi.org/project/foolbox,1992.0,2289.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12500.0,,,,,2.0,,2022-04-02 15:26:45.000,14.0,,,,,,,,,,,,,,,,,,,
408,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-12-11 14:10:13.000000,2023-12-11 14:10:09,768.0,8.0,586.0,180.0,75.0,18.0,544.0,2520.0,Python sync/async framework for Interactive Brokers API.,36.0,27,True,2023-07-02 12:44:10.283,0.9.86,111.0,ib_insync,conda-forge/ib-insync,,,,23.0,,https://pypi.org/project/ib_insync,25645.0,26347.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,37944.0,,,,,3.0,,2022-11-21 09:32:01.715,23.0,,,,,,,,,,,,,,,,,,,
409,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2023-09-13 13:50:05.000000,2018-08-19 12:37:47,130.0,,282.0,67.0,59.0,26.0,39.0,2368.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:25:39.290,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],4385.0,4307.0,https://pypi.org/project/scikit-plot,420480.0,422627.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,167540.0,,,,,2.0,,2018-08-19 12:25:39.290,78.0,,,,,,,,,,,,,,,,,,,
410,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317.0,65.0,38.0,96.0,160.0,2162.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],354.0,330.0,https://pypi.org/project/hyperas,9478.0,9478.0,,,,,,,,2.0,,2019-02-28 09:16:54.000,24.0,,,,,,,,,,,,,,,,,,,
411,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,246.0,92.0,124.0,31.0,230.0,2138.0,"NLP, before and after spaCy.",35.0,27,False,2023-04-02 22:46:00.000,0.13.0,29.0,textacy,conda-forge/textacy,,,,1627.0,1627.0,https://pypi.org/project/textacy,31673.0,33386.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,137086.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
412,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2023-12-06 14:39:14.000000,2023-08-22 16:20:29,468.0,,386.0,63.0,151.0,13.0,91.0,2077.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2023-08-07 19:52:09.000,3.2.5,21.0,pytextrank,,,,,568.0,551.0,https://pypi.org/project/pytextrank,41427.0,41427.0,,,,,,,,2.0,,2023-08-07 19:52:09.000,17.0,,,,,,,,,,,,,,,,,,,
413,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2024-01-02 16:42:15.000000,2023-11-13 15:09:30,712.0,5.0,201.0,34.0,520.0,117.0,234.0,1996.0,"Algorithms for outlier, adversarial and drift detection.",20.0,27,True,2023-07-07 12:15:34.000,0.11.4,33.0,alibi-detect,,,,,405.0,405.0,https://pypi.org/project/alibi-detect,35261.0,35261.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
414,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-12-14 21:45:46.000000,2023-12-14 21:45:38,856.0,18.0,432.0,62.0,319.0,113.0,92.0,1833.0,Library for training machine learning models with privacy for training data.,58.0,27,True,2023-10-11 15:51:39.000,0.8.12,30.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,15432.0,15434.0,,,,,,,,2.0,131.0,2023-10-11 15:51:39.000,14.0,,,,,,,,,,,,,,,,,,,
415,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-01-03 15:17:44.000000,2024-01-02 14:37:49,1658.0,192.0,116.0,29.0,121.0,18.0,20.0,1732.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2023-09-10 04:20:57.000,0.4.168,144.0,labml,,,,,125.0,119.0,https://pypi.org/project/labml,1969.0,1969.0,,,,,,,,3.0,,2023-09-10 04:20:57.000,6.0,,,,,,,,,,,,,,,,,,,
416,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,6.0,206.0,36.0,1081.0,25.0,496.0,1718.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:37:19.283,0.8.2,40.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],260.0,257.0,https://pypi.org/project/lightning-flash,1484.0,2062.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,16777.0,,,,,2.0,,2022-05-11 18:17:54.000,3.0,Lightning-Universe/lightning-flash,,,,,,,,,,,,,,,,,,
417,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2023-12-23 21:14:24.262000,2023-12-23 01:07:13,191.0,21.0,187.0,32.0,19.0,1.0,83.0,1541.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",15.0,27,True,,,40.0,autoviz,conda-forge/autoviz,,,,599.0,599.0,https://pypi.org/project/autoviz,319022.0,320584.0,https://anaconda.org/conda-forge/autoviz,2023-12-23 21:14:24.262,45318.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
418,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2023-10-27 06:20:12.000000,2023-10-20 21:52:11,1051.0,2.0,207.0,52.0,201.0,26.0,274.0,1539.0,A full spaCy pipeline and models for scientific/biomedical documents.,32.0,27,True,2023-09-30 19:50:08.000,0.5.3,10.0,scispacy,,,,,812.0,812.0,https://pypi.org/project/scispacy,21780.0,21780.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
419,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-01-04 02:31:38.000000,2023-12-21 01:18:38,6224.0,105.0,261.0,47.0,2487.0,307.0,1343.0,1480.0,cuGraph - RAPIDS Graph Analytics Library.,107.0,27,True,2023-12-06 19:21:19.000,23.12.00,33.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,206.0,741.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17666.0,,,,,2.0,,2020-06-01 20:09:06.000,2.0,,,,,,,,,,,,,,,,,,,
420,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,300.0,74.0,742.0,37.0,168.0,1475.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02.000,0.13.1,13.0,chainercv,,,,,380.0,380.0,https://pypi.org/project/chainercv,1982.0,1982.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
421,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-01-02 06:48:27.000000,2023-06-07 07:35:59,3033.0,,118.0,37.0,332.0,11.0,187.0,1410.0,Multi-class confusion matrix library in Python.,17.0,27,True,2023-06-07 14:06:28.000,4.0,44.0,pycm,,,,,280.0,262.0,https://pypi.org/project/pycm,71917.0,71917.0,,,,,,,,3.0,,2023-06-07 14:08:01.991,18.0,,,,,,,,,,,,,,,,,,,
422,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-11-29 23:18:39.816000,2023-10-05 18:36:18,1029.0,,166.0,18.0,62.0,24.0,321.0,1399.0,PyTorch Extension Library of Optimized Scatter Operations.,28.0,27,True,2023-10-06 08:49:07.000,2.1.2,32.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],81.0,,https://pypi.org/project/torch-scatter,35464.0,40932.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-11-29 23:18:39.816,235135.0,,,,,2.0,,2023-10-06 08:49:07.000,81.0,,,,,4.0,,,,,,,,,,,,,,
423,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-10-09 07:21:10.000000,2023-09-29 00:13:39,295.0,,257.0,49.0,184.0,54.0,120.0,1354.0,Metric learning algorithms in Python.,22.0,27,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],350.0,337.0,https://pypi.org/project/metric-learn,13071.0,13332.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,10978.0,,,,,3.0,,2023-10-09 04:53:59.000,13.0,,,,,,,,,,,,,,,,,,,
