,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,npm_latest_release_published_at,npm_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
506,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,512.0,137.0,649.0,65.0,198.0,3859.0,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,2490.0,2490.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
507,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,917.0,177.0,385.0,33.0,430.0,3814.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,25,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
508,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2024-03-03 01:58:14.000000,2024-03-03 01:31:19,180.0,1.0,376.0,162.0,84.0,87.0,101.0,3159.0,A deep learning library for video understanding research.,55.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],7.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,7.0,72101.0,72101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
509,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2024-03-25 08:24:11.000000,2024-03-11 08:27:22,2739.0,49.0,1106.0,134.0,1054.0,52.0,72.0,3110.0,a distributed deep learning platform.,88.0,25,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,3.0,3.0,,,,,68.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,738.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,6465.0,3.0,,,,,,,,,,,,,,,,,,,
510,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,679.0,73.0,25.0,117.0,101.0,2973.0,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],2929.0,2900.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,29.0,1501.0,1501.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
511,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000000,2024-01-20 00:01:11,1576.0,3.0,246.0,30.0,2015.0,3.0,650.0,2941.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,25,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,3275.0,3372.0,,,,,,,,3.0,2638.0,,,,,,,,,,,,,,,,,,
512,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-06-16 19:17:56.088000,2021-06-22 10:51:48,116.0,,469.0,99.0,49.0,59.0,253.0,2795.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,715.0,691.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,24.0,3178.0,3497.0,https://anaconda.org/conda-forge/neuralcoref,2023-06-16 19:17:56.088,15104.0,,,,,3.0,952.0,,,,,,,,,,,,,,,,,,
513,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2024-02-21 08:50:08.000000,2023-06-30 21:16:10,470.0,,322.0,64.0,316.0,46.0,124.0,2751.0,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2023-05-25 02:30:41.654,3.7.0,55.0,ddsp,conda-forge/ddsp,,,['tensorflow'],51.0,50.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,2211.0,2538.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14715.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
514,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000000,2022-10-05 16:26:03,376.0,,224.0,49.0,481.0,45.0,70.0,2701.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,217.0,214.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,20981.0,20982.0,,,,,,,,2.0,67.0,,,,,,,,,,,,,,,,,,
515,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,316.0,93.0,2157.0,206.0,982.0,2672.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,25,True,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,1.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,1.0,33190.0,33190.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
516,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-03-18 17:20:26.000000,2023-07-01 21:40:58,1936.0,,333.0,40.0,87.0,28.0,157.0,2439.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,25,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,,,['pytorch'],3.0,,https://pypi.org/project/torch-geometric-temporal,2022-09-04 16:10:00.738,3.0,2188.0,2188.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
517,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-02-10 10:19:11.000000,2024-02-10 10:17:50,226.0,9.0,243.0,47.0,92.0,19.0,115.0,2120.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,25,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",112.0,109.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,3.0,3999.0,3999.0,,,,,,,,3.0,,,,mckinsey/causalnex,,,,,,,,,,,,,,,
518,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2023-06-20 17:42:42.000000,2023-06-20 17:42:34,12566.0,,84.0,41.0,47.0,12.0,75.0,2086.0,The friendly PIL fork.,385.0,25,False,,,47.0,pillow-simd,,,,,56.0,,https://pypi.org/project/pillow-simd,2022-01-04 16:11:51.000,56.0,45990.0,45990.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
519,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-03-05 11:46:16.000000,2024-03-05 11:46:12,2314.0,12.0,236.0,37.0,38.0,13.0,114.0,2071.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,25,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,232.0,226.0,https://pypi.org/project/karateclub,2022-10-22 16:17:27.886,6.0,3460.0,3966.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,22290.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
520,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,199.0,29.0,65.0,35.0,83.0,1975.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],331.0,324.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,7.0,4023.0,4203.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6862.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
521,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,301.0,57.0,1313.0,233.0,810.0,1806.0,A toolkit for reproducible reinforcement learning research.,79.0,25,False,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],103.0,101.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,608.0,608.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
522,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2024-03-24 14:27:59.853000,2022-12-07 10:32:49,237.0,,293.0,1.0,1.0,1.0,,1703.0,Feature engineering package with sklearn like functionality.,38.0,25,False,2024-03-24 13:29:41.000,1.7.0,39.0,feature_engine,conda-forge/feature_engine,,,,103.0,,https://pypi.org/project/feature_engine,2024-03-24 13:29:41.000,103.0,153391.0,154439.0,https://anaconda.org/conda-forge/feature_engine,2024-03-24 14:27:59.853,45101.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
523,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000000,2023-04-20 14:53:46,460.0,,238.0,49.0,49.0,23.0,91.0,1589.0,Contextually-keyed word vectors.,19.0,25,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,358.0,344.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,14.0,2887.0,4909.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,36052.0,,,,,3.0,63617.0,,,,,,,,,,,,,,,,,,
524,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,266.0,49.0,87.0,22.0,190.0,1517.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08.000,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],522.0,522.0,https://pypi.org/project/gplearn,,,7142.0,7289.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6640.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
525,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,404.0,91.0,165.0,103.0,224.0,1354.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],43.0,42.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,209.0,209.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
526,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-11-06 16:35:44.000000,2023-11-06 15:20:05,206.0,,330.0,50.0,43.0,96.0,,1321.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,25,True,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],452.0,444.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,28270.0,52687.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,310.0,,,,,3.0,1025220.0,,,,,,,,,,,,,,,,,,
527,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141.0,29.0,63.0,7.0,70.0,1280.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,False,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],1404.0,1391.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,13.0,14415.0,14415.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
528,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2024-01-05 18:00:58.000000,2024-01-05 18:00:58,67.0,1.0,292.0,55.0,63.0,13.0,109.0,1223.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,10.0,25,True,2023-07-30 07:07:37.000,0.6.2,24.0,stockstats,,,,,1041.0,1010.0,https://pypi.org/project/stockstats,2023-07-30 07:07:37.000,31.0,10995.0,10995.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
529,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,238.0,36.0,68.0,54.0,206.0,1218.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,25,True,2023-10-12 14:58:48.000,2.1.2,8.0,innvestigate,,,,['tensorflow'],124.0,122.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,1065.0,1070.0,,,,,,,,3.0,96.0,,,,,,,,,,,,,,,,,,
530,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-02-06 13:53:10.000000,2023-12-24 06:07:13,78.0,,226.0,20.0,18.0,5.0,87.0,1173.0,Implementation of the node2vec algorithm.,13.0,25,True,2022-08-01 11:35:00.616,0.4.6,18.0,node2vec,conda-forge/node2vec,,,,601.0,580.0,https://pypi.org/project/node2vec,2022-08-01 11:35:00.616,21.0,93912.0,94303.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,27373.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
531,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-03-27 18:01:13.000000,2024-03-08 17:11:00,1922.0,32.0,364.0,54.0,490.0,156.0,251.0,1070.0,Machine learning on FPGAs using HLS.,59.0,25,True,2023-12-19 21:00:58.000,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2023-12-19 21:00:58.000,,1354.0,1527.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7283.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
532,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2024-03-12 10:20:37.000000,2024-02-13 12:59:29,2071.0,1.0,215.0,41.0,588.0,85.0,432.0,985.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,25,False,2023-08-01 13:38:54.000,2.0.2,47.0,smac,conda-forge/smac,,,,49.0,,https://pypi.org/project/smac,2023-08-01 13:30:07.000,49.0,55469.0,55986.0,https://anaconda.org/conda-forge/smac,2023-08-11 21:35:06.370,18624.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
533,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,,191.0,49.0,61.0,1.0,68.0,977.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],432.0,429.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,24801.0,24801.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
534,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-03-05 13:03:44.000000,2024-03-05 13:03:44,730.0,3.0,143.0,16.0,103.0,29.0,237.0,936.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,25,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],75.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,75.0,25523.0,31146.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,253039.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
535,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,255.0,42.0,72.0,103.0,188.0,915.0,Gaussian Process Optimization using GPy.,50.0,25,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,537.0,496.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,41.0,5750.0,5750.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
536,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2024-03-07 03:49:45.000000,2024-03-07 03:49:45,400.0,2.0,155.0,17.0,72.0,35.0,108.0,689.0,Ternary plotting library for python with matplotlib.,27.0,25,True,2021-02-17 18:38:15.000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,193.0,166.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,27.0,60924.0,61760.0,https://anaconda.org/conda-forge/python-ternary,2023-06-16 13:17:10.682,79497.0,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,
537,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2024-01-05 08:05:26.000000,2024-01-05 08:05:26,564.0,2.0,96.0,15.0,193.0,101.0,135.0,653.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",33.0,25,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,312.0,,https://pypi.org/project/soundfile,2023-02-15 15:39:00.786,312.0,2777647.0,2777792.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,17607.0,,,,,,,,,,,,,,,,,,
538,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-03-22 22:43:26.000000,2024-03-05 03:43:50,838.0,6.0,135.0,29.0,87.0,35.0,75.0,588.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,25,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,441.0,417.0,https://pypi.org/project/ml-metadata,2023-08-10 00:37:12.000,24.0,64897.0,64932.0,,,,,,,,3.0,2132.0,,,,,,,,,,,,,,,,,,
539,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2024-03-20 18:03:50.000000,2024-03-19 09:57:11,5646.0,61.0,92.0,15.0,749.0,16.0,438.0,415.0,Lightwood is Legos for Machine Learning.,46.0,25,False,2024-03-19 10:28:37.000,24.3.3.1,203.0,lightwood,,,,['pytorch'],60.0,58.0,https://pypi.org/project/lightwood,2024-03-19 10:24:49.000,2.0,7025.0,7025.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
540,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2024-02-11 07:50:28.337000,2024-02-11 00:53:13,766.0,9.0,85.0,13.0,30.0,7.0,47.0,364.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,25,True,2024-02-11 00:59:05.000,3.1.0,58.0,pymap3d,conda-forge/pymap3d,,,,403.0,376.0,https://pypi.org/project/pymap3d,2024-02-11 00:59:05.000,27.0,116476.0,118087.0,https://anaconda.org/conda-forge/pymap3d,2024-02-11 07:50:28.337,67668.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
541,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-03-25 00:48:37.000000,2024-03-22 06:12:08,535.0,18.0,56.0,40.0,286.0,20.0,60.0,301.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",39.0,25,True,2024-03-25 00:48:37.000,1.2.8,75.0,gokart,,,,,80.0,75.0,https://pypi.org/project/gokart,2024-03-25 00:48:37.000,5.0,4645.0,4645.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
542,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2024-03-26 18:21:30.000000,2024-03-12 17:13:40,2600.0,62.0,59.0,8.0,248.0,31.0,81.0,257.0,Python recommendation toolkit.,14.0,25,False,2024-02-16 21:04:30.000,0.14.4,25.0,lenskit,conda-forge/lenskit,,,,103.0,97.0,https://pypi.org/project/lenskit,2024-02-16 21:03:49.000,6.0,1260.0,1896.0,https://anaconda.org/conda-forge/lenskit,2024-01-22 16:23:58.143,25476.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
543,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,137.0,43.0,141.0,98.0,4939.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1127.0,1111.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,788.0,800.0,,,,,,,,3.0,904.0,,,,,,,,,,,,,,,,,,
544,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-12-19 09:38:24.000000,2023-04-28 16:55:30,521.0,,436.0,63.0,90.0,48.0,88.0,4924.0,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:29:01.612,0.3.2,12.0,imagededup,,,,['tensorflow'],100.0,95.0,https://pypi.org/project/imagededup,2023-04-28 17:29:01.612,5.0,20225.0,20225.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
545,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-03-12 11:21:52.000000,2021-06-02 09:45:13,150.0,,719.0,101.0,35.0,103.0,113.0,4464.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,24,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],129.0,124.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,5923.0,5926.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,234.0,3.0,,,,,,,,,,,,,,,,,,,
