,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,npm_latest_release_published_at,npm_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
496,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-12-05 02:50:26.000000,2023-12-04 04:34:26,1573.0,7.0,250.0,48.0,2014.0,7.0,642.0,2898.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,34.0,25,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,3225.0,3333.0,,,,,,,,3.0,2613.0,,,,,,,,,,,,,,,,,,
497,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-06-16 19:17:56.088000,2021-06-22 10:51:48,116.0,,469.0,100.0,49.0,59.0,253.0,2768.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,674.0,674.0,https://pypi.org/project/neuralcoref,,,3102.0,3436.0,https://anaconda.org/conda-forge/neuralcoref,2023-06-16 19:17:56.088,14921.0,,,,,3.0,841.0,,,,,,,,,,,,,,,,,,
498,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000000,2022-10-05 16:26:03,376.0,,216.0,48.0,481.0,45.0,70.0,2663.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,189.0,186.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,18318.0,18319.0,,,,,,,,3.0,60.0,,,,,,,,,,,,,,,,,,
499,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,217.0,67.0,42.0,17.0,23.0,2658.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,839.0,834.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,103015.0,103297.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14131.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
500,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-12-09 22:16:59.000000,2023-07-19 07:40:10,212.0,,135.0,30.0,199.0,18.0,73.0,2627.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,,379.0,364.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,15.0,25933.0,29656.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,171272.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
501,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,710.0,167.0,94.0,134.0,358.0,2449.0,An Algorithmic Trading Library for Crypto-Assets in Python.,151.0,25,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,27.0,25.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,94.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
502,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-11-01 16:09:35.000000,2023-07-01 21:40:58,1936.0,,322.0,40.0,84.0,19.0,157.0,2348.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,25,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,,,['pytorch'],4.0,,https://pypi.org/project/torch-geometric-temporal,2022-09-04 16:10:00.738,4.0,3416.0,3416.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
503,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,603.0,90.0,29.0,23.0,52.0,2301.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,650.0,470.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,180.0,145604.0,145604.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
504,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,223.0,39.0,136.0,6.0,129.0,2210.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,25,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,143.0,140.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,3.0,5449.0,5456.0,,,,,,,,3.0,294.0,,,,,,,,,,,,,,,,,,
505,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,256.0,57.0,56.0,19.0,50.0,2203.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,True,2019-11-04 05:16:00.000,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],606.0,606.0,https://pypi.org/project/pytorch-nlp,,,9065.0,9065.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
506,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2023-09-09 21:39:29.000000,2021-07-09 11:06:18,56.0,,486.0,40.0,24.0,64.0,38.0,2071.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,,,2.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],4394.0,4394.0,https://pypi.org/project/mtcnn,,,57669.0,57904.0,https://anaconda.org/conda-forge/mtcnn,2023-06-16 19:18:00.316,10842.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
507,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,,243.0,71.0,21.0,93.0,66.0,2067.0,Open source time series library for Python.,6.0,25,False,2017-11-21 16:27:06.000,0.4.16,36.0,pyflux,,,,,273.0,256.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,17.0,27219.0,27219.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
508,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-12-01 14:57:38.000000,2023-07-11 07:11:36,210.0,,231.0,46.0,86.0,17.0,115.0,2044.0,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,25,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",108.0,105.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,3.0,3799.0,3799.0,,,,,,,,2.0,,mckinsey/causalnex,,,,,,,,,,,,,,,,,
509,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,240.0,67.0,58.0,30.0,186.0,2030.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,25,True,2023-07-12 18:26:08.000,2.0.1,13.0,ampligraph,,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ampligraph,,,782.0,782.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
510,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-10-27 06:59:13.000000,2023-09-26 17:27:56,255.0,3.0,196.0,29.0,64.0,35.0,83.0,1961.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],300.0,293.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,7.0,4050.0,4240.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6666.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
511,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2023-10-11 19:12:48.654000,2023-05-26 18:23:37,117.0,,228.0,44.0,36.0,45.0,21.0,1821.0,Parallel t-SNE implementation with Python and Torch wrappers.,17.0,25,True,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],436.0,414.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,8293.0,9252.0,https://anaconda.org/conda-forge/multicore-tsne,2023-10-11 19:12:48.654,30713.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
512,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,160.0,61.0,66.0,65.0,129.0,1791.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,357.0,347.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,638.0,638.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,,,,,,
513,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,299.0,56.0,1313.0,233.0,810.0,1761.0,A toolkit for reproducible reinforcement learning research.,79.0,25,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],97.0,95.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,807.0,807.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
514,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-12-05 17:37:33.000000,2023-12-04 14:09:45,571.0,4.0,119.0,53.0,447.0,60.0,102.0,1721.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,25,True,2023-08-31 20:07:52.000,1.1.10,27.0,hivemind,,,,,88.0,81.0,https://pypi.org/project/hivemind,2023-08-31 20:07:10.000,7.0,3977.0,3977.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
515,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2023-11-21 03:54:52.000000,2022-09-18 16:01:20,637.0,,268.0,28.0,183.0,9.0,389.0,1599.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,25,False,2022-05-28 10:07:13.000,1.3,17.0,talos,,,,['tensorflow'],176.0,168.0,https://pypi.org/project/talos,2022-05-28 10:07:34.000,8.0,1127.0,1127.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
516,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,302.0,54.0,115.0,54.0,29.0,1451.0,Interpretability and explainability of data and machine learning models.,41.0,25,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,87.0,86.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,1928.0,1928.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
517,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-11-18 16:28:54.000000,2023-10-07 11:26:54,2816.0,15.0,170.0,27.0,660.0,87.0,432.0,1404.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,25,True,2023-02-22 18:28:28.000,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,,,4725.0,4729.0,,,,,,,,2.0,176.0,,,,,,,,,,,,,,,,,,
518,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-11-06 16:35:44.000000,2023-11-06 15:20:05,206.0,2.0,322.0,49.0,43.0,94.0,,1281.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,25,True,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],374.0,366.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,24652.0,43467.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,299.0,,,,,3.0,733511.0,,,,,,,,,,,,,,,,,,
519,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141.0,29.0,63.0,7.0,70.0,1270.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,False,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],1300.0,1287.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,13.0,21599.0,21599.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
520,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-10-12 14:57:26.000000,2023-10-12 14:56:47,1107.0,2.0,238.0,38.0,67.0,54.0,205.0,1187.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,25,True,2023-10-12 14:58:48.000,2.1.2,8.0,innvestigate,,,,['tensorflow'],115.0,113.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,814.0,819.0,,,,,,,,2.0,87.0,,,,,,,,,,,,,,,,,,
521,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2023-10-19 08:20:16.000000,2023-02-08 02:25:50,604.0,,201.0,54.0,460.0,142.0,293.0,1170.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,25,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],73.0,64.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,757.0,757.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
522,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-24 11:08:54.000000,2023-11-24 11:08:47,208.0,2.0,81.0,33.0,109.0,12.0,18.0,1132.0,A library of reinforcement learning building blocks in JAX.,21.0,25,True,2023-06-29 15:05:00.621,0.1.6,10.0,rlax,,,,['jax'],187.0,185.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,2.0,712368.0,712368.0,,,,,,,,3.0,,google-deepmind/rlax,,,,,,,,,,,,,,,,,
523,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-12-14 08:20:40.000000,2023-12-11 19:59:57,1908.0,167.0,78.0,18.0,695.0,69.0,164.0,1001.0,"MetricFlow allows you to define, build, and maintain metrics in code.",41.0,25,False,2023-11-15 23:21:15.000,0.203.1,69.0,metricflow,,,,,14.0,11.0,https://pypi.org/project/metricflow,2023-12-11 20:04:09.000,3.0,23425.0,23425.0,,,,,,,,3.0,,dbt-labs/metricflow,,,,,,,,,,,,,,,,,
524,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-12-14 14:44:53.000000,2023-12-13 21:22:55,1823.0,72.0,360.0,56.0,464.0,160.0,250.0,986.0,Machine learning on FPGAs using HLS.,57.0,25,True,2023-11-16 00:11:22.000,0.8.0,15.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2023-11-16 00:11:22.000,,794.0,975.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7088.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
525,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,253.0,42.0,72.0,103.0,188.0,901.0,Gaussian Process Optimization using GPy.,49.0,25,True,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,512.0,474.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,38.0,7248.0,7248.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
526,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-11-30 08:29:05.000000,2023-10-26 19:25:33,460.0,9.0,101.0,23.0,86.0,15.0,94.0,636.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,25,True,2023-10-26 19:30:36.000,1.10.1,41.0,tinytag,,,,,111.0,,https://pypi.org/project/tinytag,2023-10-26 19:30:36.000,111.0,23288.0,23288.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
527,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2023-12-04 11:10:47.000000,2023-12-04 11:10:46,442.0,12.0,68.0,26.0,433.0,10.0,237.0,630.0,torchbearer: A model fitting library for PyTorch.,14.0,25,True,2023-12-01 18:48:07.000,0.5.5,26.0,torchbearer,,,,['pytorch'],88.0,84.0,https://pypi.org/project/torchbearer,2023-12-01 18:48:07.000,4.0,1298.0,1298.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
528,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2023-12-10 19:24:11.000000,2023-12-10 19:24:06,3708.0,15.0,67.0,47.0,350.0,21.0,388.0,548.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,37.0,25,False,2023-11-14 15:08:13.000,4.0.1,69.0,skll,conda-forge/skll,,,['sklearn'],58.0,40.0,https://pypi.org/project/skll,2023-11-14 15:04:40.000,18.0,570.0,1071.0,https://anaconda.org/conda-forge/skll,2023-11-15 00:08:06.079,12538.0,,,,,3.0,13.0,,,,,,,,,,,,,,,,,,
529,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-12-14 13:31:12.000000,2023-12-13 17:22:18,518.0,5.0,150.0,31.0,172.0,8.0,97.0,537.0,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,28.0,25,True,2023-06-20 08:57:52.000,0.5,11.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],315.0,297.0,https://pypi.org/project/pyriemann,2022-07-17 13:53:18.565,18.0,24006.0,24270.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,4760.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
530,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-11-19 21:07:53.000000,2023-11-19 20:49:10,166.0,13.0,47.0,17.0,2.0,9.0,3.0,361.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,25,True,2023-11-19 21:07:53.000,0.1.1,12.0,suod,,,,,496.0,494.0,https://pypi.org/project/suod,2023-11-19 21:07:53.000,2.0,73013.0,73013.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
531,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-11-26 01:06:29.000000,2023-11-26 01:06:21,757.0,20.0,81.0,13.0,30.0,5.0,46.0,347.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,25,True,2023-03-05 05:32:23.000,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,336.0,336.0,https://pypi.org/project/pymap3d,,,71344.0,72800.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,65536.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
532,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-12-13 18:28:20.000000,2023-12-13 18:28:10,521.0,9.0,37.0,5.0,12.0,6.0,46.0,305.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,13.0,25,True,2023-11-06 17:10:01.000,0.8.0,7.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],550.0,550.0,https://pypi.org/project/scikit-posthocs,,,70032.0,93843.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-11-07 12:32:53.282,904828.0,,,,,3.0,39.0,,,,,,,,,,,,,,,,,,
533,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-12-02 03:15:41.000000,2023-12-02 03:15:40,516.0,13.0,54.0,40.0,264.0,17.0,59.0,294.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,25,False,2023-11-21 05:30:42.000,1.2.5,72.0,gokart,,,,,79.0,74.0,https://pypi.org/project/gokart,2023-11-21 05:30:42.000,5.0,5171.0,5171.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
534,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-11-30 16:50:36.000000,2023-11-30 16:45:02,1094.0,4.0,878.0,117.0,674.0,108.0,542.0,5342.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,116.0,24,True,2019-08-26 19:04:21.000,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,,,321.0,321.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
535,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,138.0,43.0,141.0,98.0,4934.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1120.0,1104.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,930.0,943.0,,,,,,,,3.0,887.0,,,,,,,,,,,,,,,,,,
536,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-12-14 02:38:28.000000,2023-12-05 18:31:50,1553.0,56.0,821.0,146.0,1451.0,326.0,398.0,4886.0,Simple and Distributed Machine Learning.,115.0,24,True,2023-11-02 01:41:54.000,1.0.1,42.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
