,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
457,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,658.0,158.0,130.0,83.0,101.0,4671.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,26,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],791.0,785.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,1115.0,1115.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
458,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-06-09 21:29:46.000000,2024-06-09 21:29:43,1062.0,,1021.0,243.0,218.0,52.0,203.0,4554.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,67.0,66.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,1851.0,1947.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,4142.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
459,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-07-15 00:15:22.000000,2024-04-23 02:12:59,1138.0,,742.0,58.0,1015.0,187.0,742.0,4342.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",90.0,26,True,2023-07-04 07:12:41.567,1.0.1,20.0,mmocr,,,,['pytorch'],177.0,173.0,https://pypi.org/project/mmocr,2022-05-05 14:21:18.000,4.0,4824.0,4824.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
460,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,511.0,134.0,649.0,65.0,198.0,3895.0,Snips Python library to extract meaning from text.,22.0,26,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,10370.0,10370.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
461,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-10-25 17:04:56.000000,2024-10-24 16:27:28,480.0,5.0,278.0,51.0,477.0,69.0,261.0,3352.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,26,True,2024-10-25 17:04:56.000,0.4.12,25.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,7.0,,https://pypi.org/project/hummingbird-ml,2024-10-25 17:04:56.000,7.0,7855.0,9005.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-03-08 22:15:29.532,50035.0,,,,,2.0,717.0,,,,,,,,,,,,,,,,,,,,
462,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-10-18 00:01:12.000000,2024-10-18 00:01:11,1586.0,10.0,246.0,29.0,2020.0,6.0,659.0,3223.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,38.0,26,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,16511.0,16588.0,,,,,,,,3.0,2713.0,,,,,,,,,,,,,,,,,,,,
463,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2024-03-22 11:10:03.000000,2023-06-20 03:14:12,435.0,,295.0,33.0,476.0,54.0,30.0,3038.0,torch-optimizer -- collection of optimizers for Pytorch.,26.0,26,False,2021-10-31 03:00:19.000,0.3.0,21.0,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],86.0,,https://pypi.org/project/torch_optimizer,2021-10-31 03:00:19.000,86.0,151905.0,152181.0,https://anaconda.org/conda-forge/torch-optimizer,2023-06-16 19:25:40.043,11877.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
464,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-12-19 18:37:18.000000,2023-12-19 18:37:18,17589.0,,1050.0,215.0,3649.0,429.0,1111.0,3035.0,Unified and efficient Machine Learning.,248.0,26,True,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1701.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,148911.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1516.0,3.0,,,,,,,,,,shogun,,,,,,,,,,,
465,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2024-08-06 11:36:13.000000,2023-11-29 13:26:08,135.0,,277.0,54.0,21.0,45.0,97.0,2945.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,True,2023-11-29 13:30:45.000,2.3.1,35.0,sweetviz,conda-forge/sweetviz,,,,2653.0,2623.0,https://pypi.org/project/sweetviz,2023-11-29 13:27:52.000,30.0,72105.0,72894.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,35545.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
466,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,329.0,69.0,167.0,164.0,113.0,2757.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,26,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,,61.0,,https://pypi.org/project/eli5,2022-05-11 09:37:12.000,61.0,178115.0,179970.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,166967.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
467,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2024-11-02 07:36:22.000000,2024-08-01 02:26:24,769.0,,361.0,90.0,556.0,143.0,95.0,2751.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,26,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,69120.0,69120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
468,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 21:00:38.000000,2024-03-18 20:31:55,556.0,,473.0,97.0,44.0,89.0,240.0,2742.0,Learning to Rank in TensorFlow.,36.0,26,True,2024-03-18 21:00:38.000,0.5.5,23.0,tensorflow_ranking,,,,['tensorflow'],15.0,,https://pypi.org/project/tensorflow_ranking,2024-03-18 21:00:38.000,15.0,102578.0,102578.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
469,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2024-08-13 16:15:34.495000,2024-08-12 14:54:41,1058.0,2.0,411.0,124.0,145.0,198.0,247.0,2657.0,PYthon svg GrAph plotting Library.,77.0,26,False,2024-08-12 14:55:21.000,3.0.5,81.0,pygal,conda-forge/pygal,,,,101.0,,https://pypi.org/project/pygal,2024-08-12 14:55:21.000,101.0,228786.0,232077.0,https://anaconda.org/conda-forge/pygal,2024-08-13 16:15:34.495,72414.0,,,,,2.0,,,,,,,,,-2.0,,,,,,,,,,,,
470,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-10-23 15:36:38.000000,2023-07-23 14:42:27,191.0,,486.0,38.0,250.0,52.0,290.0,2636.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,26,False,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,42957.0,43200.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,8530.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
471,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2024-07-05 14:45:32.000000,2024-07-05 14:45:32,437.0,,831.0,91.0,287.0,200.0,103.0,2449.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,26,True,2024-04-08 20:03:12.000,0.6.1,12.0,aif360,conda-forge/aif360,,,,543.0,511.0,https://pypi.org/project/aif360,2024-04-08 20:03:12.000,32.0,37927.0,38243.0,https://anaconda.org/conda-forge/aif360,2024-04-09 06:44:48.814,15849.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
472,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Intel,2019-02-26 10:10:56.000,2024-07-12 00:39:50.000000,2024-05-21 08:57:13,663.0,,249.0,58.0,659.0,147.0,225.0,2409.0,Algorithms for explaining machine learning models.,22.0,26,False,2024-04-18 15:30:25.000,0.9.6,34.0,alibi,,,,,693.0,668.0,https://pypi.org/project/alibi,2024-04-18 15:29:10.000,25.0,27413.0,27413.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
473,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,244.0,35.0,147.0,24.0,146.0,2404.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,242.0,233.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,9.0,22200.0,22206.0,,,,,,,,3.0,342.0,,,,,,,,,,,,,,,,,,,,
474,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,338.0,77.0,55.0,170.0,68.0,2313.0,Multilingual text (NLP) processing toolkit.,26.0,26,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1434.0,1385.0,https://pypi.org/project/polyglot,2021-12-15 16:11:38.716,49.0,39293.0,39293.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
475,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-09-23 05:35:47.000000,2024-09-23 05:24:01,389.0,1.0,289.0,55.0,14.0,22.0,80.0,2243.0,Beautiful visualizations of how language differs among document types.,14.0,26,True,2024-09-23 05:35:47.000,0.2.2,151.0,scattertext,conda-forge/scattertext,,,,643.0,638.0,https://pypi.org/project/scattertext,2024-09-23 05:35:47.000,5.0,17294.0,18451.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,100710.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
476,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-04-25 09:54:03.000000,2024-02-28 15:45:58,1631.0,,251.0,67.0,63.0,41.0,198.0,2152.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,26,True,2024-02-28 15:44:03.000,2.1.0,15.0,ampligraph,,,,['tensorflow'],58.0,56.0,https://pypi.org/project/ampligraph,2024-02-26 17:12:26.000,2.0,3460.0,3460.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
477,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,336.0,64.0,161.0,13.0,92.0,2143.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:17:37.000,3.3.0,22.0,pytextrank,,,,,755.0,736.0,https://pypi.org/project/pytextrank,2024-02-21 23:17:37.000,19.0,74521.0,74521.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
478,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2024-04-08 21:03:52.579000,2021-07-16 09:03:20,66.0,,463.0,38.0,43.0,64.0,58.0,2066.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],2338.0,2324.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,114626.0,118588.0,https://anaconda.org/anaconda/efficientnet,2024-04-08 21:03:52.579,528.0,,,,,3.0,260786.0,,,,,,,,,,,,,,,,,,,,
479,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2024-11-04 13:37:03.000000,2024-10-25 16:28:40,889.0,10.0,444.0,60.0,359.0,117.0,92.0,1940.0,Library for training machine learning models with privacy for training data.,59.0,26,True,2024-02-14 19:18:00.000,0.9.0,31.0,tensorflow-privacy,,,,['tensorflow'],21.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,21.0,19901.0,19903.0,,,,,,,,2.0,176.0,,,,,,,,,,,,,,,,,,,,
480,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2024-11-03 09:08:45.000000,2024-08-31 13:01:11,360.0,15.0,310.0,1.0,1.0,1.0,,1912.0,Feature engineering package with sklearn like functionality.,49.0,26,True,2024-11-03 09:08:45.000,1.8.2,42.0,feature_engine,conda-forge/feature_engine,,,,166.0,,https://pypi.org/project/feature_engine,2024-11-03 09:08:45.000,166.0,239946.0,241111.0,https://anaconda.org/conda-forge/feature_engine,2024-09-01 13:51:20.563,59459.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
481,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,310.0,56.0,1313.0,234.0,810.0,1879.0,A toolkit for reproducible reinforcement learning research.,79.0,26,False,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],119.0,115.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,4.0,1154.0,1154.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,,160.0,60.0,68.0,67.0,130.0,1827.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,26,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,490.0,488.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,2.0,1622.0,1622.0,,,,,,,,3.0,55.0,,,,,,,,,,,,,,,,,,,,
483,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2023-09-11 22:28:27.000000,2023-06-20 13:16:50,391.0,,161.0,26.0,81.0,49.0,35.0,1767.0,A Python package for time series classification.,14.0,26,False,2023-06-18 12:36:11.801,0.13.0,19.0,pyts,conda-forge/pyts,,,,753.0,708.0,https://pypi.org/project/pyts,2023-06-18 12:36:11.801,45.0,113564.0,114315.0,https://anaconda.org/conda-forge/pyts,2023-06-18 16:28:23.633,27814.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2024-06-10 12:09:16.000000,2024-06-10 12:07:33,223.0,,196.0,33.0,20.0,3.0,91.0,1725.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,26,True,2024-06-10 12:09:16.000,0.1.905,90.0,autoviz,conda-forge/autoviz,,,,791.0,780.0,https://pypi.org/project/autoviz,2024-06-10 12:09:16.000,11.0,41179.0,42906.0,https://anaconda.org/conda-forge/autoviz,2024-04-26 17:50:17.078,67385.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2024-11-07 00:06:35.000000,2024-11-07 00:02:47,1025.0,57.0,271.0,43.0,868.0,79.0,66.0,1662.0,A lightweight library for PyTorch training tools and utilities.,137.0,26,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,,,['pytorch'],24.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,24.0,5624.0,5624.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,282.0,51.0,88.0,24.0,191.0,1612.0,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,26,False,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],687.0,668.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,19.0,32303.0,32455.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,8057.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
487,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,309.0,28.0,380.0,56.0,155.0,1573.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-09-26 07:49:38.000,2.2.6,21.0,pgl,,,,['paddle'],62.0,61.0,https://pypi.org/project/pgl,2023-09-26 07:49:38.000,1.0,6328.0,6328.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
488,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2024-08-01 05:16:36.000000,2023-11-06 15:20:05,206.0,,331.0,49.0,44.0,100.0,114.0,1394.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,26,True,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],586.0,578.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,25041.0,59996.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,337.0,,,,,3.0,1747421.0,,,,,,,,,,,,,,,,,,,,
489,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-08-09 14:16:22.000000,2024-08-07 01:34:48,1970.0,,351.0,31.0,2282.0,86.0,232.0,1381.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,26,True,2024-07-08 18:03:34.000,0.36.0,57.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,12968.0,12968.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
490,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,1.0,204.0,43.0,258.0,68.0,213.0,1342.0,Python audio and music signal processing library.,24.0,26,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,472.0,445.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,2608.0,2608.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
491,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-11-06 17:03:46.000000,2024-10-31 13:45:00,2262.0,102.0,388.0,58.0,561.0,176.0,260.0,1272.0,Machine learning on FPGAs using HLS.,62.0,26,True,2023-12-19 21:00:58.000,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2023-12-19 21:00:58.000,,1667.0,1846.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,8976.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
492,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,235.0,34.0,68.0,57.0,206.0,1266.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,26,False,2023-10-12 14:58:48.000,2.1.2,8.0,innvestigate,,,,['tensorflow'],143.0,141.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,1198.0,1203.0,,,,,,,,2.0,157.0,,,,,,,,,,,,,,,,,,,,
493,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-11-07 01:03:04.000000,2024-11-06 19:45:19,2579.0,102.0,94.0,20.0,1177.0,81.0,240.0,1143.0,"MetricFlow allows you to define, build, and maintain metrics in code.",45.0,26,False,2024-06-11 22:06:04.000,0.206.0,88.0,metricflow,,,,,30.0,26.0,https://pypi.org/project/metricflow,2024-07-09 00:14:45.000,4.0,24886.0,24886.0,,,,,,,,3.0,,,dbt-labs/metricflow,,,,,,,,,,,,,,,,,,
494,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2024-10-29 17:05:07.000000,2024-07-24 14:36:04,2074.0,,222.0,42.0,609.0,98.0,450.0,1084.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,26,False,2024-07-24 14:42:30.000,2.2.0,49.0,smac,conda-forge/smac,,,,40.0,,https://pypi.org/project/smac,2024-07-24 14:42:30.000,40.0,19137.0,19715.0,https://anaconda.org/conda-forge/smac,2024-05-16 20:20:11.437,25444.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
495,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-09-26 19:00:31.000000,2024-09-26 18:59:07,823.0,8.0,124.0,31.0,426.0,83.0,334.0,1075.0,BAyesian Model-Building Interface (Bambi) in Python.,40.0,26,True,2024-07-10 09:48:04.000,0.14.0,29.0,bambi,conda-forge/bambi,,,,166.0,156.0,https://pypi.org/project/bambi,2024-07-10 09:48:04.000,10.0,29694.0,30524.0,https://anaconda.org/conda-forge/bambi,2024-07-10 16:37:21.380,39052.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
496,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,261.0,44.0,72.0,104.0,188.0,928.0,Gaussian Process Optimization using GPy.,50.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,575.0,538.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,37.0,39265.0,39265.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
