,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
565,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150,,615,97.0,32.0,88.0,109.0,3515,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,True,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],86.0,81.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,5012.0,5017.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,207.0,3.0,,,,,,,,,,,,,,,,,,,,
566,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-04-14 09:46:16.000000,2022-04-01 17:55:38,1096,73.0,637,133.0,943.0,231.0,317.0,3261,Simple and Distributed Machine Learning.,86.0,23,True,2022-01-12 22:42:34.000,0.9.5,23.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,7.0,7.0,,,,,,,,3.0,,,,,,,,,,,,,-4.0,,,,,,,
567,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2022-04-12 20:06:34.000000,2022-04-12 20:06:14,869,31.0,413,160.0,32.0,21.0,21.0,3045,High-performance TensorFlow library for quantitative finance.,39.0,23,True,,,26.0,tf-quant-finance,,,,['tensorflow'],2.0,,https://pypi.org/project/tf-quant-finance,2022-01-07 21:15:09.000,2.0,1115.0,1115.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2022-03-16 17:52:29.000000,2022-03-16 17:52:29,715,4.0,172,52.0,31.0,38.0,115.0,2603,A GUI for Pandas DataFrames.,13.0,23,False,2021-08-14 09:14:51.000,0.2.13,43.0,pandasgui,conda-forge/pandasgui,,,['pandas'],151.0,146.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,5.0,4235.0,4905.0,https://anaconda.org/conda-forge/pandasgui,2021-02-13 06:39:51.463,10053.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2022-02-10 01:50:51.000000,2020-01-07 20:53:25,838,,413,132.0,131.0,60.0,128.0,2388,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],42.0,40.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,955.0,1183.0,,,,,,,,3.0,12348.0,,,,,,,,,,,,,,,,,,,
570,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400,,299,68.0,78.0,55.0,67.0,2035,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,True,2021-05-18 16:13:10.000,2.6.0,32.0,sru,,,,['pytorch'],21.0,18.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000,3.0,3210.0,3210.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
571,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2022-04-09 02:14:46.000000,2021-07-08 14:31:20,102,,195,48.0,11.0,27.0,70.0,1982,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,23,True,2021-07-08 14:32:09.000,2.1.3,31.0,sweetviz,conda-forge/sweetviz,,,,5.0,,https://pypi.org/project/sweetviz,2021-07-08 14:32:09.000,5.0,80781.0,81438.0,https://anaconda.org/conda-forge/sweetviz,2021-07-09 00:00:54.236,9206.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
572,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2021-09-24 18:27:27.000000,2021-05-25 16:49:48,947,,199,60.0,58.0,21.0,181.0,1721,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,23,True,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,1155.0,1155.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
573,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-01-10 12:07:24.000000,2021-09-20 16:03:46,382,,200,39.0,30.0,41.0,89.0,1601,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,23,True,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],87.0,87.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,1466.0,1466.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
574,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-01-28 14:45:25.910000,2022-01-22 19:25:00,2206,3.0,185,38.0,18.0,,72.0,1573,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,13.0,23,False,2022-01-22 19:35:55.000,_10203,102.0,karateclub,conda-forge/karateclub,,,,83.0,81.0,https://pypi.org/project/karateclub,2022-01-22 19:34:31.000,2.0,3540.0,3936.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,8326.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
575,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149,,298,95.0,45.0,185.0,216.0,1568,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,23,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,3.0,,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,3.0,3253.0,3253.0,,,,,,,,3.0,38.0,,,,,,,,,,,,,,,,,,,
576,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46,350,,105,37.0,9.0,30.0,51.0,1510,"A fast, efficient universal vector embedding utility package.",4.0,23,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,232.0,221.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,11.0,3566.0,3566.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2021-07-08 19:05:05.000000,2021-07-08 19:03:55,108,,194,44.0,11.0,2.0,51.0,1455,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,True,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,,,['pytorch'],101.0,100.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,1.0,15987.0,15987.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
578,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2021-01-22 09:14:29.000000,2021-01-05 19:36:17,156,,190,45.0,79.0,30.0,35.0,1385,"Simple tools for logging and visualizing, loading and training.",35.0,23,False,2019-11-15 12:57:59.000,0.0.5.1,3.0,torchnet,,,,['pytorch'],36.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,36.0,8830.0,8830.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
579,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31,,98,29.0,31.0,49.0,50.0,1367,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,23,True,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],133.0,131.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,2.0,11605.0,11605.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
580,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2021-08-16 11:44:51.000000,2021-08-16 11:44:51,454,,219,43.0,41.0,19.0,88.0,1359,Contextually-keyed word vectors.,17.0,23,True,2021-04-19 07:05:28.000,3.0.0,22.0,sense2vec,conda-forge/sense2vec,,,,140.0,132.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,8.0,3523.0,4888.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,24574.0,,,,,3.0,27541.0,,,,,,,,,,,,,,,,,,,
581,Pypeline,cgarciae/pypeln,data-pipelines,,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000,2022-04-02 05:56:31.000000,2022-01-06 15:29:14,238,,80,37.0,35.0,15.0,43.0,1330,Concurrent data pipelines in Python .,12.0,23,True,2022-01-06 15:32:49.000,0.4.9,36.0,pypeln,conda-forge/pypeln,,,,9.0,,https://pypi.org/project/pypeln,2022-01-06 15:32:39.000,9.0,9817.0,10081.0,https://anaconda.org/conda-forge/pypeln,2022-01-06 18:29:36.168,5560.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
582,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2022-02-10 00:14:04.000000,2020-08-25 09:26:27,1121,,259,64.0,44.0,18.0,74.0,1303,MLBox is a powerful Automated Machine Learning python library.,9.0,23,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,28.0,28.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000,,2023.0,2023.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2022-04-13 15:03:05.000000,2022-03-30 20:35:32,1935,23.0,157,25.0,411.0,17.0,125.0,1256,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,26.0,23,True,2022-01-20 18:07:32.000,0.5.5,11.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,2022-01-20 15:18:44.000,,138.0,138.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
584,TaskTiger,closeio/tasktiger,data-pipelines,,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000,2022-04-11 10:01:03.000000,2022-03-31 18:40:56,285,12.0,62,43.0,162.0,33.0,35.0,1112,Python task queue using Redis.,25.0,23,True,2021-12-02 17:42:13.000,0.16,26.0,tasktiger,,,,,32.0,22.0,https://pypi.org/project/tasktiger,2021-12-02 18:08:25.000,10.0,1093.0,1093.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
585,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2022-04-13 22:04:26.000000,2022-04-12 07:22:38,802,22.0,310,49.0,756.0,8.0,272.0,1062,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,56.0,23,True,2022-04-12 07:27:33.000,3.1.10,78.0,sockeye,,,,['mxnet'],2.0,,https://pypi.org/project/sockeye,2022-04-12 07:27:33.000,2.0,927.0,927.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,
586,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471,,212,73.0,415.0,75.0,147.0,1043,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,23,True,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,125.0,117.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,8.0,405.0,405.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
587,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2022-04-13 14:56:33.000000,2022-04-13 14:55:32,329,14.0,168,34.0,239.0,24.0,121.0,1040,A framework for Privacy Preserving Machine Learning.,28.0,23,True,2021-09-09 15:15:11.000,0.4.0,2.0,crypten,,,,['pytorch'],17.0,17.0,https://pypi.org/project/crypten,2021-09-09 15:15:11.000,,296.0,296.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
588,rubrix,recognai/rubrix,nlp,,https://github.com/recognai/rubrix,https://github.com/recognai/rubrix,Apache-2.0,2021-04-28 14:37:42.000,2022-04-14 09:06:55.000000,2022-04-12 12:06:59,962,236.0,84,15.0,842.0,59.0,457.0,983,"Rubrix, open-source framework for data-centric NLP. Data annotation and monitoring for enterprise NLP.",18.0,23,True,2022-04-12 14:27:13.000,0.13.2,59.0,rubrix,conda-forge/rubrix,,,,,,https://pypi.org/project/rubrix,2022-04-12 14:27:13.000,,1088.0,1253.0,https://anaconda.org/conda-forge/rubrix,2022-04-12 17:13:39.959,662.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
589,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-03-21 12:24:16.000000,2021-11-30 09:54:40,206,,95,51.0,94.0,39.0,51.0,916,Interpretability Methods for tf.keras models with Tensorflow 2.x.,16.0,23,True,2021-11-18 20:57:29.000,0.3.1,8.0,tf-explain,,,,['tensorflow'],117.0,111.0,https://pypi.org/project/tf-explain,2021-11-18 20:57:29.000,6.0,2254.0,2254.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
590,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2022-03-28 18:37:59.000000,2022-03-28 18:36:16,435,15.0,190,55.0,72.0,46.0,197.0,906,Line based ATR Engine based on OCRopy.,19.0,23,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000,2.0,1832.0,1832.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
591,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15,140,,92,11.0,17.0,11.0,14.0,849,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,23,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,2058.0,1962.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,96.0,652206.0,652206.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
592,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2022-04-13 16:07:51.000000,2022-04-12 23:32:31,157,12.0,61,28.0,54.0,12.0,12.0,777,A library of reinforcement learning building blocks in JAX.,17.0,23,True,2022-02-24 15:27:59.000,0.1.2,7.0,rlax,,,,['jax'],45.0,44.0,https://pypi.org/project/rlax,2022-02-24 15:27:59.000,1.0,5352.0,5352.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
593,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2021-12-15 15:42:57.506000,2019-07-22 06:22:45,1380,,146,26.0,153.0,67.0,136.0,731,Google maps for Jupyter notebooks.,16.0,23,False,2019-07-21 08:49:48.715,0.9.0,95.0,gmaps,conda-forge/gmaps,,,['jupyter'],45.0,1.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,9943.0,15457.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,254840.0,,,,,3.0,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1195.0,,,,,,,,,,,,,
594,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-04-13 14:37:27.861000,2022-04-05 13:49:45,131,8.0,104,28.0,16.0,3.0,48.0,674,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",12.0,23,True,2022-04-05 13:50:19.000,0.1.38,50.0,autoviz,conda-forge/autoviz,,,,160.0,154.0,https://pypi.org/project/autoviz,2022-04-05 13:50:19.000,6.0,54256.0,54709.0,https://anaconda.org/conda-forge/autoviz,2022-04-13 14:37:27.861,3625.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
595,pdpipe,pdpipe/pdpipe,data-pipelines,,https://github.com/pdpipe/pdpipe,https://github.com/pdpipe/pdpipe,MIT,2017-01-24 20:37:22.000,2022-03-13 14:29:17.000000,2022-03-13 13:15:26,394,20.0,33,17.0,44.0,13.0,30.0,667,Easy pipelines for pandas DataFrames.,10.0,23,True,2022-03-13 14:29:49.000,0.2.3,78.0,pdpipe,conda-forge/pdpipe,,,['pandas'],45.0,40.0,https://pypi.org/project/pdpipe,2022-03-13 14:29:17.000,5.0,1780.0,1991.0,https://anaconda.org/conda-forge/pdpipe,2022-02-21 22:21:42.481,3603.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
596,pickleDB,patx/pickledb,data-containers,,https://github.com/patx/pickledb,https://github.com/patx/pickledb,BSD-3-Clause,2011-10-28 00:04:40.000,2022-02-10 09:36:27.000000,2019-11-15 03:38:30,105,,109,12.0,30.0,22.0,40.0,653,pickleDB is an open source key-value store using Pythons json module.,12.0,23,False,2019-01-14 18:48:25.000,0.9.2,20.0,pickledb,,,,,968.0,885.0,https://pypi.org/project/pickledb,2019-01-14 18:48:25.000,83.0,15862.0,15862.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
597,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221,,126,109.0,91.0,35.0,67.0,604,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,21.0,23,True,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],145.0,131.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,11779.0,11779.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
598,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2022-04-02 16:20:07.000000,2021-10-02 13:57:52,207,,99,27.0,1.0,11.0,3.0,575,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,1.0,23,True,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",458.0,455.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,3.0,29869.0,29869.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
599,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-03-29 14:25:35.000000,2022-03-18 21:25:03,688,59.0,60,16.0,104.0,8.0,43.0,516,A simplified framework and utilities for PyTorch.,17.0,23,False,2022-03-15 21:42:46.000,1.10.1,28.0,poutyne,,,,['pytorch'],88.0,83.0,https://pypi.org/project/poutyne,2022-03-15 21:43:12.000,5.0,5768.0,5768.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
600,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-03-30 23:13:49.000000,2022-03-30 23:13:49,1708,59.0,53,19.0,210.0,142.0,236.0,512,A Sklearn-like Framework for Hyperparameter Tuning and AutoML in Deep Learning projects. Finally have the right..,7.0,23,True,2021-10-17 21:12:29.000,0.6.1,22.0,neuraxle,,,,,32.0,31.0,https://pypi.org/project/neuraxle,2021-10-17 21:07:02.000,1.0,585.0,585.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
601,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-03-05 07:02:00.731000,2018-12-04 14:43:25,32,,63,21.0,7.0,17.0,40.0,463,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,23,False,2018-01-15 18:14:37.000,0.9.0,10.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],251.0,229.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,12828.0,12843.0,https://anaconda.org/anaconda/pivottablejs,2022-03-05 07:02:00.731,1153.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
602,BioPandas,rasbt/biopandas,others,,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2022-04-13 00:55:05.000000,2022-04-13 00:55:05,202,35.0,96,15.0,54.0,17.0,25.0,445,Working with molecular structures in pandas DataFrames.,10.0,23,True,2022-04-07 03:06:27.000,0.3.0,15.0,biopandas,conda-forge/biopandas,,,['pandas'],112.0,98.0,https://pypi.org/project/biopandas,2022-04-07 03:06:27.000,14.0,5512.0,7105.0,https://anaconda.org/conda-forge/biopandas,2021-08-31 18:19:35.536,101958.0,,,,,3.0,,,,,,,,,,,,,5.0,,,,,,,
603,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2022-03-09 20:20:37.000000,2021-02-11 16:40:18,279,,52,11.0,44.0,13.0,50.0,434,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,23,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,318.0,315.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000,3.0,43564.0,43610.0,https://anaconda.org/conda-forge/pysbd,2021-10-11 20:47:46.408,276.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
604,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2022-04-14 03:09:33.000000,2022-04-14 03:09:33,506,293.0,81,12.0,775.0,34.0,269.0,383,Towhee is a framework that helps you encode your unstructured data into embeddings.,22.0,23,True,2022-03-30 12:28:44.000,0.5.1,11.0,towhee,,,,,,,https://pypi.org/project/towhee,2022-03-30 12:28:44.000,,437.0,437.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
605,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-04-14 14:21:49.000000,2022-04-08 15:29:25,261,155.0,23,12.0,37.0,7.0,21.0,360,Callable PyTrees and filtered JIT/grad transformations = neural networks in JAX.,5.0,23,True,2022-04-08 09:55:42.000,0.4.0,17.0,equinox,,,,['jax'],14.0,12.0,https://pypi.org/project/equinox,2022-04-08 09:55:42.000,2.0,1386.0,1386.0,,,,,,,,1.0,,,,,,,,,,,,,5.0,,,,,,,
606,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2021-12-05 02:53:17.000000,2021-03-29 16:56:48,6427,,130,36.0,341.0,45.0,111.0,321,Neuroimaging in Python FMRI analysis package.,63.0,23,False,2018-02-19 14:14:08.000,0.4.2,6.0,nipy,conda-forge/nipy,,,,47.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000,47.0,2000.0,3594.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,90859.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
