,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,helm_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
436,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-08-21 19:21:54.000000,2023-08-18 20:01:59,764.0,23.0,105,33.0,365.0,67.0,281.0,931,BAyesian Model-Building Interface (Bambi) in Python.,33.0,27,True,2023-07-02 15:44:00.377,0.12.0,27.0,bambi,conda-forge/bambi,,,,88.0,82.0,https://pypi.org/project/bambi,2023-07-02 15:44:00.377,6.0,18685.0,19472.0,https://anaconda.org/conda-forge/bambi,2023-07-02 20:28:20.184,25195.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
437,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2023-07-26 22:41:29.989000,2023-06-09 22:11:37,1299.0,1.0,149,49.0,56.0,21.0,65.0,807,Computer Vision in Python.,34.0,27,True,2022-06-28 14:25:55.000,1.4.13,59.0,mahotas,conda-forge/mahotas,,,,1226.0,1099.0,https://pypi.org/project/mahotas,2022-06-28 08:11:26.000,127.0,8995.0,19068.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,382778.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
438,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2023-08-14 19:14:28.000000,2023-08-08 22:52:30,15577.0,4.0,359,43.0,1594.0,278.0,2942.0,789,An open-source application for biological image analysis.,135.0,27,True,2023-08-14 19:59:48.000,4.2.6,48.0,cellprofiler,,,,,21.0,20.0,https://pypi.org/project/cellprofiler,2023-08-14 19:14:28.000,1.0,923.0,970.0,,,,,,,,3.0,5519.0,,,,,,,,,,,,,,,,,,,
439,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2023-08-21 11:00:48.000000,2023-08-14 07:23:47,753.0,22.0,51,12.0,111.0,36.0,94.0,781,Visualize large time series data with plotly.py.,11.0,27,True,2023-07-13 11:26:44.000,0.9.1,19.0,plotly-resampler,conda-forge/plotly-resampler,,,,497.0,497.0,https://pypi.org/project/plotly-resampler,,,449520.0,450919.0,https://anaconda.org/conda-forge/plotly-resampler,2023-08-11 13:55:21.400,26591.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
440,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2023-08-13 04:51:14.000000,2023-08-13 04:51:13,1265.0,10.0,118,26.0,400.0,10.0,120.0,737,A Comparative Framework for Multimodal Recommender Systems.,17.0,27,True,2023-07-22 18:22:54.000,1.16.0,52.0,cornac,conda-forge/cornac,,,,187.0,171.0,https://pypi.org/project/cornac,2023-07-22 18:42:55.000,16.0,96729.0,105079.0,https://anaconda.org/conda-forge/cornac,2023-07-25 03:34:46.928,317327.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
441,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2023-08-17 18:16:43.000000,2023-08-17 18:16:41,794.0,42.0,123,28.0,81.0,27.0,75.0,549,For recording and retrieving metadata associated with ML developer and data scientist workflows.,17.0,27,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,366.0,344.0,https://pypi.org/project/ml-metadata,2023-08-10 00:37:12.000,22.0,99545.0,99584.0,,,,,,,,3.0,2109.0,,,,,,,,,,,,,,,,,,,
442,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-08-24 06:09:14.000000,2023-08-24 06:09:13,508.0,15.0,150,31.0,163.0,8.0,92.0,522,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,26.0,27,True,2023-06-20 08:57:52.000,0.5,11.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],291.0,274.0,https://pypi.org/project/pyriemann,2022-07-17 13:53:18.565,17.0,28659.0,28933.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,3848.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
443,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-08-10 03:20:53.000000,2023-08-10 03:20:53,1214.0,227.0,58,8.0,206.0,27.0,109.0,453,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,27,True,2023-08-07 03:02:27.000,3.0.0,40.0,happytransformer,,,,['huggingface'],194.0,189.0,https://pypi.org/project/happytransformer,2023-08-05 22:54:02.000,5.0,4289.0,4289.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
444,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-08-24 03:05:16.000000,2023-08-23 17:20:54,1241.0,47.0,148,20.0,669.0,23.0,208.0,451,A package built to support working with spatial data using open source python.,44.0,27,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,259.0,242.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,17.0,4905.0,6197.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,67223.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
445,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2023-06-16 19:18:37.991000,2019-12-05 08:17:22,46.0,,210,23.0,16.0,45.0,23.0,423,scikit-learn inspired API for CRFsuite.,6.0,27,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],7303.0,7024.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,279.0,344885.0,345864.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,39191.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
446,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2023-08-19 11:58:26.000000,2023-03-29 01:15:47,1614.0,,800,146.0,1555.0,110.0,125.0,7688,Trax Deep Learning with Clear Code and Speed.,78.0,26,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,,120.0,120.0,https://pypi.org/project/trax,2021-10-26 20:29:00.538,,5638.0,5638.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
447,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-08-22 12:28:01.512000,,,,700,,,511.0,,7105,NumPy & SciPy for GPU.,257.0,26,True,2023-08-08 06:14:47.000,12.2.0,136.0,cupy,conda-forge/cupy,cupy/cupy,,,193.0,,https://pypi.org/project/cupy,2023-08-08 06:14:47.000,193.0,19629.0,97784.0,https://anaconda.org/conda-forge/cupy,2023-08-22 12:28:01.512,3020348.0,https://hub.docker.com/r/cupy/cupy,2023-08-15 12:32:31.435488,11.0,57616.0,3.0,,-12.0,,,,,,,,,,,,,,,,,,
448,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1337,346.0,14.0,40.0,65.0,6148,Python library for processing Chinese text.,8.0,26,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,1243.0,1201.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000,42.0,3821.0,3821.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
449,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-08-24 11:23:58.000000,2023-06-14 07:01:38,11504.0,43.0,1503,142.0,3252.0,775.0,994.0,5169,An Industrial Grade Federated Learning Framework.,92.0,26,True,2023-06-02 10:06:56.000,1.11.2,44.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
450,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-06-16 19:25:40.006000,2022-08-23 22:54:23,1046.0,,982,240.0,214.0,51.0,198.0,4234,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,49.0,48.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,473.0,578.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,2964.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
451,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2023-08-07 20:52:40.000000,2023-08-07 19:43:13,445.0,8.0,263,47.0,434.0,57.0,242.0,3202,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,26,True,2023-07-12 16:55:59.000,0.4.9,22.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,3.0,,https://pypi.org/project/hummingbird-ml,2020-06-10 22:08:15.000,3.0,8402.0,9530.0,https://anaconda.org/conda-forge/hummingbird-ml,2023-07-12 18:59:37.482,32514.0,,,,,2.0,286.0,,,,,,,,,,,,,,,,,,,
452,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2023-07-28 03:59:20.000000,2023-05-19 17:52:25,508.0,,811,62.0,628.0,102.0,394.0,3052,A high-performance distributed training framework for Reinforcement Learning.,41.0,26,True,2023-03-14 02:03:08.557,2.2.1,29.0,parl,,,,['paddle'],117.0,116.0,https://pypi.org/project/parl,2022-05-13 04:46:41.000,1.0,462.0,462.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-06-16 19:17:56.088000,2021-06-22 10:51:48,116.0,,468,101.0,49.0,56.0,253.0,2735,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,26,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,677.0,654.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,23.0,2740.0,3100.0,https://anaconda.org/conda-forge/neuralcoref,2023-06-16 19:17:56.088,14724.0,,,,,3.0,759.0,,,,,,,,,,,,,,,,,,,
454,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2023-08-11 02:47:56.000000,2023-07-20 22:17:22,3415.0,9.0,501,111.0,330.0,385.0,643.0,2493,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",79.0,26,False,2015-03-31 16:33:30.000,2.0,19.0,essentia,,,,,505.0,489.0,https://pypi.org/project/essentia,2023-01-11 14:10:02.525,16.0,4083.0,4083.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
455,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,705,167.0,94.0,134.0,358.0,2434,An Algorithmic Trading Library for Crypto-Assets in Python.,151.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,27.0,25.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,178.0,178.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2023-08-18 23:28:05.000000,2023-07-27 19:09:06,413.0,5.0,685,91.0,229.0,140.0,90.0,2108,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",66.0,26,True,2022-09-03 03:41:16.000,0.5.0,10.0,aif360,conda-forge/aif360,,,,291.0,291.0,https://pypi.org/project/aif360,,,5506.0,5698.0,https://anaconda.org/conda-forge/aif360,2023-06-16 19:22:49.476,6754.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
457,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-06-16 19:27:14.287000,2022-09-28 17:12:28,249.0,,238,25.0,315.0,70.0,37.0,2108,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,26,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],651.0,650.0,https://pypi.org/project/lazypredict,2022-09-28 08:51:19.531,1.0,29027.0,29126.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2383.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
458,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-08-22 01:52:20.000000,2023-08-22 01:52:20,621.0,16.0,228,67.0,31.0,58.0,85.0,2070,Fast and Easy Infinite Neural Networks in Python.,26.0,26,True,2023-02-11 00:45:44.000,0.6.2,28.0,neural-tangents,,,,,79.0,78.0,https://pypi.org/project/neural-tangents,2022-02-23 16:56:29.000,1.0,1889.0,1897.0,,,,,,,,3.0,320.0,,,,,,,,,,,,,,,,,,,
459,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-06-16 19:23:39.686000,2021-07-16 09:03:20,66.0,,463,38.0,42.0,64.0,58.0,2033,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1716.0,1702.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,49808.0,54737.0,https://anaconda.org/anaconda/efficientnet,2023-06-16 19:23:39.686,420.0,,,,,3.0,250791.0,,,,,,,,,,,,,,,,,,,
460,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,158,61.0,66.0,65.0,129.0,1787,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,26,False,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,310.0,310.0,https://pypi.org/project/hypertools,,,819.0,819.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,,,,,,,
461,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-05-12 18:37:24.000000,2023-02-03 00:10:35,690.0,,275,43.0,494.0,172.0,149.0,1662,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,48.0,26,True,2022-12-16 20:54:02.878,0.12.1,86.0,petastorm,,,,,141.0,133.0,https://pypi.org/project/petastorm,2023-02-03 00:33:00.499,8.0,31133.0,31140.0,,,,,,,,3.0,432.0,,,,,,,,,,,,,,,,,,,
462,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2023-08-24 05:13:39.000000,2023-08-23 23:33:38,634.0,115.0,238,51.0,451.0,22.0,61.0,1554,A lightweight library for PyTorch training tools and utilities.,94.0,26,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,,,['pytorch'],38.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,38.0,6080.0,6080.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-06-16 16:17:11.586000,2023-04-20 14:53:46,460.0,,238,51.0,48.0,20.0,91.0,1526,Contextually-keyed word vectors.,19.0,26,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,292.0,279.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,1734.0,3355.0,https://anaconda.org/conda-forge/sense2vec,2023-06-16 16:17:11.586,34297.0,,,,,3.0,57121.0,,,,,,,,,,,,,,,,,,,
464,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-08-20 19:12:06.000000,2023-08-20 20:11:50,1165.0,58.0,115,29.0,68.0,1.0,29.0,1418,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,26,True,2023-08-19 14:26:10.000,0.7.0,29.0,pytorch_toolbelt,,,,['pytorch'],7.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,7.0,14832.0,14832.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
465,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2023-08-22 06:59:11.000000,2023-06-07 07:35:59,3033.0,2.0,118,38.0,323.0,11.0,186.0,1396,Multi-class confusion matrix library in Python.,17.0,26,True,2023-06-07 14:06:28.000,4.0,44.0,pycm,,,,,251.0,235.0,https://pypi.org/project/pycm,2022-04-27 15:18:44.000,16.0,34625.0,34625.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
466,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2023-08-08 13:01:48.000000,2023-08-08 13:01:48,514.0,2.0,396,32.0,43.0,13.0,115.0,1280,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,26,False,2023-03-02 15:10:38.000,2.3.1,24.0,minisom,,,,,457.0,438.0,https://pypi.org/project/minisom,2022-02-25 07:49:30.000,19.0,23791.0,23791.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
467,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-08-21 19:22:07.000000,2023-08-21 19:22:07,680.0,9.0,143,25.0,123.0,2.0,124.0,1253,"Extensible, parallel implementations of t-SNE.",11.0,26,True,2023-05-24 13:51:37.000,1.0.0,20.0,opentsne,conda-forge/opentsne,,,,639.0,639.0,https://pypi.org/project/opentsne,,,22150.0,26095.0,https://anaconda.org/conda-forge/opentsne,2023-06-16 16:12:36.657,220975.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
468,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-06-16 19:24:13.607000,2023-03-22 21:16:11,666.0,,157,47.0,161.0,18.0,375.0,1236,moDel Agnostic Language for Exploration and eXplanation.,24.0,26,False,2023-02-16 21:26:00.740,1.6.0,26.0,dalex,conda-forge/dalex,,,,133.0,127.0,https://pypi.org/project/dalex,2022-09-07 14:45:39.364,6.0,13368.0,13694.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,10135.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
469,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-06-16 19:23:39.693000,2022-12-24 01:52:28,204.0,,305,48.0,42.0,85.0,112.0,1223,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,26,True,2022-12-24 01:56:46.564,0.9.2,32.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],302.0,297.0,https://pypi.org/project/keras-ocr,2022-12-24 01:56:46.564,5.0,11002.0,28663.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,264.0,,,,,3.0,617886.0,,,,,,,,,,,,,,,,,,,
470,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,173,26.0,35.0,2.0,114.0,1187,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1445.0,1413.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,32.0,10409.0,10409.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
471,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-08-01 02:39:38.000000,2023-08-01 02:37:17,4198.0,2.0,285,85.0,637.0,14.0,604.0,1179,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,26,True,2023-08-01 02:38:24.000,23.07,33.0,pysal,conda-forge/pysal,,,,36.0,,https://pypi.org/project/pysal,2023-08-01 02:39:38.000,36.0,23751.0,29782.0,https://anaconda.org/conda-forge/pysal,2023-06-16 13:25:31.155,512673.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
472,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-06-13 15:44:32.000000,2023-06-13 15:44:32,1102.0,3.0,236,39.0,66.0,51.0,203.0,1157,A toolbox to iNNvestigate neural networks predictions!.,20.0,26,True,2023-05-05 17:27:03.433,2.1.0,6.0,innvestigate,,,,['tensorflow'],108.0,106.0,https://pypi.org/project/innvestigate,2023-01-31 17:36:00.641,2.0,666.0,672.0,,,,,,,,3.0,77.0,,,,,,,,,,,,,,,,,,,
473,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2022-11-06 01:01:06.000000,2022-01-06 15:08:19,1746.0,,174,42.0,253.0,59.0,211.0,1128,Python audio and music signal processing library.,20.0,26,False,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,395.0,362.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,33.0,2867.0,2867.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
474,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-07-31 19:32:08.000000,2023-07-31 19:32:05,566.0,3.0,191,49.0,61.0,1.0,68.0,971,Training neural models with structured signals.,37.0,26,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],374.0,371.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,14991.0,14991.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
475,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000000,2023-08-12 20:19:05,5777.0,118.0,77,14.0,77.0,216.0,218.0,813,"Experiment tracking, ML developer tools.",29.0,26,True,2023-02-25 17:16:57.621,0.9.0,186.0,guildai,,,,,81.0,81.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,1141.0,1141.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,
476,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2023-07-13 21:06:16.000000,2023-03-06 13:54:05,3661.0,,314,69.0,671.0,37.0,516.0,795,The Classical Language Toolkit.,120.0,26,True,2021-06-10 16:34:40.000,1.0.15,66.0,cltk,,,,,245.0,245.0,https://pypi.org/project/cltk,,,327.0,327.0,,,,,,,,3.0,42.0,,,,,,,,,,,,,,,,,,,
