,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
509,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-07-12 16:35:40.000000,2022-07-12 16:33:27,1885.0,9.0,240,39.0,65.0,4.0,112.0,1636,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,22.0,24,True,2022-07-12 16:35:40.000,0.53.0,45.0,torch-geometric-temporal,,['pytorch'],,2040.0,2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,2040.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
510,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-07-14 04:12:27.000000,2022-07-06 00:54:07,157.0,1.0,177,46.0,55.0,21.0,89.0,1580,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,24,True,2021-11-11 15:15:32.000,0.11.0,16.0,causalnex,,"['pytorch', 'sklearn']",,1974.0,52.0,50.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000,2.0,1974.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
511,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2022-07-01 09:55:35.000000,2021-07-08 19:03:55,108.0,,194,44.0,12.0,3.0,51.0,1477,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,24,True,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,['pytorch'],,13466.0,115.0,114.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,1.0,13466.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
512,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-07-10 19:49:18.000000,2022-07-10 19:49:15,855.0,24.0,103,27.0,51.0,2.0,22.0,1264,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2022-06-27 19:59:57.000,0.5.1,24.0,pytorch_toolbelt,,['pytorch'],,11865.0,6.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,6.0,11865.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
513,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2022-07-14 07:18:13.000000,2022-07-14 07:17:55,922.0,67.0,163,30.0,13.0,10.0,93.0,1169,A library for graph deep learning research.,33.0,24,False,2022-07-14 07:05:26.000,1.0.0,10.0,dig,,,,351.0,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,8.0,351.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
514,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2022-06-01 09:54:05.000000,2022-06-01 09:54:02,628.0,12.0,141,44.0,151.0,19.0,348.0,1072,moDel Agnostic Language for Exploration and eXplanation.,20.0,24,False,2021-11-08 12:22:11.000,1.4.1,23.0,dalex,conda-forge/dalex,,,13609.0,50.0,47.0,https://pypi.org/project/dalex,2021-11-08 12:22:11.000,3.0,13387.0,https://anaconda.org/conda-forge/dalex,2021-07-17 15:59:19.192,4001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
515,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2021-12-31 19:41:11.000000,2021-12-24 18:36:59,781.0,,133,33.0,210.0,103.0,145.0,1070,Real-time stream processing for python.,45.0,24,True,2021-10-04 14:47:39.000,0.6.3,16.0,streamz,conda-forge/streamz,,,18571.0,334.0,305.0,https://pypi.org/project/streamz,2021-10-04 14:47:39.000,29.0,12697.0,https://anaconda.org/conda-forge/streamz,2021-10-04 16:06:59.119,340694.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
516,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-07-12 18:07:07.000000,2022-07-12 18:07:06,511.0,21.0,67,44.0,372.0,43.0,86.0,1065,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,23.0,24,True,2022-06-20 19:02:33.000,1.1.0,16.0,hivemind,,,,5244.0,10.0,8.0,https://pypi.org/project/hivemind,2022-06-20 12:49:42.000,2.0,5244.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
517,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2022-07-13 21:08:21.000000,2022-07-13 21:08:21,1009.0,5.0,121,14.0,44.0,23.0,248.0,1038,PyTorch Extension Library of Optimized Scatter Operations.,21.0,24,True,2021-10-22 11:01:13.000,2.0.9,29.0,torch-scatter,conda-forge/pytorch_scatter,['pytorch'],,35767.0,43.0,,https://pypi.org/project/torch-scatter,2021-10-22 11:01:13.000,43.0,32153.0,https://anaconda.org/conda-forge/pytorch_scatter,2022-03-21 15:08:01.652,90358.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
518,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2022-06-29 12:40:42.000000,2022-06-24 08:45:02,767.0,42.0,130,15.0,85.0,31.0,95.0,1038,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,21.0,24,True,2022-06-15 13:24:56.000,0.25.1,28.0,audiomentations,,,,3475.0,150.0,149.0,https://pypi.org/project/audiomentations,2022-06-15 13:24:56.000,1.0,3475.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
519,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-07-14 14:54:43.000000,2022-07-13 14:08:23,5388.0,119.0,204,44.0,1560.0,96.0,755.0,1036,cuGraph - RAPIDS Graph Analytics Library.,88.0,24,True,2022-07-12 16:29:17.000,22.06.01,20.0,cugraph,conda-forge/libcugraph,,,634.0,1.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,87.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,8211.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
520,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,169,47.0,111.0,50.0,170.0,905,Python interface to GPU-powered libraries.,46.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,656.0,238.0,194.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,656.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
521,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-07-06 19:08:40.000000,2022-07-03 17:24:25,651.0,61.0,79,22.0,85.0,11.0,24.0,851,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",11.0,24,True,2022-07-03 02:51:46.000,.1.3.2,26.0,imodels,,,,10336.0,22.0,20.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,10336.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
522,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-06-20 15:54:42.928000,2022-06-17 13:37:20,133.0,2.0,112,28.0,16.0,3.0,53.0,790,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",12.0,24,True,2022-06-17 13:38:21.000,0.1.41,52.0,autoviz,conda-forge/autoviz,,,64964.0,221.0,215.0,https://pypi.org/project/autoviz,2022-06-17 13:38:21.000,6.0,64060.0,https://anaconda.org/conda-forge/autoviz,2022-06-20 15:54:42.928,9952.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
523,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2022-07-09 14:15:15.000000,2022-07-09 14:15:15,490.0,2.0,141,36.0,66.0,82.0,95.0,760,A scikit-learn based module for multi-label et. al. classification.,17.0,24,True,2018-12-10 16:24:47.000,0.2.0,6.0,scikit-multilearn,,['sklearn'],,75092.0,817.0,799.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,18.0,75092.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
524,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2022-07-13 20:03:34.000000,2022-07-13 16:10:50,1224.0,7.0,107,22.0,572.0,49.0,503.0,717,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",39.0,24,True,2022-02-10 15:54:11.000,0.12.0,41.0,icevision,,,,4341.0,5.0,,https://pypi.org/project/icevision,2022-02-10 15:54:11.000,5.0,4341.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
525,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-03-11 23:25:33.000000,2019-09-02 19:02:38,1145.0,,153,33.0,23.0,32.0,234.0,712,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,3655.0,146.0,134.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,12.0,3655.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
526,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2022-07-14 09:22:17.000000,2022-07-13 23:41:16,212.0,84.0,50,34.0,220.0,41.0,49.0,607,Accelerate training and inference of Transformers with easy to use hardware optimization tools.,18.0,24,True,2022-07-12 12:32:17.000,1.3.0,15.0,optimum,conda-forge/optimum,,,7188.0,24.0,21.0,https://pypi.org/project/optimum,2022-06-13 16:24:55.000,3.0,6574.0,https://anaconda.org/conda-forge/optimum,2022-07-12 18:30:14.167,1843.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
527,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-07-13 00:34:00.000000,2022-07-12 16:59:53,1817.0,106.0,53,18.0,212.0,80.0,251.0,528,The worlds cleanest AutoML framework - Do hyperparameter tuning with the right pipeline abstractions to write clean..,7.0,24,True,2022-04-15 23:19:03.000,0.7.0,23.0,neuraxle,,,,415.0,35.0,34.0,https://pypi.org/project/neuraxle,2022-04-15 21:08:21.000,1.0,415.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
528,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,43.0,90,9.0,14.0,4.0,14.0,497,Make Waffle Charts in Python.,6.0,24,True,2022-06-08 03:10:36.000,1.1.0,27.0,pywaffle,conda-forge/pywaffle,,,9505.0,145.0,143.0,https://pypi.org/project/pywaffle,2022-06-08 03:10:36.000,2.0,9375.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,5617.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
529,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2022-02-11 17:17:32.393000,2022-02-11 07:59:35,77.0,,67,8.0,17.0,12.0,11.0,442,Find pyspark to make it importable.,15.0,24,True,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,['spark'],,2501344.0,2723.0,2587.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,136.0,2492143.0,https://anaconda.org/conda-forge/findspark,2022-02-11 17:17:32.393,671673.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
530,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/nccr-itmo/FEDOT,https://github.com/nccr-itmo/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2022-07-14 15:23:29.000000,2022-07-13 10:07:06,606.0,59.0,48,7.0,432.0,87.0,239.0,415,Automated modeling and machine learning framework FEDOT.,23.0,24,True,2022-03-28 16:29:46.000,0.5.2,12.0,fedot,,,,625.0,23.0,23.0,https://pypi.org/project/fedot,2022-03-28 16:29:46.000,,625.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
531,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2022-07-12 22:02:08.000000,2022-07-08 08:39:01,423.0,130.0,28,9.0,196.0,18.0,25.0,358,Monitor the stability of a Pandas or Spark dataframe.,15.0,24,True,2022-07-08 08:40:32.430,1.0.0,28.0,popmon,,"['pandas', 'spark']",22.0,16270.0,16.0,14.0,https://pypi.org/project/popmon,2022-06-21 19:36:51.000,2.0,16270.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
532,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-03-24 17:54:54.000000,2022-03-24 17:54:49,569.0,,70,23.0,305.0,55.0,26.0,326,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,['tensorflow'],,150459.0,165.0,164.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,150459.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
533,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2022-06-20 08:36:36.900000,2022-01-15 18:08:37,1718.0,,40,9.0,8.0,19.0,2.0,249,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,178712.0,3658.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3658.0,177058.0,https://anaconda.org/conda-forge/whoosh,2022-06-20 08:36:36.900,114192.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
534,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2022-07-10 15:59:40.000000,2022-04-23 04:02:53,2321.0,1.0,588,147.0,1346.0,109.0,983.0,7763,Production infrastructure for machine learning at scale.,24.0,23,True,2022-01-10 17:48:15.000,0.42.0,62.0,cortex,,,,1148.0,1.0,,https://pypi.org/project/cortex,2022-01-10 17:37:01.000,1.0,1148.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
535,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2022-07-02 09:54:39.000000,2020-06-03 05:58:03,146.0,,1279,264.0,66.0,84.0,130.0,5773,Audio fingerprinting and recognition in Python.,23.0,23,False,2015-04-19 21:20:16.000,0.1.3,4.0,PyDejavu,,,,74.0,26.0,23.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000,3.0,74.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
536,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2022-07-13 06:56:31.000000,2022-05-30 07:32:06,3344.0,3.0,804,229.0,109.0,52.0,617.0,4639,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,64.0,23,True,2022-01-13 09:55:14.000,1.1.1,12.0,,,,1411.0,30.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
537,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:50.000000,2022-03-13 19:08:59,231.0,,314,75.0,37.0,93.0,73.0,4267,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,23,True,2022-03-13 19:09:50.000,0.11.1,67.0,deep-daze,,,,1579.0,42.0,42.0,https://pypi.org/project/deep-daze,2022-03-13 19:09:50.000,,1579.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
538,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2022-05-02 20:25:45.287000,2019-05-22 18:27:54,1118.0,,832,334.0,89.0,90.0,306.0,3856,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,335.0,51.0,1.0,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000,1.0,31.0,https://anaconda.org/anaconda/neon,2022-05-02 20:25:45.287,1235.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
539,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,625,101.0,32.0,90.0,109.0,3691,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,['tensorflow'],,4517.0,94.0,89.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,4513.0,,,,3.0,,,,,,,,,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,211.0,,,,,,,,,,,
540,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-07-14 09:36:48.000000,2022-07-13 20:53:11,1157.0,59.0,683,135.0,1004.0,248.0,337.0,3362,Simple and Distributed Machine Learning.,94.0,23,True,2022-01-12 22:42:34.000,0.9.5,23.0,mmlspark,,['spark'],,5.0,,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
541,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-07-06 13:58:18.000000,2022-06-16 07:04:47,320.0,2.0,784,41.0,26.0,45.0,107.0,3355,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",15.0,23,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,['sklearn'],,1584.0,86.0,80.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,1584.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
542,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2022-07-11 12:21:01.000000,2022-07-11 12:20:46,894.0,25.0,437,158.0,34.0,20.0,25.0,3187,High-performance TensorFlow library for quantitative finance.,40.0,23,True,,,29.0,tf-quant-finance,,['tensorflow'],,1934.0,2.0,,https://pypi.org/project/tf-quant-finance,2022-05-31 10:54:46.000,2.0,1934.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
543,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,MIT,2019-04-13 20:00:52.000,2022-05-22 02:02:04.000000,2022-05-22 02:02:04,149.0,4.0,598,75.0,52.0,151.0,95.0,2980,Python package to easily retrain OpenAIs GPT-2 text-generating model on new texts.,21.0,23,True,2021-10-18 02:38:39.000,0.8.1,18.0,gpt-2-simple,,['tensorflow'],316.0,6701.0,5.0,,https://pypi.org/project/gpt-2-simple,2021-10-18 01:47:20.000,5.0,6693.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
544,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2022-07-14 09:14:50.000000,2022-03-15 12:13:11,507.0,,305,73.0,674.0,63.0,68.0,2951,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,18.0,23,True,2021-12-21 14:29:03.000,0.4.1,7.0,lit-nlp,conda-forge/lit-nlp,,,3165.0,11.0,11.0,https://pypi.org/project/lit-nlp,2021-12-21 14:20:06.000,,1396.0,https://anaconda.org/conda-forge/lit-nlp,2021-11-09 18:19:30.401,38924.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
545,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2022-07-13 18:22:57.000000,2022-07-13 18:21:03,391.0,11.0,274,55.0,406.0,51.0,101.0,2699,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",32.0,23,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,['pytorch'],,581.0,9.0,8.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,581.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
546,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2022-06-09 12:22:31.000000,2022-04-04 20:19:03,753.0,,338,89.0,526.0,131.0,90.0,2641,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,36.0,23,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,['tensorflow'],,2798.0,4.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,4.0,2798.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
547,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2022-06-24 16:37:47.000000,2021-07-19 13:56:08,269.0,,215,45.0,106.0,76.0,62.0,2529,"Text preprocessing, representation and visualization from zero to hero.",18.0,23,True,2021-07-01 17:11:02.000,1.1.0,10.0,texthero,,,91.0,22198.0,4.0,,https://pypi.org/project/texthero,2021-07-01 17:11:02.000,4.0,22195.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
548,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2022-05-26 20:44:42.000000,2020-01-07 20:53:25,838.0,,413,131.0,133.0,60.0,128.0,2383,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,['tensorflow'],12504.0,926.0,43.0,41.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,707.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
549,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,435,66.0,122.0,43.0,329.0,2311,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,True,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,['tensorflow'],,50.0,56.0,54.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,50.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
