,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
513,DeepVariant,google/deepvariant,,medical-data,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000000,2021-02-02 20:37:57.000000,2020-12-14 23:35:27.000000,525,3.0,375.0,2179,1503.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,19.0,21,True,2020-12-07 17:56:31.000000,1.1.0,15.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,798.0,https://anaconda.org/bioconda/deepvariant,2020-09-05 07:25:11.429000,26671.0,,,,,3.0,3001.0,,,,,,,,,,,,,,,,,,,,,
514,Texar,asyml/texar,,nlp,https://github.com/asyml/texar,https://github.com/asyml/texar,Apache-2.0,2017-07-22 19:02:05.000000,2020-09-17 07:03:55.000000,2020-07-29 00:38:30.000000,328,32.0,126.0,2100,1719.0,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow. This is part of the..",41.0,21,True,2019-11-19 04:11:18.000000,0.2.4,6.0,texar,,,,['tensorflow'],14.0,12.0,https://pypi.org/project/texar,2019-11-19 04:11:18.000000,2.0,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
515,Mars,mars-project/mars,,others,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000000,2021-02-04 15:24:05.000000,2021-02-04 15:18:57.000000,241,116.0,653.0,2026,713.0,"Mars is a tensor-based unified framework for large-scale data computation which scales Numpy, pandas, Scikit-learn and..",18.0,21,True,2021-01-30 06:15:49.000000,0.6.4,72.0,pymars,,,,,3.0,3.0,https://pypi.org/project/pymars,2021-01-30 06:15:49.000000,0.0,618.0,618.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
516,PyFlux,RJT1990/pyflux,,time-series-data,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13.000000,210,79.0,65.0,1847,118.0,Open source time series library for Python.,6.0,21,False,2017-11-21 16:27:06.000000,0.4.16,35.0,pyflux,,,,,184.0,169.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000000,15.0,7595.0,7595.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
517,PARL,PaddlePaddle/PARL,,reinforcement-learning,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000000,2021-02-04 09:23:34.000000,2021-02-03 08:56:07.000000,418,52.0,149.0,1806,1.0,A high-performance distributed training framework for Reinforcement Learning.,21.0,21,True,2021-01-08 08:16:06.000000,1.4.1,16.0,parl,,,,['paddle'],67.0,67.0,https://pypi.org/project/parl,2021-01-08 08:16:06.000000,,169.0,169.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
518,auto_ml,ClimbsRocks/auto_ml,,hyperopt,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000000,2020-12-29 07:56:49.000000,2018-03-25 19:46:25.000000,293,185.0,215.0,1513,1149.0,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,21,False,2018-02-22 01:13:03.000000,2.9.10,78.0,auto_ml,,,,,2.0,,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000000,2.0,1204.0,1204.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,,,,,,,,
519,lore,instacart/lore,,ml-experiments,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000000,2021-01-05 17:20:41.000000,2020-05-11 22:26:45.000000,118,16.0,18.0,1512,270.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,22.0,21,True,2020-05-11 22:28:23.000000,0.8.4,231.0,lore,,,,,17.0,16.0,https://pypi.org/project/lore,2020-05-11 22:28:23.000000,1.0,532.0,532.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
520,fast-bert,kaushaltrivedi/fast-bert,,nlp,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000000,2021-01-30 01:53:24.000000,2020-12-17 21:05:43.000000,302,137.0,91.0,1491,262.0,Super easy library for BERT based NLP models.,34.0,21,True,2020-12-09 21:27:58.000000,1.9.5,40.0,fast-bert,,,,,2.0,,https://pypi.org/project/fast-bert,2020-12-09 21:27:58.000000,2.0,1088.0,1088.0,,,,,,,,3.0,,,,,,,,,,,,,utterworks/fast-bert,,,,,,,,,
521,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2020-07-17 20:19:50.000000,2020-07-17 20:19:46.000000,98,25.0,50.0,1380,350.0,"A fast, efficient universal vector embedding utility package.",4.0,21,True,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,187.0,173.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,3072.0,3072.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
522,Talos,autonomio/talos,,hyperopt,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000000,2020-11-21 16:37:14.000000,2020-11-21 16:27:04.000000,225,41.0,343.0,1366,538.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",19.0,21,True,2020-11-09 16:48:30.000000,1.0,13.0,talos,,,,['tensorflow'],113.0,107.0,https://pypi.org/project/talos,2020-11-09 16:46:45.000000,6.0,933.0,933.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
523,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-01-25 20:02:09.000000,2021-01-25 20:02:04.000000,268,41.0,76.0,1322,440.0,Library for training machine learning models with privacy for training data.,35.0,21,True,2020-09-03 01:13:47.000000,.0.5.1,9.0,tensorflow-privacy,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-privacy,2020-09-03 01:10:15.000000,1.0,3576.0,3578.0,,,,,,,,2.0,41.0,,,,,,,,,,,,,,,,,,,,,
524,Neural Tangents,google/neural-tangents,,ml-frameworks,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000000,2021-02-04 03:24:04.000000,2021-02-04 03:23:56.000000,148,28.0,49.0,1307,366.0,Fast and Easy Infinite Neural Networks in Python.,17.0,21,True,2021-01-25 23:20:02.000000,0.3.6,20.0,neural-tangents,,,,,13.0,13.0,https://pypi.org/project/neural-tangents,2021-01-25 23:06:16.000000,0.0,981.0,994.0,,,,,,,,3.0,104.0,,,,,,,,,,,,,,,,,,,,,
525,NiftyNet,NifTK/NiftyNet,,medical-data,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51.000000,373,99.0,224.0,1266,2848.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,58.0,21,True,2019-10-09 19:33:30.000000,0.6.0,11.0,niftynet,,,,['tensorflow'],33.0,33.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000000,,105.0,105.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
526,Pypeline,cgarciae/pypeln,,data-pipelines,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000000,2021-01-05 18:00:20.000000,2021-01-05 17:59:44.000000,66,12.0,35.0,1210,234.0,Concurrent data pipelines in Python .,9.0,21,True,2021-01-05 18:00:06.000000,0.4.7,34.0,pypeln,,,,,5.0,,https://pypi.org/project/pypeln,2021-01-05 18:00:06.000000,5.0,2817.0,2817.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
527,Karate Club,benedekrozemberczki/karateclub,,graph,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000000,2021-01-25 18:14:21.000000,2021-01-25 18:10:17.000000,137,,47.0,1148,2117.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,11.0,21,False,2021-01-25 18:14:21.000000,_10023,96.0,karateclub,,,,,23.0,23.0,https://pypi.org/project/karateclub,2021-01-25 18:11:58.000000,,1197.0,1197.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
528,FARM,deepset-ai/FARM,,nlp,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000000,2021-02-04 12:34:55.000000,2021-02-04 09:45:50.000000,153,32.0,296.0,1085,529.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,30.0,21,True,2021-01-20 16:57:05.000000,0.6.2,22.0,farm,,,,['pytorch'],2.0,,https://pypi.org/project/farm,2021-01-20 16:51:38.000000,2.0,2408.0,2408.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
529,tensorly,tensorly/tensorly,,others,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000000,2021-02-03 10:28:51.000000,2021-01-30 00:11:51.000000,186,24.0,94.0,954,,TensorLy: Tensor Learning in Python.,38.0,21,True,2020-12-07 20:30:41.000000,0.5.1,16.0,tensorly,conda-forge/tensorly,,,,20.0,,https://pypi.org/project/tensorly,2020-12-07 20:30:41.000000,20.0,2082.0,5503.0,https://anaconda.org/conda-forge/tensorly,2020-12-07 22:44:30.386000,112915.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
530,scikit-cuda,lebedov/scikit-cuda,,gpu-utilities,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000000,2020-07-13 12:48:39.000000,2020-07-13 12:47:46.000000,155,39.0,163.0,797,1026.0,Python interface to GPU-powered libraries.,44.0,21,True,2019-05-27 00:29:00.000000,0.5.3,7.0,scikit-cuda,,,,,144.0,113.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000000,31.0,515.0,515.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
531,Neural Structured Learning,tensorflow/neural-structured-learning,,tensorflow-utils,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000000,2021-02-01 18:15:52.000000,2021-02-01 18:15:48.000000,138,4.0,39.0,770,355.0,Training neural models with structured signals.,26.0,21,True,2020-08-18 00:30:03.000000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000000,,2092.0,2092.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
532,iNNvestigate,albermax/innvestigate,,interpretability,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000000,2020-12-30 15:22:24.000000,2020-10-16 15:26:56.000000,168,73.0,128.0,759,882.0,A toolbox to iNNvestigate neural networks' predictions!.,18.0,21,True,2019-03-19 14:31:31.000000,1.0.9,2.0,innvestigate,,,,['tensorflow'],48.0,47.0,https://pypi.org/project/innvestigate,2020-11-14 11:35:59.000000,1.0,297.0,297.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
533,gmaps,pbugnion/gmaps,,geospatial-data,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141,63.0,135.0,698,1380.0,Google maps for Jupyter notebooks.,16.0,21,False,2019-07-21 08:49:48.715000,0.9.0,93.0,gmaps,conda-forge/gmaps,,,['jupyter'],38.0,1.0,https://pypi.org/project/gmaps,2019-07-20 07:47:04.000000,37.0,3032.0,9007.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,203367.0,,,,,3.0,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1456.0,,,,,,,,,,,,,,,
534,fairlearn,fairlearn/fairlearn,,interpretability,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000000,2021-02-04 15:28:42.000000,2021-02-04 13:01:07.000000,168,76.0,110.0,665,554.0,A Python package to assess and improve fairness of machine learning models.,29.0,21,True,2020-11-10 15:01:51.000000,0.5.0,13.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],2.0,,https://pypi.org/project/fairlearn,2021-02-04 12:58:01.000000,2.0,3175.0,3943.0,https://anaconda.org/conda-forge/fairlearn,2021-02-03 19:59:47.855000,9219.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
535,Sentinelsat,sentinelsat/sentinelsat,,geospatial-data,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000000,2021-01-31 18:47:02.000000,2021-01-31 18:47:01.000000,162,29.0,208.0,556,801.0,Search and download Copernicus Sentinel satellite images.,34.0,21,False,2020-06-12 07:15:51.000000,0.14,36.0,sentinelsat,,,,,186.0,164.0,https://pypi.org/project/sentinelsat,2020-06-12 07:08:37.000000,22.0,4634.0,4637.0,,,,,,,,3.0,191.0,,,,,,,,,,,,,,,,,,,,,
536,pickleDB,patx/pickledb,,data-containers,https://github.com/patx/pickledb,https://github.com/patx/pickledb,BSD-3-Clause,2011-10-28 00:04:40.000000,2020-08-25 09:47:52.000000,2019-11-15 03:38:30.000000,92,16.0,39.0,536,105.0,pickleDB is an open source key-value store using Python's json module.,11.0,21,False,2019-01-13 22:40:32.000000,0.9.1,19.0,pickledb,,,,,584.0,482.0,https://pypi.org/project/pickledb,2019-01-13 22:40:32.000000,102.0,11071.0,11071.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
537,Studio.ml,studioml/studio,,ml-experiments,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000000,2021-01-22 20:27:41.000000,2021-01-22 20:09:17.000000,48,56.0,189.0,369,2324.0,Studio: Simplify and expedite model building process.,21.0,21,True,2021-01-19 22:49:48.000000,0.0.39,181.0,studioml,,,,,3.0,3.0,https://pypi.org/project/studioml,2021-01-22 20:27:41.000000,,711.0,711.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
538,Neuraxle,Neuraxio/Neuraxle,,hyperopt,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000000,2021-01-26 23:43:37.000000,2021-01-12 03:35:32.000000,39,122.0,130.0,360,1324.0,A Sklearn-like Framework for Hyperparameter Tuning and AutoML in Deep Learning projects. Finally have the right..,7.0,21,True,2020-09-20 16:29:39.000000,0.5.6,18.0,neuraxle,,,,,17.0,17.0,https://pypi.org/project/neuraxle,2020-09-20 16:29:39.000000,0.0,233.0,233.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
539,Pandas Summary,mouradmourafiq/pandas-summary,,data-containers,https://github.com/mouradmourafiq/pandas-summary,https://github.com/mouradmourafiq/pandas-summary,MIT,2016-03-25 21:59:32.000000,2019-08-24 21:10:25.000000,2019-08-24 21:10:24.000000,34,8.0,5.0,358,24.0,An extension to pandas dataframes describe function.,6.0,21,False,2016-08-30 07:54:59.000000,0.0.41,8.0,pandas-summary,,,,['pandas'],582.0,563.0,https://pypi.org/project/pandas-summary,2016-08-30 07:54:59.000000,19.0,17324.0,17324.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
540,PyTorch Sparse,rusty1s/pytorch_sparse,,pytorch-utils,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000000,2021-01-19 11:21:56.000000,2021-01-19 11:21:52.000000,44,34.0,51.0,347,512.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,12.0,21,True,2020-11-02 10:42:59.000000,0.6.8,21.0,torch-sparse,,,,['pytorch'],17.0,,https://pypi.org/project/torch-sparse,2020-11-02 10:43:20.000000,17.0,3563.0,3563.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
541,torch-cluster,rusty1s/pytorch_cluster,,graph,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000000,2021-01-03 16:07:26.000000,2021-01-03 16:07:22.000000,68,35.0,38.0,333,499.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,17.0,21,True,2020-10-31 14:42:35.000000,1.5.8,38.0,torch-cluster,,,,['pytorch'],32.0,,https://pypi.org/project/torch-cluster,2020-10-31 14:42:35.000000,32.0,1972.0,1972.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
542,SDV,sdv-dev/SDV,,data-loading,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50.000000,2021-02-03 20:36:23.000000,2021-02-03 20:36:21.000000,58,44.0,137.0,318,780.0,"Synthetic Data Generation for tabular, relational and time series data.",33.0,21,True,2021-01-28 00:14:45.000000,0.7.0,40.0,sdv,,,,,13.0,13.0,https://pypi.org/project/sdv,2021-01-28 00:13:40.000000,0.0,776.0,776.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
543,joypy,sbebo/joypy,,data-viz,https://github.com/sbebo/joypy,https://github.com/sbebo/joypy,MIT,2017-07-30 17:18:50.000000,2020-12-28 14:07:53.760000,2020-12-28 11:56:12.000000,32,4.0,34.0,314,108.0,Joyplots in Python with matplotlib & pandas.,5.0,21,True,2020-12-28 11:54:36.000000,0.2.4,16.0,joypy,conda-forge/joypy,,,,71.0,65.0,https://pypi.org/project/joypy,2020-12-28 11:54:36.000000,6.0,1893.0,2239.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760000,7963.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
544,datatest,shawnbrown/datatest,,data-loading,https://github.com/shawnbrown/datatest,https://github.com/shawnbrown/datatest,Apache-2.0,2016-05-12 13:16:27.000000,2021-01-27 09:05:24.000000,2021-01-27 08:56:02.000000,13,9.0,42.0,237,2135.0,Tools for test driven data-wrangling and data validation.,6.0,21,True,2021-01-04 03:43:58.000000,0.11.1,17.0,datatest,,,,,31.0,29.0,https://pypi.org/project/datatest,2021-01-04 03:39:40.000000,2.0,1401.0,1401.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
545,pymap3d,geospace-code/pymap3d,,geospatial-data,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000000,2020-12-23 03:44:01.000000,2020-12-23 03:43:54.000000,55,2.0,22.0,173,622.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,8.0,21,True,2020-09-21 15:20:10.000000,2.4.3,45.0,pymap3d,conda-forge/pymap3d,,,,3.0,,https://pypi.org/project/pymap3d,2020-09-21 15:16:49.000000,3.0,12322.0,12883.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:07.357000,6176.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
546,py3nvml,fbcotter/py3nvml,,gpu-utilities,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000000,2020-10-10 10:41:08.987000,2020-04-23 06:54:42.000000,24,2.0,9.0,164,79.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,6.0,21,True,2020-04-06 16:02:10.000000,0.2.6,13.0,py3nvml,conda-forge/py3nvml,,,,242.0,222.0,https://pypi.org/project/py3nvml,2020-04-06 16:02:10.000000,20.0,51935.0,52819.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:41:08.987000,11494.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
547,Dejavu,worldveil/dejavu,,audio,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000000,2020-10-29 17:40:17.000000,2020-06-03 05:58:03.000000,1236,83.0,129.0,5320,146.0,Audio fingerprinting and recognition in Python.,23.0,20,True,2015-04-19 21:20:16.000000,0.1.3,4.0,PyDejavu,,,,,17.0,16.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000000,1.0,57.0,57.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
548,Qlib,microsoft/qlib,,financial-data,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000000,2021-02-04 10:21:26.000000,2021-02-04 09:01:34.000000,629,74.0,59.0,4167,,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",28.0,20,True,2021-02-02 09:28:46.000000,0.6.2,16.0,pyqlib,,,,['pytorch'],,,https://pypi.org/project/pyqlib,2021-02-02 09:29:47.000000,,1966.0,2006.0,,,,,,,,3.0,201.0,,,,,,,,,,,,,,,,,,,,,
549,MMF,facebookresearch/mmf,,image,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000000,2021-02-04 04:23:10.000000,2021-02-02 09:32:36.000000,594,89.0,331.0,4078,769.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,52.0,20,True,2019-08-26 19:04:21.000000,0.3.1,11.0,mmf,,,,['pytorch'],6.0,6.0,https://pypi.org/project/mmf,2020-06-11 16:09:52.000000,,65.0,65.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
550,MatchZoo,NTMC-Community/MatchZoo,,nlp,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000000,2020-06-17 07:27:59.000000,2019-10-24 13:10:07.000000,858,26.0,428.0,3338,1808.0,"Facilitating the design, comparison and sharing of deep text matching models.",35.0,20,False,2019-10-24 13:09:11.000000,2.2.0,5.0,matchzoo,,,,['tensorflow'],9.0,9.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000000,,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
551,MindsDB,mindsdb/mindsdb,,ml-frameworks,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000000,2021-02-04 14:04:10.000000,2021-02-01 20:25:16.000000,408,36.0,484.0,3207,,Predictive AI layer for existing databases.,55.0,20,False,2021-02-02 00:03:50.000000,2.20.1,42.0,mindsdb,,,,['pytorch'],3.0,,https://pypi.org/project/mindsdb,2019-03-19 05:07:23.000000,3.0,1897.0,1897.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
552,TTS,mozilla/TTS,,audio,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000000,2021-02-04 09:02:24.000000,2021-02-01 17:23:55.000000,667,29.0,420.0,3152,2181.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,50.0,20,True,2021-01-29 00:03:56.000000,0.0.9,1.0,,,,,,,,,,,,39.0,,,,,,,,3.0,39.0,,,,,,,,3.0,,,,,,,,,,,,,
553,DALI,NVIDIA/DALI,,gpu-utilities,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000000,2021-02-04 15:05:20.000000,2021-02-04 14:29:57.000000,369,186.0,607.0,3067,1686.0,A library containing both highly optimized building blocks and an execution engine for data pre-processing in deep..,55.0,20,True,2021-01-27 17:28:00.000000,0.30.0,36.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
554,FATE,FederatedAI/FATE,,privacy-ml,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000000,2021-02-04 14:26:09.000000,2021-01-17 03:20:44.000000,805,277.0,524.0,2748,6609.0,An Industrial Grade Federated Learning Framework.,50.0,20,True,2020-11-13 13:36:14.000000,1.5.0,24.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
555,image-match,EdjoLabs/image-match,,image,https://github.com/EdjoLabs/image-match,https://github.com/EdjoLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000000,2021-01-04 18:36:01.000000,2021-01-04 18:35:59.000000,351,47.0,47.0,2512,404.0,Quickly search over billions of images.,17.0,20,True,2017-02-13 14:54:48.000000,1.1.2,10.0,image_match,,,,,3.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000000,3.0,325.0,325.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
