,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
534,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2025-04-30 06:47:49.000000,2025-04-30 06:47:47,948.0,2.0,215.0,56.0,104.0,39.0,180.0,986.0,Input pipeline framework.,29.0,25,True,2024-10-28 22:13:18.000,1.16.0,58.0,tensorflow-transform,,,,['tensorflow'],18.0,,https://pypi.org/project/tensorflow-transform,2024-10-28 22:32:45.000,18.0,212063.0,212063.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
535,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,261.0,43.0,72.0,104.0,188.0,942.0,Gaussian Process Optimization using GPy.,51.0,25,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,619.0,582.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,37.0,5424.0,5424.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
536,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-04-22 14:57:27.288000,2025-04-20 07:22:22,610.0,3.0,151.0,13.0,71.0,32.0,151.0,867.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,39.0,25,True,2023-10-12 06:54:28.000,1.6.3,43.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],62.0,,https://pypi.org/project/torch-cluster,2023-10-12 06:52:43.000,62.0,19200.0,25136.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-04-22 14:57:27.288,356189.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
537,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-05-01 22:08:12.000000,2025-05-01 22:08:11,987.0,5.0,175.0,47.0,89.0,39.0,147.0,769.0,Library for exploring and validating machine learning data.,27.0,25,True,2024-10-15 19:51:40.000,1.16.1,48.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",31.0,,https://pypi.org/project/tensorflow-data-validation,2024-10-15 20:20:03.000,31.0,131222.0,131234.0,,,,,,,,3.0,983.0,,,,,,,,,,,,,,,,,,,,
538,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2025-04-22 14:56:22.353000,2024-06-12 05:36:27,401.0,,157.0,16.0,74.0,35.0,110.0,761.0,Ternary plotting library for python with matplotlib.,28.0,25,True,2021-02-17 18:38:15.000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,248.0,216.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,32.0,17166.0,19163.0,https://anaconda.org/conda-forge/python-ternary,2025-04-22 14:56:22.353,101863.0,,,,,3.0,36.0,,,,,,,,,,,,,,,,,,,,
539,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2025-05-07 18:21:46.000000,2025-05-01 14:04:52,928.0,14.0,88.0,11.0,796.0,64.0,502.0,667.0,Automated modeling and machine learning framework FEDOT.,38.0,25,True,2025-03-10 12:44:37.000,0.7.5,24.0,fedot,,,,,68.0,61.0,https://pypi.org/project/fedot,2025-03-10 12:22:57.000,7.0,1879.0,1879.0,,,,,,,,2.0,,,,,,,,aimclub/FEDOT,,,,,,,,,,,,,
540,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2025-04-22 14:56:24.321000,2022-02-11 07:59:35,77.0,,72.0,7.0,17.0,11.0,12.0,522.0,Find pyspark to make it importable.,15.0,25,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],5570.0,5467.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,103.0,2192498.0,2216185.0,https://anaconda.org/conda-forge/findspark,2025-04-22 14:56:24.321,947517.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
541,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-04-29 16:46:14.000000,2025-03-25 10:02:18,5698.0,11.0,94.0,17.0,794.0,10.0,446.0,465.0,Lightwood is Legos for Machine Learning.,50.0,25,False,2025-03-25 10:04:00.000,25.3.3.3,211.0,lightwood,,,,['pytorch'],86.0,84.0,https://pypi.org/project/lightwood,2025-03-25 10:15:39.000,2.0,8453.0,8453.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
542,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2025-04-29 06:34:58.000000,2025-04-29 06:34:58,610.0,20.0,62.0,38.0,373.0,32.0,67.0,320.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",47.0,25,True,2025-02-27 13:03:12.000,1.9.0,88.0,gokart,,,,,93.0,85.0,https://pypi.org/project/gokart,2025-02-27 13:03:12.000,8.0,5570.0,5570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
543,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2025-02-28 17:18:18.000000,2025-02-28 17:14:30,229.0,3.0,303.0,78.0,184.0,24.0,56.0,5006.0,"A data augmentations library for audio, image, text, and video.",38.0,24,True,2023-12-05 20:52:12.000,1.0.1,18.0,augly,,,,,185.0,181.0,https://pypi.org/project/augly,2023-12-05 20:52:12.000,4.0,2829.0,2829.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
544,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,134.0,43.0,141.0,98.0,4937.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1181.0,1165.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,848.0,859.0,,,,,,,,3.0,989.0,,,,,,,,,,,,,,,,,,,,
545,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2024-08-21 11:16:16.000000,2024-08-21 11:16:16,206.0,,1032.0,89.0,65.0,271.0,270.0,4837.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,15.0,24,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,26631.0,26631.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
546,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2024-07-16 03:48:08.000000,2023-05-06 14:09:10,264.0,,458.0,44.0,57.0,95.0,175.0,4581.0,An Open-Source Framework for Prompt-Learning.,24.0,24,False,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,177.0,174.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,3.0,769.0,769.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
547,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-11-13 07:16:00.000000,2023-03-05 22:07:59,1158.0,,1385.0,355.0,59.0,51.0,,4536.0,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,212.0,212.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,,615.0,615.0,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,
548,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,727.0,62.0,247.0,130.0,825.0,4258.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",115.0,24,False,2021-04-06 12:38:10.521,2.10.2,31.0,stable-baselines,,,,,21.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,21.0,4397.0,4397.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
549,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2024-03-02 15:10:25.000000,2021-05-10 18:34:53,57.0,,413.0,35.0,57.0,138.0,46.0,4039.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,24,False,2018-09-26 05:07:28.000,1.5.1,12.0,torchsummary,,,,['pytorch'],135.0,,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000,135.0,196676.0,196676.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
550,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2025-04-22 15:32:21.452000,2019-05-22 18:27:54,1118.0,,811.0,322.0,89.0,91.0,306.0,3877.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,24,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000,,262.0,286.0,https://anaconda.org/anaconda/neon,2025-04-22 15:32:21.452,2190.0,,,,,3.0,422.0,,,,,,,,,,,,,,,,,,,,
551,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2024-08-02 16:23:45.000000,2021-06-02 17:38:16,1810.0,,897.0,175.0,386.0,34.0,430.0,3855.0,"Facilitating the design, comparison and sharing of deep text matching models.",37.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,128.0,128.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
552,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,528.0,171.0,50.0,67.0,49.0,3469.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],65.0,63.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,374.0,374.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
553,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2025-04-22 14:57:48.691000,2024-10-24 16:27:28,480.0,,279.0,50.0,477.0,69.0,261.0,3438.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,24,True,2024-10-25 17:04:56.000,0.4.12,25.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,7.0,,https://pypi.org/project/hummingbird-ml,2024-10-25 17:04:56.000,7.0,6911.0,8086.0,https://anaconda.org/conda-forge/hummingbird-ml,2025-04-22 14:57:48.691,58128.0,,,,,3.0,807.0,,,,,,,,,,,,,,,,,,,,
554,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2025-04-22 15:28:54.254000,2025-03-10 19:23:56,2915.0,1.0,738.0,150.0,65.0,7.0,891.0,3387.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,36.0,24,True,2024-12-04 19:30:00.000,1.8.0,22.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,918.0,https://anaconda.org/bioconda/deepvariant,2025-04-22 15:28:54.254,76047.0,,,,,3.0,4849.0,,,,,,,,,,,,,,,,,,,,
555,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-10-18 00:01:12.000000,2024-10-18 00:01:11,1586.0,,256.0,29.0,2020.0,3.0,669.0,3364.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,38.0,24,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,10035.0,10101.0,,,,,,,,3.0,2734.0,,,,,,,,,,,,,,,,,,,,
556,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2025-04-22 14:57:45.598000,2023-12-07 20:40:17,720.0,,234.0,52.0,36.0,75.0,126.0,3228.0,A GUI for Pandas DataFrames.,14.0,24,False,2023-02-11 20:04:00.783,0.2.14,44.0,pandasgui,conda-forge/pandasgui,,,['pandas'],510.0,496.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,14.0,5962.0,6616.0,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,34054.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
557,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,661.0,68.0,25.0,117.0,101.0,2989.0,Neural network visualization toolkit for keras.,10.0,24,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],3047.0,3046.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,1.0,890.0,890.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
558,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,352.0,36.0,694.0,43.0,151.0,2839.0,"Toolkit for creating, sharing and using natural language prompts.",64.0,24,False,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,125.0,121.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,305.0,305.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
559,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,326.0,91.0,2158.0,215.0,982.0,2726.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,29983.0,29983.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
560,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2024-09-03 21:05:29.000000,2021-07-09 03:57:16,955.0,,434.0,64.0,123.0,32.0,350.0,2389.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,24,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],75.0,73.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,282.0,282.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
561,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,258.0,50.0,98.0,25.0,116.0,2312.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,False,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",155.0,151.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,3400.0,3400.0,,,,,,,,3.0,,,,,,,,mckinsey/causalnex,,,,,,,,,,,,,
562,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2025-04-22 14:57:32.844000,2024-07-17 19:00:21,2319.0,,247.0,38.0,40.0,10.0,115.0,2222.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,24,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,325.0,312.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,5617.0,6165.0,https://anaconda.org/conda-forge/karateclub,2025-04-22 14:57:32.844,31817.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
563,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,687.0,87.0,48.0,24.0,64.0,2187.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,636.0,624.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,10869.0,10869.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
564,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,250.0,41.0,34.0,51.0,90.0,2026.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],203.0,203.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,8066.0,8066.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
565,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2025-03-06 03:49:47.000000,2024-07-10 23:00:11,927.0,,136.0,34.0,448.0,50.0,354.0,1965.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,24,True,2024-04-01 00:44:51.000,1.1.4.9,36.0,orbit-ml,,,,,71.0,70.0,https://pypi.org/project/orbit-ml,2024-04-01 00:45:19.000,1.0,19630.0,19630.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
566,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-01-16 19:27:43.000000,2025-01-16 19:27:37,373.0,,288.0,49.0,329.0,269.0,184.0,1937.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,24,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,254812.0,254812.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
567,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2025-04-22 14:56:57.136000,2024-02-06 10:59:47,125.0,,228.0,42.0,36.0,45.0,24.0,1902.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],523.0,501.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,1255.0,2751.0,https://anaconda.org/conda-forge/multicore-tsne,2025-04-22 14:56:57.136,73344.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
568,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2025-04-22 14:57:51.423000,2022-08-31 09:45:24,594.0,,245.0,53.0,446.0,6.0,402.0,1750.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,24,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,,['pytorch'],3.0,,https://pypi.org/project/farm,2020-09-14 15:23:01.000,3.0,1501.0,1597.0,https://anaconda.org/conda-forge/farm,2025-04-22 14:57:51.423,4731.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
569,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2025-04-22 14:56:24.858000,2022-01-30 01:22:30,743.0,,214.0,38.0,111.0,56.0,42.0,1748.0,"Large-scale linear classification, regression and ranking in Python.",17.0,24,False,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],176.0,170.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,7053.0,9568.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2025-04-22 14:56:24.858,264955.0,,,,,3.0,756.0,,,,,,,,,,,,,,,,,,,,
570,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-04-23 13:04:26.000000,2025-04-23 13:04:26,461.0,1.0,239.0,49.0,51.0,24.0,92.0,1650.0,Contextually-keyed word vectors.,20.0,24,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,479.0,466.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,2134.0,4284.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,60052.0,,,,,3.0,71834.0,,,,,,,,,,,,,,,,,,,,
571,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,310.0,98.0,45.0,188.0,217.0,1646.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,14.0,5.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,3599.0,3599.0,,,,,,,,3.0,73.0,,,,,,,,,,,,,,,,,,,,
572,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,126.0,27.0,31.0,63.0,50.0,1615.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],668.0,661.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,7.0,63427.0,63427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
573,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,,286.0,43.0,261.0,77.0,198.0,1607.0,A framework for Privacy Preserving Machine Learning.,39.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],61.0,60.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,724.0,724.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
574,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2025-03-01 18:12:48.000000,2025-03-01 18:13:36,1238.0,8.0,122.0,27.0,74.0,4.0,29.0,1541.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,8.0,24,True,2024-11-21 20:06:59.000,0.8.0,30.0,pytorch_toolbelt,,,,['pytorch'],12.0,,https://pypi.org/project/pytorch_toolbelt,2024-11-21 20:06:59.000,12.0,12649.0,12650.0,,,,,,,,3.0,141.0,-2.0,,,,,,,,,,,,,,,,,,,
