,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,new_addition,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
451,metric-learn,scikit-learn-contrib/metric-learn,,others,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000000,2020-08-04 01:35:49.000000,2020-08-04 01:35:39.000000,205.0,47.0,109.0,1096,263.0,Metric learning algorithms in Python.,19.0,22,True,2020-07-02 12:55:51.000000,0.6.2,10.0,metric-learn,,,,['sklearn'],123.0,114.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000000,9.0,15467.0,15467.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,pandasql,yhat/pandasql,,data-containers,https://github.com/yhat/pandasql,https://github.com/yhat/pandasql,MIT,2013-02-18 01:53:56.000000,2020-08-14 13:00:13.000000,2017-02-01 15:40:30.000000,141.0,44.0,23.0,932,127.0,sqldf for pandas.,15.0,22,False,2016-04-20 21:52:36.000000,0.7.3,31.0,pandasql,,,,['pandas'],652.0,603.0,https://pypi.org/project/pandasql,2016-04-20 21:52:36.000000,49.0,183057.0,183057.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,bt,pmorissette/bt,,financial-data,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000000,2021-01-05 16:49:12.000000,2021-01-05 16:38:39.000000,246.0,52.0,161.0,920,374.0,bt - flexible backtesting for Python.,20.0,22,True,2018-05-28 17:12:46.000000,0.2.7,23.0,bt,,,,,62.0,42.0,https://pypi.org/project/bt,2018-05-28 17:12:46.000000,20.0,4258.0,4258.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
454,spacy-transformers,explosion/spacy-transformers,,nlp,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000000,2021-01-06 07:45:40.000000,2021-01-06 01:47:37.000000,96.0,48.0,133.0,862,1239.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",14.0,22,True,2020-06-29 12:10:14.000000,0.6.2,33.0,spacy-transformers,,,,['spacy'],72.0,69.0,https://pypi.org/project/spacy-transformers,2020-10-14 12:35:57.000000,3.0,7761.0,7761.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
455,Alibi,SeldonIO/alibi,,interpretability,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000000,2020-12-03 14:50:46.000000,2020-12-02 15:42:16.000000,101.0,64.0,73.0,848,226.0,Algorithms for monitoring and explaining machine learning models.,11.0,22,True,2020-10-20 14:14:29.000000,0.5.5,15.0,alibi,,,,,63.0,54.0,https://pypi.org/project/alibi,2020-10-20 14:13:40.000000,9.0,2525.0,2525.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,FinTA,peerchemist/finta,,financial-data,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000000,2020-12-17 13:15:00.000000,2020-11-04 21:30:11.000000,276.0,7.0,58.0,778,364.0,Common financial technical indicators implemented in Pandas.,21.0,22,False,2020-10-21 11:36:19.000000,1.2,19.0,finta,,,,,53.0,51.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000000,2.0,3379.0,3379.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
457,Neural Structured Learning,tensorflow/neural-structured-learning,,tensorflow-utils,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000000,2021-01-06 23:51:54.000000,2021-01-06 23:51:49.000000,136.0,5.0,38.0,762,346.0,Training neural models with structured signals.,25.0,22,True,2020-08-18 00:30:03.000000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000000,,1895.0,1895.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,Explainability 360,Trusted-AI/AIX360,,interpretability,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000000,2020-12-04 16:51:14.000000,2020-12-04 16:49:39.000000,160.0,26.0,18.0,750,305.0,Interpretability and explainability of data and machine learning models.,27.0,22,True,2020-10-28 09:32:21.000000,0.2.1,4.0,aix360,,,,,13.0,12.0,https://pypi.org/project/aix360,2020-10-28 09:18:17.000000,1.0,476.0,476.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
459,GPUtil,anderskm/gputil,,gpu-utilities,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15.000000,76.0,10.0,14.0,660,140.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,22,False,2018-12-18 09:12:13.000000,1.4.0,8.0,gputil,,,,,1030.0,928.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000000,102.0,59542.0,59542.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
460,Node2Vec,eliorc/node2vec,,graph,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000000,2020-11-28 08:59:52.000000,2020-11-28 08:54:36.000000,159.0,1.0,46.0,613,44.0,Implementation of the node2vec algorithm.,6.0,22,True,2020-11-28 08:59:52.000000,0.4.0,12.0,node2vec,conda-forge/node2vec,,,,112.0,107.0,https://pypi.org/project/node2vec,2020-11-28 08:57:22.000000,5.0,4446.0,4923.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714000,15282.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
461,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,,data-viz,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000000,2020-11-27 08:30:55.000000,2020-11-27 08:28:43.000000,74.0,21.0,51.0,596,259.0,Bokeh Plotting Backend for Pandas and GeoPandas.,11.0,22,True,2020-11-27 08:29:09.000000,0.5.2,13.0,pandas-bokeh,,,,['pandas'],132.0,122.0,https://pypi.org/project/pandas-bokeh,2020-11-27 08:30:55.000000,10.0,6274.0,6274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
462,PDPbox,SauceCat/PDPbox,,data-viz,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000000,2019-07-17 16:58:38.379000,2018-12-08 10:06:13.000000,80.0,35.0,17.0,523,223.0,python partial dependence plot toolbox.,7.0,22,False,2018-07-23 13:33:35.000000,0.2.0,2.0,pdpbox,conda-forge/pdpbox,,,,289.0,289.0,https://pypi.org/project/pdpbox,2018-07-23 13:33:35.000000,,44322.0,44623.0,https://anaconda.org/conda-forge/pdpbox,2019-07-17 16:58:38.379000,5430.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,Guild AI,guildai/guildai,,ml-experiments,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000000,2021-01-07 23:41:06.000000,2021-01-07 23:40:44.000000,44.0,93.0,144.0,517,4270.0,"Experiment tracking, ML developer tools.",16.0,22,True,2020-12-05 17:36:38.000000,0.7.1,158.0,guildai,,,,,25.0,25.0,https://pypi.org/project/guildai,2021-01-07 22:04:01.000000,,2906.0,2906.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
464,SDV,sdv-dev/SDV,,data-loading,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50.000000,2020-12-31 16:32:18.000000,2020-12-31 15:57:56.000000,53.0,41.0,128.0,298,754.0,"Synthetic Data Generation for tabular, relational and time series data.",32.0,22,True,2020-12-31 15:58:42.000000,0.6.1,34.0,sdv,,,,,12.0,12.0,https://pypi.org/project/sdv,2020-12-31 15:57:53.000000,0.0,1198.0,1198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
465,vega,vega/ipyvega,,data-viz,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000000,2021-01-04 10:19:04.000000,2021-01-04 10:19:01.000000,46.0,8.0,79.0,292,469.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,9.0,22,True,2020-05-15 23:40:02.000000,3.4.0,37.0,vega,conda-forge/vega,,,['jupyter'],148.0,,https://pypi.org/project/vega,2020-05-15 23:40:02.000000,148.0,5163.0,11957.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,373713.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
466,pyvips,libvips/pyvips,,image,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000000,2020-12-27 23:03:46.000000,2020-12-27 23:01:11.000000,25.0,66.0,132.0,286,390.0,python binding for libvips using cffi.,10.0,22,True,2020-12-18 11:44:57.000000,2.1.14,20.0,pyvips,conda-forge/pyvips,,,,155.0,133.0,https://pypi.org/project/pyvips,2020-12-18 11:44:57.000000,22.0,3526.0,3872.0,https://anaconda.org/conda-forge/pyvips,2020-10-14 10:02:33.542000,5896.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
467,pysparkling,svenkreiss/pysparkling,,data-pipelines,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,MIT,2015-05-09 19:23:20.000000,2020-11-02 11:37:56.000000,2020-11-02 11:37:55.000000,43.0,2.0,20.0,233,1506.0,A pure Python implementation of Apache Spark's RDD and DStream interfaces.,9.0,22,True,2019-07-13 07:23:04.000000,0.6.0,67.0,pysparkling,,,,,62.0,55.0,https://pypi.org/project/pysparkling,2019-07-13 07:23:04.000000,7.0,5196.0,5196.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
468,SUOD,yzhao062/SUOD,,others,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000000,2020-12-27 16:23:50.000000,2020-12-27 16:23:45.000000,26.0,4.0,1.0,228,124.0,An Acceleration System for Large-scale Outlier Detection (Anomaly Detection).,1.0,22,True,2020-04-20 19:41:31.000000,0.0.4,5.0,suod,,,,,234.0,234.0,https://pypi.org/project/suod,2020-04-20 19:41:31.000000,,81698.0,81698.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
469,EarthPy,earthlab/earthpy,,geospatial-data,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000000,2021-01-07 21:19:13.000000,2020-12-03 23:03:15.000000,93.0,22.0,199.0,219,1066.0,A package built to support working with spatial data using open source python.,38.0,22,True,2020-06-18 23:58:08.000000,0.9.2,22.0,earthpy,conda-forge/earthpy,,,,75.0,72.0,https://pypi.org/project/earthpy,2020-06-18 23:58:08.000000,3.0,1841.0,3072.0,https://anaconda.org/conda-forge/earthpy,2020-06-19 15:23:44.425000,25865.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,TensorFlow Cloud,tensorflow/cloud,,tensorflow-utils,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000000,2021-01-08 02:09:07.000000,2021-01-07 11:01:26.000000,41.0,41.0,25.0,213,493.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,16.0,22,True,2021-01-06 23:08:07.000000,0.1.11,14.0,tensorflow-cloud,,,,['tensorflow'],8.0,8.0,https://pypi.org/project/tensorflow-cloud,2021-01-06 23:08:07.000000,0.0,246315.0,246315.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
471,Orion,Epistimio/orion,,hyperopt,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000000,2020-12-30 12:43:33.000000,2020-12-23 03:20:49.000000,35.0,18.0,97.0,179,2421.0,Asynchronous Distributed Hyperparameter Optimization.,18.0,22,True,2020-12-04 17:08:50.000000,0.1.11,12.0,orion,,,,,47.0,39.0,https://pypi.org/project/orion,2020-12-04 17:08:50.000000,8.0,921.0,921.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
472,py3nvml,fbcotter/py3nvml,,gpu-utilities,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000000,2020-10-10 10:41:08.987000,2020-04-23 06:54:42.000000,24.0,2.0,9.0,160,79.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,6.0,22,True,2020-04-06 16:02:10.000000,0.2.6,13.0,py3nvml,conda-forge/py3nvml,,,,236.0,216.0,https://pypi.org/project/py3nvml,2020-04-06 16:02:10.000000,20.0,95273.0,96176.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:41:08.987000,10841.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
473,Recommenders,microsoft/recommenders,,recommender-systems,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000000,2021-01-05 12:26:47.000000,2021-01-04 11:10:33.000000,1544.0,107.0,428.0,8946,6261.0,Best Practices on Recommendation Systems.,88.0,21,True,2020-08-20 15:11:46.000000,2020.8,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
474,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2021-01-07 23:04:52.000000,2021-01-07 23:00:43.000000,544.0,200.0,676.0,7172,1775.0,Run inference at scale.,18.0,21,True,2021-01-06 08:18:00.000000,0.26.0,44.0,cortex,,,,,0.0,,https://pypi.org/project/cortex,2021-01-06 08:09:51.000000,0.0,589.0,589.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
475,mace,XiaoMi/mace,,ml-frameworks,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000000,2020-12-23 12:23:52.000000,2020-12-23 10:07:32.000000,745.0,37.0,582.0,4262,3078.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,54.0,21,True,2020-12-23 12:23:52.000000,1.0.1,8.0,,,,,,,,,,,,44.0,,,,,,,,3.0,1292.0,,,,,,,,,,,,,,,,,,,
476,MMF,facebookresearch/mmf,,image,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000000,2021-01-07 22:05:20.000000,2021-01-07 05:55:23.000000,589.0,88.0,318.0,4031,757.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,50.0,21,True,2019-08-26 19:04:21.000000,0.3.1,11.0,mmf,,,,['pytorch'],6.0,6.0,https://pypi.org/project/mmf,2020-06-11 16:09:52.000000,,198.0,198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
477,MatchZoo,NTMC-Community/MatchZoo,,nlp,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000000,2020-06-17 07:27:59.000000,2019-10-24 13:10:07.000000,858.0,27.0,427.0,3314,1808.0,"Facilitating the design, comparison and sharing of deep text matching models.",35.0,21,False,2019-10-24 13:09:11.000000,2.2.0,5.0,matchzoo,,,,['tensorflow'],9.0,9.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000000,,258.0,258.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
478,AdaNet,tensorflow/adanet,,hyperopt,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000000,2020-07-09 21:03:28.000000,2020-07-09 20:51:04.000000,492.0,63.0,47.0,3219,439.0,Fast and flexible AutoML with learning guarantees.,26.0,21,True,2020-07-09 20:53:28.000000,0.9.0,13.0,adanet,,,,['tensorflow'],35.0,33.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000000,2.0,645.0,645.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
479,NLP Architect,IntelLabs/nlp-architect,,nlp,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000000,2021-01-07 16:18:36.000000,2021-01-07 16:18:35.000000,394.0,16.0,103.0,2565,948.0,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,35.0,21,True,2020-11-17 12:32:37.000000,0.5.5.1,13.0,nlp-architect,,,,,7.0,7.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000000,,254.0,254.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,Image Super-Resolution,idealo/image-super-resolution,,image,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000000,2020-11-11 15:09:20.000000,2020-11-11 15:09:19.000000,458.0,48.0,95.0,2394,138.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,9.0,21,True,2020-01-08 15:37:35.000000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],41.0,37.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000000,4.0,2664.0,2668.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,117.0,3.0,,,,,,,,,,,,,,,,,,,,
481,tensorflow-graphics,tensorflow/graphics,,image,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000000,2021-01-07 17:16:01.000000,2020-10-30 10:26:19.000000,265.0,87.0,81.0,2382,566.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,30.0,21,True,2020-05-20 19:56:41.000000,2020.5.20,21.0,tensorflow-graphics,,,,['tensorflow'],3.0,,https://pypi.org/project/tensorflow-graphics,2020-05-20 19:56:41.000000,3.0,967.0,967.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,Luminoth,tryolabs/luminoth,,image,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000000,2020-12-24 21:01:24.000000,2020-01-07 20:53:25.000000,400.0,50.0,127.0,2330,838.0,Deep Learning toolkit for Computer Vision.,15.0,21,True,2018-10-31 22:19:52.000000,0.2.3,10.0,luminoth,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000000,,544.0,828.0,,,,,,,,3.0,11105.0,,,,,,,,,,,,,,,,,,,
483,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-01-06 19:35:38.000000,2021-01-06 19:35:32.000000,326.0,10.0,265.0,2276,350.0,On-device wake word detection powered by deep learning.,25.0,21,True,2020-12-02 15:34:40.000000,1.9,13.0,pvporcupine,,,,,4.0,4.0,https://pypi.org/project/pvporcupine,2020-10-02 19:16:49.000000,0.0,916.0,916.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
484,DeepVariant,google/deepvariant,,medical-data,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000000,2020-12-14 23:35:28.000000,2020-12-14 23:35:27.000000,520.0,3.0,363.0,2153,1503.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,19.0,21,True,2020-12-07 17:56:31.000000,1.1.0,15.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,801.0,https://anaconda.org/bioconda/deepvariant,2020-09-05 07:25:11.429000,25973.0,,,,,3.0,2962.0,,,,,,,,,,,,,,,,,,,
485,TensorTrade,tensortrade-org/tensortrade,,financial-data,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000000,2021-01-06 20:35:53.000000,2021-01-06 20:35:52.000000,558.0,33.0,117.0,2113,851.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",46.0,21,True,,,25.0,tensortrade,,,,,11.0,10.0,https://pypi.org/project/tensortrade,2020-08-24 18:26:46.000000,1.0,851.0,851.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,Texar,asyml/texar,,nlp,https://github.com/asyml/texar,https://github.com/asyml/texar,Apache-2.0,2017-07-22 19:02:05.000000,2020-09-17 07:03:55.000000,2020-07-29 00:38:30.000000,329.0,32.0,126.0,2083,1719.0,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow. This is part of the..",41.0,21,True,2019-11-19 04:11:18.000000,0.2.4,6.0,texar,,,,['tensorflow'],14.0,12.0,https://pypi.org/project/texar,2019-11-19 04:11:18.000000,2.0,64.0,64.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,TF Ranking,tensorflow/ranking,,recommender-systems,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000000,2020-08-29 04:38:20.000000,2020-08-19 20:44:22.000000,352.0,22.0,193.0,2004,213.0,Learning to Rank in TensorFlow.,17.0,21,True,2020-08-19 21:58:05.000000,0.3.2,14.0,tensorflow_ranking,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow_ranking,2020-08-19 21:14:13.000000,1.0,19401.0,19401.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
488,knockknock,huggingface/knockknock,,ml-experiments,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000000,2020-07-31 11:55:05.000000,2020-03-16 04:26:47.000000,155.0,12.0,21.0,1943,75.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,21,True,2020-03-04 04:15:47.000000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,129.0,126.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000000,3.0,1287.0,1636.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317000,5243.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,auto_ml,ClimbsRocks/auto_ml,,hyperopt,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000000,2020-12-29 07:56:49.000000,2018-03-25 19:46:25.000000,285.0,176.0,215.0,1512,1149.0,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,21,False,2018-02-22 01:13:03.000000,2.9.10,78.0,auto_ml,,,,,1.0,,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000000,1.0,2128.0,2128.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,,,,,,
490,cleanlab,cgnorthcutt/cleanlab,,others,https://github.com/cgnorthcutt/cleanlab,https://github.com/cgnorthcutt/cleanlab,MIT,2018-05-11 01:55:21.000000,2020-12-11 06:18:10.000000,2020-12-11 06:18:09.000000,150.0,16.0,35.0,1398,695.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,5.0,21,True,2020-02-17 07:33:06.000000,0.1.1,15.0,cleanlab,,,,,8.0,8.0,https://pypi.org/project/cleanlab,2020-02-17 07:33:06.000000,,2301.0,2301.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
491,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2020-07-17 20:19:50.000000,2020-07-17 20:19:46.000000,97.0,24.0,50.0,1374,350.0,"A fast, efficient universal vector embedding utility package.",4.0,21,True,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,184.0,170.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,5549.0,5549.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
492,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-01-07 14:02:40.000000,2021-01-07 14:02:37.000000,262.0,38.0,75.0,1299,431.0,Library for training machine learning models with privacy for training data.,33.0,21,True,2020-09-03 01:13:47.000000,.0.5.1,9.0,tensorflow-privacy,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-privacy,2020-09-03 01:10:15.000000,1.0,4120.0,4122.0,,,,,,,,2.0,41.0,,,,,,,,,,,,,,,,,,,
493,Neural Tangents,google/neural-tangents,,ml-frameworks,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000000,2021-01-06 23:03:28.000000,2021-01-06 23:03:23.000000,138.0,25.0,49.0,1262,347.0,Fast and Easy Infinite Neural Networks in Python.,16.0,21,True,2020-11-18 04:34:54.000000,0.3.5,19.0,neural-tangents,,,,,12.0,12.0,https://pypi.org/project/neural-tangents,2020-11-18 04:23:35.000000,,598.0,609.0,,,,,,,,3.0,79.0,,,,,,,,,,,,,,,,,,,
