,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
385,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-04-21 11:20:44.000000,2023-04-21 11:20:32,427.0,11.0,100,22.0,74.0,16.0,86.0,601,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,28,True,2023-04-21 11:05:59.132,1.9.0,38.0,tinytag,,,,,873.0,774.0,https://pypi.org/project/tinytag,18110.0,18110.0,,,,,,,,3.0,,2022-03-12 17:51:16.000,99.0,,,,,,,,,,,,,,,,,,,
386,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2023-05-18 04:13:45.000000,2023-05-18 04:13:44,745.0,43.0,119,28.0,80.0,28.0,72.0,532,For recording and retrieving metadata associated with ML developer and data scientist workflows.,16.0,28,True,2023-04-12 21:30:37.709,1.13.1,41.0,ml-metadata,,,,,347.0,326.0,https://pypi.org/project/ml-metadata,310892.0,310930.0,,,,,,,,3.0,1912.0,2022-12-07 03:17:50.218,21.0,,,,,,,,,,,,,,,,,,,
387,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2023-05-16 13:08:05.000000,2023-05-16 09:59:36,739.0,15.0,68,28.0,317.0,116.0,211.0,481,"Simple, concise geographical visualization in Python.",28.0,28,True,2023-01-17 10:38:11.000,1.9.6,44.0,geoviews,conda-forge/geoviews,,,,701.0,669.0,https://pypi.org/project/geoviews,5766.0,8477.0,https://anaconda.org/conda-forge/geoviews,2023-01-17 14:38:14.806,168126.0,,,,,3.0,,2023-01-17 09:56:01.356,32.0,,,,,,,,,,,,,,,,,,,
388,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2022-11-18 23:21:26.000000,2022-11-18 23:21:14,272.0,,104,24.0,49.0,35.0,52.0,439,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,23.0,28,True,2022-08-12 20:27:02.876,3.0.0,26.0,audioread,conda-forge/audioread,,,,13215.0,12869.0,https://pypi.org/project/audioread,1569080.0,1576809.0,https://anaconda.org/conda-forge/audioread,2022-10-29 09:59:12.158,633778.0,,,,,3.0,,2022-08-12 20:27:02.876,346.0,,,,,,,,,,,,,,,,,,,
389,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2023-05-04 15:12:45.000000,2023-04-21 11:34:00,561.0,2.0,39,15.0,57.0,6.0,25.0,198,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,28,False,2022-10-16 09:56:09.000,0.7.9,44.0,blis,conda-forge/cython-blis,,,,27588.0,27347.0,https://pypi.org/project/blis,4035967.0,4072752.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1839282.0,,,,,2.0,,2022-10-16 09:05:00.792,241.0,,,,,,,,,,,,,,,,,,,
390,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,,2015-11-26 09:52:06.000,2023-03-11 07:31:35.000000,2022-09-23 14:06:50,16117.0,,4257,1265.0,557.0,752.0,2541.0,17376,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",273.0,27,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,,,https://pypi.org/project/cntk,611.0,771.0,,,,,,,,3.0,14102.0,,,,,,,,,,,,,,,,,,,,,
391,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2023-03-10 03:01:44.209724,2022-12-05 17:31:41,1886.0,,785,217.0,449.0,44.0,258.0,13398,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",46.0,27,True,2021-06-06 17:14:16.000,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,41268.0,41678.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-03-10 03:01:44.209724,14.0,18896.0,2.0,,,,,,,,,,,,,,,,,,,,,,
392,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-04-07 22:57:12.000000,2023-03-20 20:52:01,320.0,6.0,1362,441.0,46.0,94.0,86.0,10105,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,27,True,2022-09-21 20:20:42.649,4.0.6,44.0,dopamine-rl,,,,['tensorflow'],39.0,,https://pypi.org/project/dopamine-rl,44512.0,44512.0,,,,,,,,2.0,,2022-09-21 20:20:42.649,39.0,,,,,,,,,,,,,,,,,,,
393,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1500,132.0,51.0,155.0,141.0,7402,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,27,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],43.0,,https://pypi.org/project/efficientnet-pytorch,117223.0,195315.0,,,,,,,,2.0,2967513.0,2021-04-15 15:17:23.000,43.0,,,,,,,,,,,,,,,,,,,
394,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-02-18 14:13:46.000000,2023-02-18 14:13:42,274.0,2.0,906,269.0,97.0,84.0,81.0,7130,Visualizations for machine learning datasets.,30.0,27,True,2023-02-18 14:16:02.071,1.1.0,8.0,facets-overview,,,,['jupyter'],186.0,178.0,https://pypi.org/project/facets-overview,148139.0,148139.0,,,,,,,,3.0,,2023-01-30 13:48:01.697,8.0,,,,,,,,,,,,,,,,,,,
395,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1336,347.0,14.0,40.0,65.0,6089,Python library for processing Chinese text.,8.0,27,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,1184.0,1142.0,https://pypi.org/project/snownlp,12773.0,12773.0,,,,,,,,3.0,,2015-09-27 16:35:23.000,42.0,,,,,,,,,,,,,,,,,,,
396,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796.0,,780,277.0,437.0,221.0,328.0,4786,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,27,False,2018-01-22 06:03:37.000,1.3.5,28.0,edward,,,,['tensorflow'],333.0,292.0,https://pypi.org/project/edward,746.0,746.0,,,,,,,,3.0,15.0,2018-01-22 06:03:05.000,41.0,,,,,,,,,,,,,,,,,,,
397,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,Apache-2.0,2019-07-09 02:08:58.000,2023-05-04 03:34:23.000000,2023-03-26 02:17:21,497.0,3.0,638,79.0,261.0,84.0,237.0,3978,Uplift modeling and causal inference with machine learning algorithms.,49.0,27,True,2022-09-02 21:17:27.000,0.13.0,19.0,causalml,,,,,154.0,153.0,https://pypi.org/project/causalml,40140.0,40140.0,,,,,,,,3.0,,2022-03-14 23:38:27.000,1.0,,,,,,,,,,,,,,,,,,,
398,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2022-11-11 08:07:23.000000,2022-04-01 13:57:36,131.0,,935,142.0,30.0,46.0,77.0,3956,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,27,False,2020-05-22 15:07:00.000,3.3.2,15.0,vadersentiment,conda-forge/vadersentiment,,,,6873.0,6684.0,https://pypi.org/project/vadersentiment,256410.0,256876.0,https://anaconda.org/conda-forge/vadersentiment,2021-03-22 07:41:03.629,12125.0,,,,,2.0,,2020-05-22 15:07:00.000,189.0,,,,,,,,,,,,,,,,,,,
399,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57.0,,404,39.0,54.0,118.0,43.0,3815,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,27,False,2018-09-26 05:07:28.000,1.5.1,12.0,torchsummary,,,,['pytorch'],9347.0,9241.0,https://pypi.org/project/torchsummary,159093.0,159093.0,,,,,,,,2.0,,2018-09-26 05:07:28.000,106.0,,,,,,,,,,,,,,,,,,,
400,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2023-03-17 03:25:57.000000,2022-08-06 21:47:18,182.0,,360,63.0,51.0,75.0,54.0,3649,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,27,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,,284.0,278.0,https://pypi.org/project/layoutparser,64898.0,64898.0,,,,,,,,3.0,,2022-04-06 04:38:09.000,6.0,,,,,,,,,,,,,,,,,,,
401,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2023-04-11 15:38:48.000000,2023-02-21 07:39:45,433.0,1.0,500,111.0,80.0,17.0,96.0,3153,Module for automatic summarization of text documents and HTML pages.,26.0,27,True,2022-10-23 16:42:18.783,0.11.0,16.0,sumy,conda-forge/sumy,,,,2037.0,1930.0,https://pypi.org/project/sumy,31116.0,31331.0,https://anaconda.org/conda-forge/sumy,2022-10-25 07:50:19.767,4956.0,,,,,2.0,,2022-10-23 16:42:18.783,107.0,,,,,,,,,,,,,,,,,,,
402,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2022-09-18 19:00:35.403000,2022-09-18 07:45:53,376.0,,241,62.0,45.0,9.0,,3100,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",13.0,27,True,2022-09-18 07:47:16.000,4.5.0,11.0,textdistance,conda-forge/textdistance,,,,4106.0,4106.0,https://pypi.org/project/textdistance,361002.0,367410.0,https://anaconda.org/conda-forge/textdistance,2022-09-18 19:00:35.403,383692.0,,,,,2.0,899.0,,,,,,,,,,,,,,,,,,,,,
403,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2023-05-17 18:45:44.000000,2023-05-17 18:45:40,996.0,48.0,425,60.0,526.0,4.0,443.0,3005,On-device wake word detection powered by deep learning.,35.0,27,True,2023-04-13 00:20:36.000,2.2,30.0,pvporcupine,,,,,30.0,18.0,https://pypi.org/project/pvporcupine,4832.0,4832.0,,,,,,,,3.0,,2022-06-28 23:59:24.000,12.0,,,,,,,,,,,,,,,,,,,
404,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2023-05-05 12:30:05.000000,2023-04-20 17:10:17,506.0,23.0,799,63.0,620.0,97.0,391.0,2979,A high-performance distributed training framework for Reinforcement Learning.,40.0,27,True,2023-03-14 02:03:08.557,2.2.1,29.0,parl,,,,['paddle'],114.0,113.0,https://pypi.org/project/parl,716.0,716.0,,,,,,,,2.0,,2022-11-28 11:22:00.415,1.0,,,,,,,,,,,,,,,,,,,
405,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2022-11-05 17:56:10.000000,2022-01-25 17:32:20,4123.0,,357,82.0,59.0,151.0,186.0,2956,a library for audio and music analysis.,24.0,27,False,2019-02-27 09:00:43.000,0.4.9,10.0,aubio,conda-forge/aubio,,,,400.0,374.0,https://pypi.org/project/aubio,4779.0,12985.0,https://anaconda.org/conda-forge/aubio,2022-11-02 07:43:43.337,607265.0,,,,,3.0,,2019-02-08 11:21:02.000,26.0,,,,,,,,,,,,,,,,,,,
406,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-04-07 02:31:39.000000,2020-04-27 18:40:41,522.0,,1007,166.0,214.0,42.0,146.0,2652,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,637.0,619.0,https://pypi.org/project/alphalens,2743.0,3035.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,18408.0,,,,,3.0,,2020-04-27 21:03:10.000,18.0,,,,,,,,,,,,,,,,,,,
407,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-02-01 02:48:12.000000,2023-02-01 02:33:14,527.0,,454,96.0,40.0,76.0,237.0,2632,Learning to Rank in TensorFlow.,31.0,27,True,2023-02-01 19:18:02.496,0.5.2,21.0,tensorflow_ranking,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow_ranking,184736.0,184736.0,,,,,,,,2.0,,2021-11-16 01:31:58.000,14.0,,,,,,,,,,,,,,,,,,,
408,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-05-10 09:57:38.000000,2023-05-10 09:57:38,3362.0,52.0,324,159.0,1115.0,21.0,57.0,2620,Neural Network Libraries.,72.0,27,True,2023-04-25 02:08:35.000,1.35.1,70.0,nnabla,,,,,,,https://pypi.org/project/nnabla,3693.0,3701.0,,,,,,,,3.0,589.0,,,,,,,,,,,,,,,,,,,,,
409,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2023-05-16 07:42:27.000000,2023-05-16 07:26:21,1020.0,2.0,405,130.0,129.0,183.0,245.0,2540,PYthon svg GrAph plotting Library.,73.0,27,False,2021-11-24 21:07:22.000,3.0.0,75.0,pygal,conda-forge/pygal,,,,633.0,,https://pypi.org/project/pygal,129421.0,130056.0,https://anaconda.org/conda-forge/pygal,2023-01-20 00:24:48.867,29853.0,,,,,2.0,,2021-11-24 21:07:22.000,633.0,,,,,,,,,,,,,,,,,,,
410,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2023-05-16 13:59:02.000000,2022-12-21 19:51:12,2582.0,,315,33.0,488.0,39.0,211.0,2347,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",58.0,27,True,2022-11-02 19:43:17.000,0.3.8,45.0,textattack,conda-forge/textattack,,,,176.0,169.0,https://pypi.org/project/textattack,5717.0,5894.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,5667.0,,,,,2.0,,2022-11-02 19:41:01.568,7.0,,,,,,,,,,,,,,,,,,,
411,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2023-01-31 08:56:28.000000,2018-08-19 12:37:47,130.0,,279,65.0,58.0,25.0,39.0,2317,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01.000,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],3414.0,3345.0,https://pypi.org/project/scikit-plot,558303.0,560480.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,152442.0,,,,,2.0,,2018-08-19 12:18:46.000,69.0,,,,,,,,,,,,,,,,,,,
412,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2023-03-10 01:59:56.000000,2023-02-11 12:27:23,1120.0,,332,43.0,56.0,59.0,198.0,2254,Graph Neural Networks with Keras and Tensorflow 2.,26.0,27,True,2022-07-22 15:16:38.000,1.2,33.0,spektral,,,,['tensorflow'],215.0,208.0,https://pypi.org/project/spektral,6364.0,6364.0,,,,,,,,2.0,,2022-07-22 15:05:22.653,7.0,,,,,,,,,,,,,,,,,,,
413,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-05-18 12:46:21.000000,2023-05-18 07:05:20,1489.0,69.0,198,46.0,1928.0,8.0,594.0,2181,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,30.0,27,True,2022-12-02 13:36:05.650,0.9.0,21.0,towhee,,,,,,,https://pypi.org/project/towhee,1961.0,2024.0,,,,,,,,3.0,1087.0,2022-12-02 13:36:05.650,,,,,,,,,,,,,,,,,,,,
414,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000000,2020-09-22 22:35:28,271.0,,321,79.0,54.0,161.0,68.0,2157,Multilingual text (NLP) processing toolkit.,26.0,27,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1085.0,993.0,https://pypi.org/project/polyglot,74306.0,74306.0,,,,,,,,2.0,,2016-07-03 20:05:42.000,92.0,,,,,,,,,,,,,,,,,,,
415,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317,66.0,38.0,96.0,160.0,2153,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],325.0,301.0,https://pypi.org/project/hyperas,12268.0,12268.0,,,,,,,,2.0,,2019-02-28 09:16:54.000,24.0,,,,,,,,,,,,,,,,,,,
416,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,BSD-3-Clause,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242.0,,286,66.0,14.0,25.0,46.0,2084,Stand-alone language identification system.,9.0,27,False,2016-04-05 22:34:15.000,1.1.6,8.0,langid,,,,,3448.0,3267.0,https://pypi.org/project/langid,327299.0,327299.0,,,,,,,,2.0,,2016-04-05 22:34:15.000,181.0,4.0,,,,,,,,,,,,,,,,,,
417,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-05-04 14:37:23.000000,2021-07-16 09:03:20,66.0,,463,37.0,42.0,64.0,58.0,2023,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,27,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1552.0,1538.0,https://pypi.org/project/efficientnet,54936.0,60137.0,https://anaconda.org/anaconda/efficientnet,2023-03-16 12:54:55.391,360.0,,,,,3.0,249090.0,2020-09-15 16:26:00.000,14.0,,,,,,,,,,,,,,,,,,,
418,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-05-08 19:08:58.000000,2023-05-08 19:08:52,605.0,17.0,225,64.0,30.0,58.0,81.0,2015,Fast and Easy Infinite Neural Networks in Python.,25.0,27,True,2023-02-11 00:45:44.000,0.6.2,28.0,neural-tangents,,,,,72.0,71.0,https://pypi.org/project/neural-tangents,6458.0,6466.0,,,,,,,,3.0,293.0,2022-09-19 22:06:53.213,1.0,,,,,,,,,,,,,,,,,,,
419,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2023-04-13 16:29:12.000000,2021-07-09 11:06:18,56.0,,480,41.0,23.0,66.0,38.0,1982,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,27,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],3542.0,3491.0,https://pypi.org/project/mtcnn,66807.0,67035.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,8926.0,,,,,3.0,,2021-07-09 11:16:39.000,51.0,,,,,,,,,,,,,,,,,,,
420,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-05-16 18:52:59.000000,2023-04-25 08:39:10,204.0,18.0,218,44.0,81.0,24.0,111.0,1865,A Python library that helps data scientists to infer causation rather than observing correlation.,34.0,27,True,2023-04-20 14:12:00.556,0.12.0,19.0,causalnex,,,,"['pytorch', 'sklearn']",89.0,87.0,https://pypi.org/project/causalnex,3978.0,3978.0,,,,,,,,2.0,,2023-01-17 15:58:02.034,2.0,,,,,,,,,,,,,,,,,,,
421,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-05-15 21:27:52.000000,2023-05-15 21:27:46,801.0,34.0,418,63.0,251.0,105.0,88.0,1768,Library for training machine learning models with privacy for training data.,53.0,27,True,2023-04-27 17:04:59.523,0.8.9,27.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,31741.0,31743.0,,,,,,,,2.0,103.0,2022-10-19 20:29:02.229,14.0,,,,,,,,,,,,,,,,,,,
422,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318,75.0,742.0,54.0,168.0,1480,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,24.0,chainercv,,,,,374.0,343.0,https://pypi.org/project/chainercv,1745.0,1745.0,,,,,,,,3.0,,2019-06-12 11:55:40.000,31.0,,,,,,,,,,,,,,,,,,,
423,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-05-18 13:26:17.000000,2023-05-18 01:09:47,5927.0,144.0,241,46.0,2140.0,307.0,1151.0,1297,cuGraph - RAPIDS Graph Analytics Library.,100.0,27,True,2023-04-12 21:33:55.000,23.04.00,26.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,193.0,762.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,14249.0,,,,,2.0,,2020-06-01 20:09:06.000,2.0,,,,,,,,,,,,,,,,,,,
424,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-04-14 08:52:41.000000,2023-04-14 08:52:38,1025.0,3.0,155,17.0,58.0,19.0,297.0,1279,PyTorch Extension Library of Optimized Scatter Operations.,25.0,27,True,2023-03-16 14:37:01.000,2.1.1,31.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],67.0,,https://pypi.org/project/torch-scatter,44822.0,50076.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-04-07 18:26:08.706,183899.0,,,,,2.0,,2022-11-24 15:04:00.671,67.0,,,,,,,,,,,,,,,,,,,
425,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,154,35.0,66.0,16.0,46.0,1258,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,27,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,,,['pytorch'],718.0,710.0,https://pypi.org/project/torchsde,1667692.0,1668282.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,16545.0,,,,,2.0,,2021-07-20 07:09:56.000,8.0,,,,,,,,,,,,,,,,,,,
