,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
478,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-11-03 00:36:59.000000,2022-07-29 10:37:24,205.0,,951,97.0,60.0,243.0,264.0,4177,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,25,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,20074.0,20074.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
479,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-01-11 07:30:37.000000,2022-08-23 22:54:23,1046.0,,964,238.0,214.0,46.0,196.0,4068,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,42.0,41.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,513.0,615.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,2155.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
480,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2021-11-17 15:23:01.000000,2021-05-03 12:18:31,2154.0,,511,136.0,648.0,62.0,197.0,3743,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,12.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,12.0,2282.0,2282.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
481,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-12-11 00:19:23.000000,2022-08-06 21:47:18,182.0,,335,58.0,49.0,63.0,52.0,3397,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,,130.0,128.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,35211.0,35211.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2022-12-24 09:12:34.000000,2022-12-13 09:35:15,200.0,1.0,297,88.0,76.0,44.0,31.0,3256,Python library that makes it easy for data scientists to create charts.,23.0,25,True,2022-12-13 09:39:32.472,3.0.5,18.0,chartify,conda-forge/chartify,,,,80.0,71.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000,9.0,7602.0,8084.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,24106.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
483,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,528,108.0,71.0,193.0,114.0,3027,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,114.0,102.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,3052.0,3116.0,,,,,,,,3.0,3717.0,,,,,,,,,,,,,,,,,,,,
484,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,666,72.0,25.0,117.0,101.0,2949,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,,,['tensorflow'],2402.0,2373.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,3015.0,3015.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-12-20 07:01:45.000000,2022-12-20 07:01:45,3442.0,15.0,719,104.0,3861.0,550.0,854.0,2549,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,25,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,,,['spark'],4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,290.0,290.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-01-16 02:24:00.000000,2022-10-05 16:26:03,376.0,,201,46.0,472.0,30.0,70.0,2343,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,88.0,85.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,15469.0,15469.0,,,,,,,,2.0,42.0,,,,,,,,,,,,,,,,,,,,
487,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,456,36.0,41.0,62.0,58.0,1998,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,25,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1266.0,1256.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,47961.0,53535.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,251.0,,,,,3.0,244895.0,,,,,,,,,,,,,,,,,,,,
488,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-01-05 11:16:22.000000,2022-08-12 15:43:09,249.0,,181,29.0,53.0,24.0,81.0,1823,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],195.0,189.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,6.0,4923.0,5126.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,4878.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
489,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-12-17 12:31:40.000000,2022-12-17 12:31:40,2274.0,12.0,224,38.0,29.0,,97.0,1805,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,25,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,124.0,121.0,https://pypi.org/project/karateclub,2022-06-04 20:08:27.000,3.0,2285.0,2799.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,15420.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
490,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,160,60.0,65.0,65.0,129.0,1756,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,252.0,242.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,518.0,518.0,,,,,,,,3.0,24.0,,,,,,,,,,,,,,,,,,,,
491,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-01-17 16:00:38.000000,2023-01-09 23:22:37,756.0,8.0,400,61.0,195.0,93.0,87.0,1703,Library for training machine learning models with privacy for training data.,51.0,25,True,2022-10-19 20:29:02.229,0.8.7,25.0,tensorflow-privacy,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-privacy,2022-02-22 20:33:28.000,7.0,31089.0,31091.0,,,,,,,,3.0,94.0,,,,,,,,,,,,,,,,,,,,
492,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-01-04 06:06:27.000000,2023-01-04 06:06:27,1221.0,1.0,276,55.0,1311.0,229.0,805.0,1600,A toolkit for reproducible reinforcement learning research.,79.0,25,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],64.0,62.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,301.0,301.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
493,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-12-08 09:57:51.000000,2022-12-08 09:17:58,456.0,2.0,234,46.0,44.0,20.0,89.0,1464,Contextually-keyed word vectors.,18.0,25,True,2022-12-08 13:16:53.000,2.0.1,23.0,sense2vec,conda-forge/sense2vec,,,,223.0,212.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,11.0,3531.0,5085.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,30404.0,,,,,3.0,45312.0,,,,,,,,,,,,,,,,,,,,
494,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-10-04 00:51:59.000000,2022-10-04 00:51:55,655.0,,225,44.0,306.0,95.0,14.0,1350,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,,,['tensorflow'],795.0,763.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,21231.0,21231.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
495,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,,217,50.0,84.0,17.0,184.0,1259,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,25,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],333.0,322.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,11.0,5530.0,5664.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,4184.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
496,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-11-09 20:58:15.000000,2022-11-03 13:41:59,433.0,9.0,265,51.0,100.0,53.0,29.0,1237,Interpretability and explainability of data and machine learning models.,39.0,25,True,2020-10-28 09:32:21.000,0.2.1,4.0,aix360,,,,,70.0,69.0,https://pypi.org/project/aix360,2020-10-28 09:18:17.000,1.0,1320.0,1320.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
497,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,140,28.0,63.0,6.0,70.0,1226,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],941.0,930.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,13846.0,13846.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
498,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-01-08 19:51:17.000000,2022-09-28 17:12:28,249.0,,138,19.0,314.0,53.0,37.0,1194,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,25,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],400.0,400.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,13530.0,13613.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1419.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
499,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,133,32.0,66.0,10.0,45.0,1190,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,25,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,,,['pytorch'],130.0,127.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,3.0,472432.0,473038.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,14547.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
500,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2022-09-28 09:57:53.000000,2022-09-28 09:57:46,509.0,,377,32.0,43.0,12.0,104.0,1174,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,25,False,2022-02-25 07:50:44.000,2.3.0,23.0,minisom,,,,,340.0,328.0,https://pypi.org/project/minisom,2022-02-25 07:49:30.000,12.0,11237.0,11237.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
501,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-08-01 15:32:54.853000,2022-07-23 22:25:53,4188.0,,285,81.0,633.0,10.0,602.0,1093,PySAL: Python Spatial Analysis Library Meta-Package.,77.0,25,True,2022-07-31 21:00:14.000,2.7.0,30.0,pysal,conda-forge/pysal,,,,32.0,,https://pypi.org/project/pysal,2022-01-30 19:38:41.000,32.0,14346.0,20374.0,https://anaconda.org/conda-forge/pysal,2022-08-01 15:32:54.853,470234.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
502,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-01-06 18:31:59.000000,2023-01-06 18:31:40,1087.0,11.0,232,39.0,56.0,53.0,200.0,1078,A toolbox to iNNvestigate neural networks predictions!.,19.0,25,True,2022-09-19 22:59:11.978,2.0.1,4.0,innvestigate,,,,['tensorflow'],92.0,90.0,https://pypi.org/project/innvestigate,2020-11-14 11:35:59.000,2.0,619.0,627.0,,,,,,,,3.0,43.0,,,,,,,,,,,,,,,,,,,,
503,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-12-22 13:31:56.000000,2022-12-21 09:52:21,447.0,3.0,99,19.0,293.0,26.0,237.0,953,Extra blocks for scikit-learn pipelines.,56.0,25,True,2022-11-02 11:39:40.000,0.6.14,40.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],84.0,77.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,17947.0,18732.0,https://anaconda.org/conda-forge/scikit-lego,2022-11-03 07:39:39.512,30641.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
504,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2023-01-12 20:13:55.000000,2022-09-07 10:16:58,211.0,,156,21.0,23.0,42.0,70.0,925,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",13.0,25,True,2020-10-06 11:26:47.000,0.7.1,41.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],283.0,278.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,5.0,23770.0,24130.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,13685.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
505,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-01-15 04:14:11.000000,2023-01-15 04:14:11,416.0,7.0,90,22.0,71.0,16.0,82.0,578,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",25.0,25,True,2022-03-12 17:51:16.000,1.8.1,37.0,tinytag,,,,,733.0,663.0,https://pypi.org/project/tinytag,2022-03-12 17:51:16.000,70.0,17761.0,17761.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
506,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2023-01-19 03:28:10.000000,2023-01-06 16:44:56,360.0,53.0,68,30.0,406.0,149.0,167.0,436,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",27.0,25,True,2023-01-02 17:36:18.094,0.10.0,11.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,2022-06-14 23:22:54.000,,20154.0,20154.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
507,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-12-22 21:34:34.000000,2022-12-22 21:34:29,574.0,2.0,74,27.0,312.0,60.0,27.0,340,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,25,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],215.0,214.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,77737.0,77737.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
508,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-01-03 15:54:10.000000,2023-01-03 15:53:56,6439.0,12.0,130,36.0,341.0,45.0,113.0,327,Neuroimaging in Python FMRI analysis package.,64.0,25,True,2018-02-19 14:14:08.000,0.4.2,6.0,nipy,conda-forge/nipy,,,,47.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000,47.0,1301.0,2806.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,99358.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
509,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2022-12-01 06:51:04.000000,2022-12-01 06:50:58,728.0,31.0,72,14.0,25.0,2.0,40.0,293,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,13.0,25,False,2022-07-03 21:21:01.000,2.9.1,54.0,pymap3d,conda-forge/pymap3d,,,,235.0,220.0,https://pypi.org/project/pymap3d,2022-07-03 21:24:08.000,15.0,76385.0,77586.0,https://anaconda.org/conda-forge/pymap3d,2022-07-04 06:23:12.422,40841.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
510,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2022-12-05 09:42:34.000000,2022-12-05 09:29:28,202.0,1.0,266,62.0,173.0,17.0,54.0,4650,"A data augmentations library for audio, image, text, and video.",26.0,24,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,52.0,49.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1510.0,1510.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
511,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-01-19 14:50:53.000000,2023-01-19 00:29:09,1320.0,83.0,719,142.0,1182.0,280.0,370.0,3883,Simple and Distributed Machine Learning.,103.0,24,True,2022-11-22 14:30:21.000,0.10.2,26.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
512,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156.0,,1260,352.0,56.0,45.0,84.0,3867,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,139.0,118.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,728.0,728.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
513,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,917,177.0,385.0,33.0,429.0,3735,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,77.0,77.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
514,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,701,67.0,247.0,119.0,818.0,3706,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,5967.0,5967.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
515,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-12-08 21:21:56.000000,2022-12-08 21:13:23,167.0,1.0,423,92.0,78.0,55.0,137.0,3171,Generate embeddings from large-scale graph-structured data.,29.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,202662.0,202665.0,,,,,,,,2.0,144.0,,,,,,,,,,,,,,,,,,,,
516,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-11-14 00:48:19.000000,2022-11-02 23:51:24,171.0,1.0,320,177.0,75.0,68.0,99.0,2736,A deep learning library for video understanding research.,49.0,24,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,13244.0,13244.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
517,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-10-28 06:39:26.000000,2020-03-16 04:26:47,75.0,,212,66.0,40.0,16.0,23.0,2543,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,24,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,501.0,498.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,33602.0,33897.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,11540.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
518,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-01-19 12:59:20.000000,2022-12-22 00:01:07,463.0,1.0,275,66.0,307.0,31.0,117.0,2376,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2022-10-04 01:08:40.505,3.5.0,51.0,ddsp,conda-forge/ddsp,,,['tensorflow'],37.0,36.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,2654.0,3061.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,12633.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
