,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
518,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2023-05-10 22:04:12.000000,2023-05-10 22:04:09,3619.0,17.0,66,46.0,328.0,31.0,374.0,535,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,38.0,25,False,2023-01-19 17:28:00.723,3.2.0,67.0,skll,conda-forge/skll,,,['sklearn'],57.0,39.0,https://pypi.org/project/skll,438.0,733.0,https://anaconda.org/conda-forge/skll,2023-01-20 04:06:34.576,5311.0,,,,,3.0,12.0,2023-01-19 17:28:00.723,18.0,,,,,,,,,,,,,,,,,,
519,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2023-03-27 17:17:30.619000,2022-01-15 18:08:37,1718.0,,54,12.0,10.0,28.0,3.0,406,Pure-Python full-text search library.,42.0,25,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,3681.0,,https://pypi.org/project/whoosh,220031.0,222225.0,https://anaconda.org/conda-forge/whoosh,2023-03-27 17:17:30.619,173363.0,,,,,3.0,,2016-04-04 01:19:40.000,3681.0,,,,,,,,,,,,,,,,,,
520,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-05-01 08:23:46.000000,2023-05-01 08:23:44,634.0,31.0,62,32.0,383.0,13.0,91.0,346,IPython/Jupyter notebook module for Vega and Vega-Lite.,14.0,25,True,2023-04-12 02:09:01.110,4.0.0,40.0,vega,conda-forge/vega,,,['jupyter'],86.0,2.0,https://pypi.org/project/vega,10186.0,16787.0,https://anaconda.org/conda-forge/vega,2023-04-12 22:40:11.820,547889.0,,,,,3.0,,2022-02-10 02:01:39.000,84.0,5.0,,,,,,,,,,,,,,,,,
521,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-05-03 09:05:44.000000,2023-03-05 05:31:37,737.0,9.0,78,13.0,28.0,3.0,44.0,308,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,15.0,25,True,2023-03-05 05:35:05.094,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,278.0,259.0,https://pypi.org/project/pymap3d,75960.0,77282.0,https://anaconda.org/conda-forge/pymap3d,2023-04-18 07:26:32.998,50253.0,,,,,3.0,,2022-07-03 21:24:08.000,19.0,,,,,,,,,,,,,,,,,,
522,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-05-03 15:43:17.000000,2023-05-03 15:37:41,1086.0,7.0,875,117.0,667.0,105.0,540.0,5224,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,111.0,24,True,2019-08-26 19:04:21.000,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,394.0,394.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
523,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749,139.0,43.0,141.0,98.0,4895,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1090.0,1073.0,https://pypi.org/project/textgenrnn,929.0,942.0,,,,,,,,3.0,842.0,2020-02-02 21:16:15.000,17.0,,,,,,,,,,,,,,,,,,
524,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2023-05-04 22:19:44.000000,2023-05-04 22:09:42,204.0,2.0,280,63.0,175.0,19.0,54.0,4724,"A data augmentations library for audio, image, text, and video.",28.0,24,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,63.0,60.0,https://pypi.org/project/augly,1978.0,1978.0,,,,,,,,3.0,,2022-03-28 13:29:26.000,3.0,,,,,,,,,,,,,,,,,,
525,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-04-28 17:26:08.000000,2023-04-28 16:55:30,521.0,7.0,408,62.0,86.0,23.0,81.0,4519,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:26:08.000,0.3.2,8.0,imagededup,,,,['tensorflow'],41.0,41.0,https://pypi.org/project/imagededup,1781.0,1781.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
526,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-05-10 06:32:14.000000,2023-05-08 14:37:25,1422.0,80.0,742,140.0,1298.0,296.0,388.0,4264,Simple and Distributed Machine Learning.,110.0,24,True,2023-04-24 23:13:08.000,0.11.1,29.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,,,,,,,,,,3.0,,2020-03-18 01:27:31.000,,,,,,,,,,,,,,,,,,,
527,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-12-25 20:03:53.000000,2022-12-25 20:03:53,522.0,,668,175.0,78.0,4.0,260.0,3910,A python wrapper for Alpha Vantage API for financial data.,42.0,24,True,2020-12-21 02:37:29.000,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,24797.0,24918.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,3390.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
528,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,706,67.0,247.0,120.0,820.0,3816,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,,37.0,,https://pypi.org/project/stable-baselines,7857.0,7857.0,,,,,,,,3.0,,2021-04-06 12:37:09.000,37.0,,,,,,,,,,,,,,,,,,
529,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,917,176.0,385.0,33.0,429.0,3773,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,76.0,76.0,,,,,,,,3.0,,2019-10-24 13:09:11.000,,,,,,,,,,,,,,,,,,,
530,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-12-08 21:21:56.000000,2022-12-08 21:13:23,167.0,,431,92.0,78.0,55.0,137.0,3234,Generate embeddings from large-scale graph-structured data.,29.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,283137.0,283140.0,,,,,,,,2.0,155.0,2019-05-01 21:31:13.000,3.0,,,,,,,,,,,,,,,,,,
531,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2023-05-10 17:24:37.000000,2022-12-02 19:48:37,904.0,,324,71.0,1004.0,64.0,75.0,3118,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,27.0,24,True,2022-12-02 03:32:59.000,0.5,8.0,lit-nlp,conda-forge/lit-nlp,,,,20.0,19.0,https://pypi.org/project/lit-nlp,1120.0,2910.0,https://anaconda.org/conda-forge/lit-nlp,2021-11-09 18:19:30.401,57304.0,,,,,3.0,,2022-12-02 03:31:01.152,1.0,,,,,,,,,,,,,,,,,,
532,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-02-11 20:02:33.000000,2022-03-16 17:52:29,715.0,,208,52.0,31.0,60.0,119.0,2920,A GUI for Pandas DataFrames.,13.0,24,False,2023-02-11 20:04:00.783,0.2.14,44.0,pandasgui,conda-forge/pandasgui,,,['pandas'],248.0,242.0,https://pypi.org/project/pandasgui,5395.0,6030.0,https://anaconda.org/conda-forge/pandasgui,2021-02-13 06:39:51.463,17792.0,,,,,3.0,,2021-08-14 09:14:51.000,6.0,,,,,,,,,,,,,,,,,,
533,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2023-04-24 02:13:01.000000,2023-04-24 02:12:53,3447.0,5.0,722,106.0,3866.0,534.0,854.0,2567,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,24,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,,,['spark'],4.0,3.0,https://pypi.org/project/analytics-zoo,475.0,475.0,,,,,,,,3.0,,2022-08-22 20:19:01.213,1.0,,,,,,,,,,,,,,,,,,
534,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-04-24 23:59:07.000000,2023-03-03 12:36:36,204.0,1.0,120,29.0,193.0,13.0,71.0,2474,HiPlot makes understanding high dimensional data easy.,8.0,24,True,2021-11-04 14:24:43.000,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,275.0,275.0,https://pypi.org/project/hiplot,35033.0,38515.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,135811.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
535,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2023-04-18 16:13:46.000000,2023-04-18 16:13:13,929.0,22.0,147,17.0,62.0,71.0,156.0,2473,FFCV: Fast Forward Computer Vision (and other ML workloads!).,26.0,24,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,23.0,22.0,https://pypi.org/project/ffcv,870.0,870.0,,,,,,,,3.0,,2022-01-28 20:40:22.000,1.0,,,,,,,,,,,,,,,,,,
536,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,413,130.0,136.0,60.0,128.0,2396,Deep Learning toolkit for Computer Vision.,15.0,24,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],46.0,44.0,https://pypi.org/project/luminoth,2436.0,2624.0,,,,,,,,3.0,12659.0,2018-11-09 21:35:17.000,2.0,,,,,,,,,,,,,,,,,,
537,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-03-05 10:18:55.000000,2022-06-08 12:10:12,103.0,,237,47.0,14.0,46.0,72.0,2390,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,24,True,2022-06-14 21:52:54.000,2.1.4,32.0,sweetviz,conda-forge/sweetviz,,,,10.0,,https://pypi.org/project/sweetviz,72330.0,73105.0,https://anaconda.org/conda-forge/sweetviz,2022-06-15 10:27:12.398,20938.0,,,,,3.0,,2022-06-14 21:46:56.000,10.0,,,,,,,,,,,,,,,,,,
538,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000000,2020-09-22 22:35:28,271.0,,321,79.0,54.0,150.0,68.0,2154,Multilingual text (NLP) processing toolkit.,26.0,24,False,,,,polyglot,,,,,989.0,989.0,https://pypi.org/project/polyglot,73149.0,73149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
539,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-04-29 15:02:49.000000,2023-04-25 15:44:45,186.0,7.0,416,35.0,220.0,43.0,249.0,2131,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2022-09-14 16:48:34.000,4.0,18.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],10.0,,https://pypi.org/project/pytorch-tabnet,22535.0,22778.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-02-22 13:19:37.805,4140.0,,,,,2.0,,2022-09-19 23:03:34.148,10.0,,,,,,,,,,,,,,,,,,
540,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118.0,,234,69.0,20.0,92.0,66.0,2029,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,,254.0,238.0,https://pypi.org/project/pyflux,43376.0,43376.0,,,,,,,,3.0,,2017-11-21 16:27:06.000,16.0,,,,,,,,,,,,,,,,,,
541,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,620,82.0,48.0,24.0,64.0,1894,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,365.0,353.0,https://pypi.org/project/finta,8153.0,8153.0,,,,,,,,3.0,,2020-10-21 11:39:44.000,12.0,,,,,,,,,,,,,,,,,,
542,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-03-04 16:25:52.000000,2022-08-12 15:43:09,249.0,,182,30.0,57.0,24.0,82.0,1882,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],239.0,239.0,https://pypi.org/project/checklist,4675.0,4870.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,5480.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
543,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2023-03-31 11:02:13.000000,2023-03-31 11:02:08,522.0,5.0,168,36.0,106.0,52.0,123.0,1867,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,23.0,24,True,2023-05-10 00:48:01.614,2023.5.10,546.0,kubric-nightly,,,,,2.0,2.0,https://pypi.org/project/kubric-nightly,12359.0,12359.0,,,,,,,,3.0,,2022-07-06 00:47:00.000,,,,,,,,,,,,,,,,,,,
544,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-05-09 21:22:06.000000,2023-01-20 00:31:49,748.0,,236,26.0,691.0,19.0,138.0,1729,"Toolkit for creating, sharing and using natural language prompts.",60.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,37.0,37.0,https://pypi.org/project/promptsource,3737.0,3737.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
545,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2023-01-29 22:06:26.764000,2023-01-29 22:01:19,871.0,,125,34.0,406.0,56.0,325.0,1636,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,24,True,2023-01-29 22:05:17.000,1.1.4.2,23.0,orbit-ml,,,,,25.0,24.0,https://pypi.org/project/orbit-ml,122180.0,122180.0,,,,,,,,3.0,,2023-01-29 22:06:26.764,1.0,,,,,,,,,,,,,,,,,,
546,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2023-01-31 19:22:32.740000,2023-01-29 22:01:19,871.0,,125,34.0,406.0,56.0,325.0,1636,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,24,True,2023-01-29 22:05:17.000,1.1.4.2,23.0,orbit-ml,conda-forge/orbit-ml,,,,25.0,24.0,https://pypi.org/project/orbit-ml,122180.0,122376.0,https://anaconda.org/conda-forge/orbit-ml,2023-01-31 19:22:32.740,3150.0,,,,,3.0,,2023-01-29 22:06:26.764,1.0,,,,,,,,,,,,,,,,,,
547,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2023-05-08 19:21:37.000000,2023-03-23 14:35:34,422.0,3.0,278,75.0,728.0,55.0,64.0,1549,An end-to-end PyTorch framework for image and video classification.,77.0,24,True,2023-03-21 05:24:19.000,0.7.0,18.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],4.0,,https://pypi.org/project/classy_vision,2238.0,2662.0,https://anaconda.org/conda-forge/classy_vision,2022-03-22 13:12:30.498,16985.0,,,,,3.0,,2021-07-09 22:58:06.000,4.0,,,,,,,,,,,,,,,,,,
548,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2023-05-01 14:41:50.000000,2023-05-01 14:41:42,1034.0,41.0,237,34.0,30.0,18.0,155.0,1478,A library for graph deep learning research.,44.0,24,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,8.0,,https://pypi.org/project/dig,531.0,531.0,,,,,,,,2.0,,2015-08-23 10:30:20.000,8.0,,,,,,,,,,,,,,,,,,
549,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-05-09 20:09:13.000000,2023-05-04 14:34:56,1083.0,22.0,114,28.0,64.0,2.0,25.0,1389,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2023-05-07 18:50:40.162,0.6.3,29.0,pytorch_toolbelt,,,,['pytorch'],7.0,,https://pypi.org/project/pytorch_toolbelt,20906.0,20906.0,,,,,,,,2.0,9.0,2022-12-25 21:42:00.510,7.0,,,,,,,,,,,,,,,,,,
550,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-03-22 07:58:18.000000,2023-03-22 07:58:13,1287.0,3.0,93,31.0,79.0,22.0,17.0,1382,Monitor deep learning model training and hardware usage from your mobile phone.,7.0,24,True,2023-03-22 08:00:00.564,0.4.162,138.0,labml,,,,,90.0,84.0,https://pypi.org/project/labml,1657.0,1657.0,,,,,,,,3.0,,2022-11-23 04:35:03.026,6.0,,,,,,,,,,,,,,,,,,
551,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,407,91.0,165.0,103.0,224.0,1330,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,24,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],43.0,42.0,https://pypi.org/project/niftynet,77.0,77.0,,,,,,,,3.0,,2019-10-10 10:59:33.000,1.0,,,,,,,,,,,,,,,,,,
552,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2023-04-29 18:04:05.000000,2023-04-29 17:49:15,338.0,2.0,223,39.0,248.0,53.0,178.0,1273,A framework for Privacy Preserving Machine Learning.,32.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],30.0,28.0,https://pypi.org/project/crypten,366.0,366.0,,,,,,,,3.0,,2022-12-08 22:11:59.883,2.0,,,,,,,,,,,,,,,,,,
553,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-04-14 08:52:41.000000,2023-04-14 08:52:38,1025.0,3.0,154,17.0,58.0,19.0,295.0,1271,PyTorch Extension Library of Optimized Scatter Operations.,25.0,24,True,2023-03-16 14:37:01.000,2.1.1,22.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,46316.0,51469.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-04-07 18:26:08.706,180387.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
554,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-01-22 07:25:38.000000,2022-12-24 01:52:28,204.0,,292,47.0,42.0,82.0,111.0,1176,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,24,True,2020-09-13 21:05:45.000,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],239.0,239.0,https://pypi.org/project/keras-ocr,10378.0,27111.0,https://anaconda.org/anaconda/keras-ocr,2022-01-14 10:29:35.968,222.0,,,,,3.0,535245.0,,,,,,,,,,,,,,,,,,,,
555,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,222,73.0,415.0,75.0,147.0,1111,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,158.0,148.0,https://pypi.org/project/chainerrl,551.0,551.0,,,,,,,,3.0,,2020-02-14 05:35:56.000,10.0,,,,,,,,,,,,,,,,,,
556,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,171,48.0,111.0,51.0,170.0,937,Python interface to GPU-powered libraries.,43.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,287.0,237.0,https://pypi.org/project/scikit-cuda,731.0,731.0,,,,,,,,3.0,,2019-05-27 00:29:00.000,50.0,,,,,,,,,,,,,,,,,,
557,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,159,32.0,25.0,33.0,235.0,743,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59.000,0.8.2,29.0,neupy,,,,,146.0,146.0,https://pypi.org/project/neupy,4830.0,4830.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
558,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-05-07 16:50:59.000000,2021-03-14 16:01:01,227.0,,121,17.0,23.0,23.0,39.0,743,python partial dependence plot toolbox.,7.0,24,False,2021-03-14 16:21:17.000,0.2.1,3.0,pdpbox,conda-forge/pdpbox,,,,1065.0,1039.0,https://pypi.org/project/pdpbox,23836.0,24204.0,https://anaconda.org/conda-forge/pdpbox,2021-03-14 19:37:51.465,16939.0,,,,,3.0,,2021-03-14 16:21:17.000,26.0,,,,,,,,,,,,,,,,,,
559,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2023-04-25 18:16:05.000000,2022-12-19 17:48:09,220.0,,82,13.0,32.0,30.0,21.0,622,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,9.0,24,True,2022-12-19 18:16:02.257,0.5.1,12.0,detoxify,,,,,295.0,286.0,https://pypi.org/project/detoxify,12173.0,19120.0,,,,,,,,3.0,208419.0,2022-12-19 18:16:02.257,9.0,,,,,,,,,,,,,,,,,,
