,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
518,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2024-12-05 06:01:33.000000,2024-12-05 06:01:28,372.0,5.0,278.0,50.0,326.0,269.0,184.0,1869.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,25,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,307755.0,307755.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
519,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2024-06-10 12:09:16.000000,2024-06-10 12:07:33,223.0,,198.0,34.0,20.0,4.0,91.0,1754.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,25,True,2024-06-10 12:09:16.000,0.1.905,90.0,autoviz,conda-forge/autoviz,,,,805.0,794.0,https://pypi.org/project/autoviz,2024-06-10 12:09:16.000,11.0,19536.0,21313.0,https://anaconda.org/conda-forge/autoviz,2024-04-26 17:50:17.078,71114.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
520,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,,269.0,27.0,187.0,11.0,390.0,1626.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,True,2024-04-21 09:02:06.000,1.4,18.0,talos,,,,['tensorflow'],200.0,192.0,https://pypi.org/project/talos,2024-04-21 09:02:29.000,8.0,1609.0,1609.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
521,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2024-12-02 05:44:37.000000,2024-12-02 05:44:37,1038.0,2.0,180.0,17.0,76.0,30.0,367.0,1576.0,PyTorch Extension Library of Optimized Scatter Operations.,31.0,25,True,2023-10-06 08:49:07.000,2.1.2,32.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],152.0,,https://pypi.org/project/torch-scatter,2023-10-06 08:49:07.000,152.0,39793.0,50623.0,https://anaconda.org/conda-forge/pytorch_scatter,2024-11-05 09:02:23.775,584855.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
522,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2024-12-04 03:48:36.000000,2022-08-31 01:52:51,509.0,,308.0,102.0,49.0,8.0,151.0,1574.0,Distributed Deep learning with Keras & Spark.,27.0,25,False,2024-12-04 03:48:36.000,6.2.1,46.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,2024-12-04 03:48:36.000,,38805.0,39054.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,15939.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
523,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2024-06-13 23:15:42.000000,2024-06-13 23:15:42,109.0,,214.0,43.0,12.0,4.0,51.0,1568.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,25,True,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,,,['pytorch'],275.0,271.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,4.0,153941.0,153941.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
524,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2024-08-01 05:16:36.000000,2023-11-06 15:20:05,206.0,,332.0,49.0,44.0,102.0,114.0,1409.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,25,False,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],617.0,609.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,21908.0,57346.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,346.0,,,,,3.0,,1806998.0,,,,,,,,,,,,,,,,,,
525,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2024-12-18 07:37:04.000000,2024-12-18 07:37:03,584.0,21.0,140.0,21.0,325.0,10.0,151.0,1407.0,A standard framework for modelling Deep Learning Models for tabular data.,25.0,25,True,2024-11-29 01:07:50.000,1.1.1,13.0,pytorch_tabular,,,,['pytorch'],9.0,,https://pypi.org/project/pytorch_tabular,2024-11-28 05:14:21.000,9.0,5475.0,5476.0,,,,,,,,1.0,,52.0,,,,,,,,,,,,,,,,,,
526,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2024-08-03 19:34:12.000000,2024-08-03 19:34:12,297.0,,231.0,46.0,186.0,53.0,121.0,1402.0,Metric learning algorithms in Python.,23.0,25,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],436.0,429.0,https://pypi.org/project/metric-learn,2023-10-09 04:53:59.000,7.0,5690.0,5953.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,13966.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
527,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,406.0,90.0,165.0,103.0,224.0,1369.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],46.0,46.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,184.0,184.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
528,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2024-01-05 18:00:58.000000,2024-01-05 18:00:58,67.0,,299.0,55.0,63.0,15.0,111.0,1312.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,10.0,25,True,2023-07-30 07:07:37.000,0.6.2,24.0,stockstats,,,,,1147.0,1136.0,https://pypi.org/project/stockstats,2023-07-30 07:07:37.000,11.0,10654.0,10654.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
529,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,142.0,28.0,63.0,9.0,70.0,1295.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,False,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],1752.0,1736.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,16.0,22577.0,22577.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
530,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,235.0,34.0,68.0,57.0,206.0,1271.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,25,False,2023-10-12 14:58:48.000,2.1.2,8.0,innvestigate,,,,['tensorflow'],144.0,142.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,827.0,832.0,,,,,,,,3.0,,165.0,,,,,,,,,,,,,,,,,,
531,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-12-19 07:00:59.000000,2024-12-17 18:27:36,2624.0,118.0,96.0,20.0,1237.0,89.0,241.0,1161.0,"MetricFlow allows you to define, build, and maintain metrics in code.",46.0,25,False,2024-06-11 22:06:04.000,0.206.0,88.0,metricflow,,,,,32.0,28.0,https://pypi.org/project/metricflow,2024-07-09 00:14:45.000,4.0,25679.0,25679.0,,,,,,,,3.0,,,dbt-labs/metricflow,,,,,,,,,,,,,,,,,
532,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2024-04-13 14:07:28.000000,2019-08-16 09:00:15,140.0,,120.0,11.0,23.0,29.0,16.0,1153.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,14.0,25,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,7232.0,6760.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,472.0,515550.0,515550.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
533,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,,158.0,33.0,25.0,35.0,236.0,739.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,25,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,184.0,180.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,2314.0,2314.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
534,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2024-10-29 13:01:54.000000,2024-10-29 13:01:54,487.0,9.0,50.0,9.0,66.0,192.0,258.0,657.0,python binding for libvips using cffi.,16.0,25,True,2024-04-28 11:19:58.000,2.2.3,26.0,pyvips,conda-forge/pyvips,,,,935.0,858.0,https://pypi.org/project/pyvips,2024-04-28 11:19:58.000,77.0,55807.0,58804.0,https://anaconda.org/conda-forge/pyvips,2024-09-06 03:01:34.001,149867.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
535,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-12-10 20:25:27.000000,2024-12-10 20:25:25,578.0,12.0,58.0,42.0,333.0,22.0,63.0,320.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",41.0,25,True,2024-12-02 06:12:47.000,1.8.0,86.0,gokart,,,,,92.0,84.0,https://pypi.org/project/gokart,2024-12-02 06:12:47.000,8.0,4565.0,4565.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
536,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2024-12-18 23:25:09.000000,2024-12-18 17:25:02,4194.0,579.0,61.0,7.0,384.0,50.0,114.0,271.0,Python recommendation toolkit.,14.0,25,False,2024-02-16 21:04:30.000,0.14.4,25.0,lenskit,conda-forge/lenskit,,,,125.0,119.0,https://pypi.org/project/lenskit,2024-02-16 21:03:49.000,6.0,1421.0,2178.0,https://anaconda.org/conda-forge/lenskit,2024-11-05 21:32:45.433,37133.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
537,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2024-12-17 12:55:51.000000,2024-12-17 12:55:49,1003.0,413.0,8.0,5.0,237.0,16.0,37.0,190.0,Beautiful ridgeline plots in Python.,4.0,25,False,2024-12-05 00:46:50.000,0.3.0,28.0,ridgeplot,,,https://ridgeplot.readthedocs.io/,,163.0,158.0,https://pypi.org/project/ridgeplot,2024-12-05 00:46:04.000,5.0,42904.0,42904.0,,,,,,,,3.0,,19.0,,,,,,,,,,,,,,,,,,
538,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2024-07-06 13:17:45.000000,2024-07-02 22:54:35,200.0,,526.0,81.0,39.0,63.0,27.0,11195.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",16.0,24,False,2024-07-02 22:56:31.000,1.3.0,13.0,prettymaps,conda-forge/prettymaps,,,,62.0,62.0,https://pypi.org/project/prettymaps,2024-07-02 22:56:31.000,,1143.0,1255.0,https://anaconda.org/conda-forge/prettymaps,2024-07-03 13:55:21.192,3927.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
539,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-11-15 22:48:39.000000,2024-11-15 22:43:22,1099.0,2.0,924.0,114.0,676.0,146.0,543.0,5511.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,119.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],22.0,21.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,642.0,642.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
540,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-12-18 16:10:49.000000,2024-12-18 16:10:20,523.0,2.0,451.0,64.0,94.0,38.0,88.0,5203.0,Finding duplicate images made easy!.,16.0,24,True,2023-04-28 17:29:01.612,0.3.2,12.0,imagededup,,,,['tensorflow'],160.0,155.0,https://pypi.org/project/imagededup,2023-04-28 17:29:01.612,5.0,18919.0,18919.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
541,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,136.0,43.0,141.0,98.0,4943.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1161.0,1145.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,586.0,598.0,,,,,,,,3.0,,978.0,,,,,,,,,,,,,,,,,,
542,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2024-08-21 11:16:16.000000,2024-08-21 11:16:16,206.0,,1032.0,92.0,64.0,271.0,270.0,4779.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,15.0,24,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,34221.0,34221.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
543,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-11-13 07:16:00.000000,2023-03-05 22:07:59,1158.0,,1385.0,356.0,59.0,51.0,,4454.0,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,196.0,196.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,,889.0,889.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
544,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,727.0,63.0,247.0,130.0,824.0,4183.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,False,2021-04-06 12:38:10.521,2.10.2,31.0,stable-baselines,,,,,21.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,21.0,4416.0,4416.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
545,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2024-08-02 16:23:45.000000,2021-06-02 17:38:16,1810.0,,897.0,176.0,386.0,34.0,430.0,3847.0,"Facilitating the design, comparison and sharing of deep text matching models.",37.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,73.0,73.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
546,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-09-05 04:03:54.000000,2024-09-05 04:03:53,4353.0,,615.0,42.0,1017.0,289.0,716.0,3500.0,"A unified, comprehensive and efficient recommendation library.",74.0,24,True,2023-11-04 11:23:19.000,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],2.0,,https://pypi.org/project/recbole,2023-10-31 12:52:34.000,2.0,56916.0,57055.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,6817.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
547,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,527.0,172.0,50.0,67.0,49.0,3470.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],63.0,61.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,547.0,547.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
548,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2024-12-08 03:53:54.000000,2024-11-29 09:40:42,2878.0,21.0,1239.0,133.0,1136.0,50.0,86.0,3378.0,a distributed deep learning platform.,94.0,24,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,,,82.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,869.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8484.0,3.0,,,,,,,,,,,,,,,,,,,,
549,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,,528.0,111.0,73.0,193.0,118.0,3087.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,168.0,156.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,952.0,1010.0,,,,,,,,3.0,,4755.0,,,,,,,,,,,,,,,,,,
550,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,179.0,21.0,79.0,112.0,179.0,2872.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,24,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,58.0,57.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,807.0,807.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,143.0,28.0,200.0,20.0,73.0,2771.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,,494.0,468.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,36191.0,39931.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,216976.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
552,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,352.0,34.0,695.0,43.0,151.0,2719.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,False,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,119.0,115.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,230.0,230.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,326.0,93.0,2158.0,215.0,982.0,2709.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,20584.0,20584.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
554,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2024-09-03 21:05:29.000000,2021-07-09 03:57:16,955.0,,440.0,65.0,123.0,32.0,350.0,2395.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,24,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],74.0,72.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,240.0,240.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
555,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,617.0,87.0,29.0,25.0,52.0,2381.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,844.0,790.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,54.0,24360.0,24360.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,236.0,62.0,32.0,60.0,96.0,2291.0,Fast and Easy Infinite Neural Networks in Python.,29.0,24,True,2023-12-11 14:10:12.000,0.6.5,31.0,neural-tangents,,,,,119.0,118.0,https://pypi.org/project/neural-tangents,2023-12-11 14:00:20.000,1.0,3028.0,3037.0,,,,,,,,3.0,,538.0,,,,,,,,,,,,,,,,,,
557,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,258.0,52.0,98.0,25.0,116.0,2259.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",141.0,137.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,2870.0,2870.0,,,,,,,,3.0,,,mckinsey/causalnex,,,,,,,,,,,,,,,,,
558,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,253.0,56.0,56.0,19.0,50.0,2217.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],764.0,745.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,7710.0,7710.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
