,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
442,Image Super-Resolution,idealo/image-super-resolution,,image,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000000,2021-11-02 15:48:01.000000,2021-06-02 09:45:13.000000,571,80.0,108.0,3287.0,150.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,True,2020-01-08 15:37:35.000000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],76.0,68.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000000,8.0,5781.0,5786.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,192.0,3.0,,,,,,,,,,,,,,,,,,,,,
443,Chartify,spotify/chartify,,data-viz,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000000,2021-09-17 06:10:10.000000,2021-02-05 18:49:02.000000,271,40.0,31.0,3052.0,195.0,Python library that makes it easy for data scientists to create charts.,21.0,23,True,2020-11-02 22:14:08.000000,3.0.3,16.0,chartify,conda-forge/chartify,,,,66.0,61.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000000,5.0,1463.0,1929.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628000,17251.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
444,FinRL,AI4Finance-LLC/FinRL,,reinforcement-learning,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000000,2021-12-16 14:19:09.000000,2021-12-16 14:19:09.000000,803,106.0,146.0,3024.0,1271.0,FinRL: Financial Reinforcement Learning Framework. Please star.,49.0,23,True,2021-09-05 12:46:17.000000,0.3.1,5.0,finrl,,,,,8.0,8.0,https://pypi.org/project/finrl,2021-09-05 12:46:17.000000,,279.0,279.0,,,,,,,,3.0,,,,,,,,,,,AI4Finance-Foundation/FinRL,,,,,,,,,,
445,MMLSpark,Azure/mmlspark,,distributed-ml,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000000,2021-12-15 23:54:58.000000,2021-12-15 17:59:15.000000,586,194.0,281.0,2889.0,999.0,Simple and Distributed Machine Learning.,78.0,23,True,2021-11-16 05:19:37.000000,0.9.4,22.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000000,,53430.0,53430.0,,,,,,,,3.0,,,,,,,,,,,microsoft/SynapseML,,,,,,,,,,
446,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-12-10 12:26:10.000000,2021-12-04 12:23:59.000000,655,29.0,98.0,2785.0,305.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",13.0,23,True,2021-06-28 12:45:52.000000,0.6.5,22.0,scikit-opt,,,,['sklearn'],61.0,55.0,https://pypi.org/project/scikit-opt,2021-06-28 12:36:56.000000,6.0,1319.0,1319.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
447,layout-parser,Layout-Parser/layout-parser,,image,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000000,2021-12-03 06:49:39.000000,2021-09-23 16:39:47.000000,248,36.0,31.0,2690.0,166.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,5.0,23,True,2021-09-23 17:37:22.000000,0.3.2,9.0,layoutparser,,,,,34.0,34.0,https://pypi.org/project/layoutparser,2021-09-23 17:37:22.000000,0.0,4120.0,4120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
448,ART,Trusted-AI/adversarial-robustness-toolbox,,adversarial,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000000,2021-12-16 11:25:53.000000,2021-12-13 12:09:25.000000,733,73.0,537.0,2636.0,,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",87.0,23,True,2021-10-15 15:52:28.000000,1.8.1,36.0,adversarial-robustness-toolbox,,,,,173.0,173.0,https://pypi.org/project/adversarial-robustness-toolbox,2021-10-15 15:41:12.000000,0.0,5133.0,5133.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
449,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-12-16 00:39:50.000000,2021-12-15 18:52:09.000000,374,12.0,336.0,2606.0,622.0,On-device wake word detection powered by deep learning.,30.0,23,True,2021-11-30 19:16:26.000000,2.0.1,21.0,pvporcupine,,,,,6.0,6.0,https://pypi.org/project/pvporcupine,2021-11-30 19:16:26.000000,0.0,1251.0,1251.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
450,tensorflow-graphics,tensorflow/graphics,,image,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000000,2021-12-15 23:30:31.000000,2021-12-06 14:39:04.000000,328,129.0,89.0,2566.0,741.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,34.0,23,True,2021-12-03 22:33:39.000000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],6.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000000,6.0,2628.0,2628.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
451,pytorch-nlp,PetrochukM/PyTorch-NLP,,nlp,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000000,2021-08-22 16:33:38.000000,2021-07-10 15:56:42.000000,242,18.0,49.0,1997.0,447.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,23,True,2019-11-04 05:16:00.000000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],331.0,313.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000000,18.0,7932.0,7932.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
452,PyFlux,RJT1990/pyflux,,time-series-data,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13.000000,218,82.0,65.0,1932.0,118.0,Open source time series library for Python.,6.0,23,False,2017-11-21 16:27:06.000000,0.4.16,35.0,pyflux,,,,,236.0,206.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000000,30.0,21950.0,21950.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
453,aim,aimhubio/aim,,ml-experiments,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000000,2021-12-16 14:47:33.000000,2021-12-16 14:47:32.000000,107,110.0,172.0,1880.0,,Aim an easy-to-use and performant open-source experiment tracker.,22.0,23,True,2021-12-11 11:18:36.000000,3.2.2,108.0,aim,,,,,46.0,44.0,https://pypi.org/project/aim,2021-12-15 16:59:23.000000,2.0,14214.0,14214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
454,HyperTools,ContextLab/hypertools,,data-viz,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000000,2021-07-19 16:15:16.000000,2021-07-19 16:15:16.000000,155,67.0,122.0,1678.0,1599.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,23,True,2021-06-15 19:22:37.000000,0.7.0,20.0,hypertools,,,,,170.0,161.0,https://pypi.org/project/hypertools,2021-06-15 19:22:37.000000,9.0,991.0,991.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,,,,,,,,
455,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,,data-viz,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000000,2021-11-09 17:22:51.512000,2020-08-19 14:58:00.000000,200,37.0,21.0,1664.0,113.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,23,False,2017-11-08 13:32:20.000000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],293.0,265.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000000,28.0,7504.0,7822.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512000,11766.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
456,checklist,marcotcr/checklist,,interpretability,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000000,2021-11-23 19:38:48.000000,2021-09-28 21:55:38.000000,146,12.0,79.0,1539.0,247.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,12.0,23,True,2021-05-24 16:45:59.000000,0.0.11,10.0,checklist,,,,['jupyter'],62.0,58.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000000,4.0,14329.0,14329.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
457,FairScale,facebookresearch/fairscale,,distributed-ml,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000000,2021-12-16 06:28:22.000000,2021-12-16 06:28:22.000000,138,55.0,196.0,1538.0,,PyTorch extensions for high performance and large scale training.,51.0,23,True,2021-11-18 22:57:34.000000,0.4.3,25.0,fairscale,,,,['pytorch'],123.0,123.0,https://pypi.org/project/fairscale,2021-11-18 22:49:54.000000,0.0,37260.0,37260.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
458,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-12-14 21:14:59.000000,2021-12-14 18:33:04.000000,326,62.0,85.0,1526.0,557.0,Library for training machine learning models with privacy for training data.,43.0,23,True,2021-09-01 02:54:34.000000,0.7.3,17.0,tensorflow-privacy,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-privacy,2021-09-01 02:54:34.000000,2.0,22707.0,22709.0,,,,,,,,2.0,,59.0,,,,,,,,,,,,,,,,,,,
459,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-12-08 01:37:00.000000,2021-01-07 09:40:40.000000,229,64.0,53.0,1509.0,648.0,A modular active learning framework for Python.,14.0,23,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],118.0,110.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,3073.0,3073.0,,,,,,,,3.0,,19.0,,,,,,,,,,,,,,,,,,,
460,pygraphistry,graphistry/pygraphistry,,graph,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000000,2021-12-15 20:34:20.000000,2021-12-09 01:51:58.000000,147,66.0,108.0,1506.0,818.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",19.0,23,True,2021-12-07 07:06:16.000000,0.20.5,126.0,graphistry,,,,['jupyter'],56.0,52.0,https://pypi.org/project/graphistry,2021-12-07 07:06:16.000000,4.0,2199.0,2199.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
461,sklearn-contrib-lightning,scikit-learn-contrib/lightning,,sklearn-utils,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000000,2021-11-13 15:37:21.493000,2021-06-15 21:53:37.000000,193,50.0,40.0,1500.0,728.0,"Large-scale linear classification, regression and ranking in Python.",17.0,23,True,2021-06-16 21:04:08.000000,0.6.1,10.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],106.0,96.0,https://pypi.org/project/sklearn-contrib-lightning,2021-06-15 21:53:28.000000,10.0,1780.0,4257.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2021-11-13 15:37:21.493000,159937.0,,,,,2.0,,102.0,,,,,,,,,,,,,,,,,,,
462,bonobo,python-bonobo/bonobo,,data-pipelines,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000000,2021-11-10 16:43:45.000000,2021-03-10 15:44:00.000000,123,95.0,108.0,1476.0,978.0,Extract Transform Load for Python 3.5+.,37.0,23,True,2019-05-16 13:19:48.000000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,179.0,127.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000000,52.0,4317.0,4317.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
463,Karate Club,benedekrozemberczki/karateclub,,graph,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000000,2021-11-21 17:31:34.000000,2021-11-21 17:31:16.000000,172,1.0,64.0,1459.0,2202.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,13.0,23,False,2021-09-29 21:05:51.000000,_10202,101.0,karateclub,,,,,65.0,65.0,https://pypi.org/project/karateclub,2021-09-29 21:00:31.000000,0.0,5154.0,5154.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
464,streamparse,Parsely/streamparse,,data-pipelines,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000000,2021-06-21 22:49:33.000000,2020-12-18 18:43:59.000000,219,69.0,263.0,1445.0,1059.0,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",41.0,23,True,2020-10-07 19:53:15.000000,4.0.0,47.0,streamparse,,,,,104.0,52.0,https://pypi.org/project/streamparse,2020-10-07 19:45:19.000000,52.0,5641.0,5641.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
465,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2021-12-06 18:26:25.000000,2021-12-06 18:24:05.000000,151,19.0,21.0,1362.0,131.0,fklearn: Functional Machine Learning.,41.0,23,True,2021-12-06 18:26:25.000000,1.24.0,23.0,fklearn,,,,,10.0,10.0,https://pypi.org/project/fklearn,2021-12-06 18:26:25.000000,,3968.0,3968.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
466,TNT,pytorch/tnt,,ml-experiments,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000000,2021-01-22 09:14:29.000000,2021-01-05 19:36:17.000000,190,30.0,35.0,1357.0,156.0,"Simple tools for logging and visualizing, loading and training.",35.0,23,True,2019-11-15 12:57:59.000000,0.0.5.1,3.0,torchnet,,,,['pytorch'],50.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000000,50.0,17382.0,17382.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
467,garage,rlworkgroup/garage,,reinforcement-learning,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000000,2021-10-20 05:09:03.000000,2021-10-20 05:09:03.000000,240,205.0,799.0,1357.0,1217.0,A toolkit for reproducible reinforcement learning research.,78.0,23,True,2021-03-23 22:18:36.000000,2021.3.0,21.0,garage,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000000,0.0,369.0,369.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
468,lightning-flash,PyTorchLightning/lightning-flash,,pytorch-utils,https://github.com/PyTorchLightning/lightning-flash,https://github.com/PyTorchLightning/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000000,2021-12-16 00:19:47.000000,2021-12-16 00:19:46.000000,131,83.0,313.0,1315.0,752.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,58.0,23,True,2021-12-13 17:53:06.000000,0.6.0,28.0,lightning-flash,,,,['pytorch'],37.0,37.0,https://pypi.org/project/lightning-flash,2021-12-13 17:53:06.000000,0.0,2755.0,2755.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
469,arq,samuelcolvin/arq,,data-pipelines,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000000,2021-12-01 08:00:32.000000,2021-10-15 19:26:51.000000,83,31.0,90.0,1032.0,314.0,Fast job queuing and RPC in python with asyncio and redis.,32.0,23,True,2021-09-02 12:45:02.000000,0.22,55.0,arq,,,,,150.0,142.0,https://pypi.org/project/arq,2021-09-02 12:46:58.000000,8.0,15342.0,15342.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
470,alibi-detect,SeldonIO/alibi-detect,,others,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000000,2021-12-16 07:07:43.000000,2021-12-13 16:31:05.000000,105,80.0,116.0,990.0,440.0,"Algorithms for outlier, adversarial and drift detection.",14.0,23,True,2021-12-09 19:27:30.000000,0.8.0,20.0,alibi-detect,,,,,48.0,46.0,https://pypi.org/project/alibi-detect,2021-12-09 19:25:39.000000,2.0,14406.0,14406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
471,minisom,JustGlowing/minisom,,others,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000000,2021-11-30 08:40:18.000000,2021-11-30 08:40:06.000000,305,10.0,83.0,974.0,460.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,23.0,23,False,2021-04-24 17:22:39.000000,2.2.9,1.0,minisom,,,,,223.0,215.0,https://pypi.org/project/minisom,2021-04-24 17:21:29.000000,8.0,16309.0,16309.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
472,stockstats,jealous/stockstats,,financial-data,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000000,2021-11-20 06:22:47.000000,2021-11-20 06:22:44.000000,243,33.0,42.0,910.0,28.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,8.0,23,True,2020-10-17 11:10:43.000000,0.3.2,14.0,stockstats,,,,,409.0,361.0,https://pypi.org/project/stockstats,2020-10-17 11:10:43.000000,48.0,10358.0,10358.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
473,Node2Vec,eliorc/node2vec,,graph,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000000,2021-10-09 06:10:48.000000,2021-10-09 06:09:16.000000,185,1.0,68.0,821.0,64.0,Implementation of the node2vec algorithm.,9.0,23,True,2021-10-09 06:10:48.000000,0.4.4,15.0,node2vec,conda-forge/node2vec,,,,10.0,,https://pypi.org/project/node2vec,2021-10-09 06:07:52.000000,10.0,132731.0,133188.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714000,19651.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
474,GPUtil,anderskm/gputil,,gpu-utilities,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15.000000,85,11.0,14.0,802.0,140.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,23,False,2018-12-18 09:12:13.000000,1.4.0,8.0,gputil,,,,,1735.0,1633.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000000,102.0,433301.0,433301.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
475,ploomber,ploomber/ploomber,,data-pipelines,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000000,2021-12-15 20:08:01.000000,2021-12-13 17:31:20.000000,64,77.0,323.0,793.0,2184.0,"Write maintainable, production-ready pipelines using Jupyter or your favorite text editor. Develop locally, deploy to..",23.0,23,True,2021-11-17 19:15:24.000000,0.13.6,61.0,ploomber,,,,,22.0,22.0,https://pypi.org/project/ploomber,2021-11-17 19:15:24.000000,0.0,2691.0,2691.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
476,explainerdashboard,oegedijk/explainerdashboard,,interpretability,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000000,2021-12-08 13:50:00.000000,2021-12-08 13:49:58.000000,91,21.0,113.0,768.0,1224.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,12.0,23,True,2021-10-24 19:56:57.000000,0.3.7,78.0,explainerdashboard,,,,,46.0,46.0,https://pypi.org/project/explainerdashboard,2021-10-24 19:56:57.000000,,5844.0,5844.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
477,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,,data-viz,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000000,2021-11-01 09:41:26.000000,2021-05-10 08:14:09.000000,93,27.0,66.0,735.0,289.0,Bokeh Plotting Backend for Pandas and GeoPandas.,12.0,23,True,2021-04-11 17:43:13.000000,0.5.5,16.0,pandas-bokeh,,,,['pandas'],266.0,256.0,https://pypi.org/project/pandas-bokeh,2021-04-11 17:43:13.000000,10.0,10826.0,10826.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
478,gmaps,pbugnion/gmaps,,geospatial-data,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000000,2021-12-15 15:42:57.506000,2019-07-22 06:22:45.000000,146,67.0,136.0,726.0,1380.0,Google maps for Jupyter notebooks.,16.0,23,False,2019-07-21 08:49:48.715000,0.9.0,95.0,gmaps,conda-forge/gmaps,,,['jupyter'],75.0,1.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506000,74.0,11738.0,18154.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,249943.0,,,,,3.0,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1872.0,,,,,,,,,,,,,
479,Sentinelsat,sentinelsat/sentinelsat,,geospatial-data,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000000,2021-12-02 13:46:18.000000,2021-12-02 13:46:18.000000,194,7.0,306.0,701.0,,Search and download Copernicus Sentinel satellite images.,42.0,23,False,2021-08-19 17:37:51.000000,1.1.0,39.0,sentinelsat,,,,,300.0,256.0,https://pypi.org/project/sentinelsat,2021-08-19 17:37:51.000000,44.0,23218.0,23221.0,,,,,,,,3.0,,226.0,,,,,,,,,,,,,,,,,,,
480,PDPbox,SauceCat/PDPbox,,data-viz,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000000,2021-06-24 15:32:01.000000,2021-03-14 16:01:01.000000,102,20.0,38.0,638.0,227.0,python partial dependence plot toolbox.,7.0,23,True,2021-03-14 16:21:17.000000,0.2.1,3.0,pdpbox,conda-forge/pdpbox,,,,491.0,457.0,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000000,34.0,60183.0,60537.0,https://anaconda.org/conda-forge/pdpbox,2021-03-14 19:37:51.465000,10291.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
481,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-11-22 12:29:52.000000,2021-11-05 20:24:04.000000,294,196.0,2816.0,633.0,15358.0,An open-source application for biological image analysis.,121.0,23,True,2021-07-22 19:01:42.000000,4.2.1,43.0,cellprofiler,,,,,5.0,5.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,828.0,849.0,,,,,,,,3.0,,2018.0,,,,,,,,,,,,,,,,,,,
