,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
550,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2022-04-04 20:19:08.000000,2022-04-04 20:19:03,753,4.0,338,89.0,525.0,131.0,90.0,2623,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,36.0,23,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],4.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,4.0,3605.0,3605.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-03-07 13:08:05.000000,2022-01-28 17:30:19,1842,,609,159.0,52.0,3.0,483.0,2493,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,21.0,23,True,2021-12-10 07:12:31.000,1.3.0,17.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,847.0,https://anaconda.org/bioconda/deepvariant,2021-12-16 06:56:52.044,41138.0,,,,,3.0,3882.0,-2.0,,,,,,,,,,,,,,,,,,
552,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955,,434,66.0,122.0,40.0,328.0,2300,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,True,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],54.0,52.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,103.0,103.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400,,302,68.0,78.0,58.0,67.0,2044,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:13:10.000,2.6.0,32.0,sru,,,,['pytorch'],21.0,18.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000,3.0,1326.0,1326.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
554,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2022-04-09 02:14:46.000000,2021-07-08 14:31:20,102,,201,49.0,11.0,29.0,71.0,2040,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,23,True,2021-07-08 14:32:09.000,2.1.3,31.0,sweetviz,conda-forge/sweetviz,,,,5.0,,https://pypi.org/project/sweetviz,2021-07-08 14:32:09.000,5.0,89882.0,90514.0,https://anaconda.org/conda-forge/sweetviz,2021-07-09 00:00:54.236,10116.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
555,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-01-10 12:07:24.000000,2021-09-20 16:03:46,382,,213,40.0,30.0,47.0,89.0,1625,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,23,True,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],90.0,90.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,3348.0,3348.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
556,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149,,300,95.0,45.0,185.0,216.0,1573,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,23,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,3.0,,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,3.0,2952.0,2952.0,,,,,,,,3.0,38.0,,,,,,,,,,,,,,,,,,,
557,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2022-01-30 01:28:10.000000,2022-01-30 01:22:30,743,,198,38.0,110.0,51.0,42.0,1559,"Large-scale linear classification, regression and ranking in Python.",17.0,23,True,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],108.0,102.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,2057.0,4404.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2021-11-13 15:37:21.493,165364.0,,,,,3.0,227.0,,,,,,,,,,,,,,,,,,,
558,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-03-31 00:58:44.000000,2021-11-11 15:06:17,156,,171,46.0,47.0,21.0,88.0,1547,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,23,True,2021-11-11 15:15:32.000,0.11.0,16.0,causalnex,,,,"['pytorch', 'sklearn']",41.0,39.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000,2.0,1481.0,1481.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
559,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46,350,,107,37.0,9.0,31.0,51.0,1518,"A fast, efficient universal vector embedding utility package.",4.0,23,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,235.0,224.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,11.0,4041.0,4041.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2021-07-08 19:05:05.000000,2021-07-08 19:03:55,108,,192,44.0,11.0,2.0,51.0,1471,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,True,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,,,['pytorch'],106.0,105.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,1.0,14528.0,14528.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
561,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2022-06-02 02:28:11.000000,2022-05-31 15:26:48,412,11.0,257,48.0,717.0,53.0,61.0,1460,An end-to-end PyTorch framework for image and video classification.,76.0,23,True,2021-07-19 20:08:51.000,0.6.0,17.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],2.0,,https://pypi.org/project/classy_vision,2021-07-09 22:58:06.000,2.0,2160.0,2598.0,https://anaconda.org/conda-forge/classy_vision,2022-03-22 13:12:30.498,12713.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2022-06-01 18:32:18.000000,2022-06-01 17:05:35,358,54.0,132,30.0,57.0,13.0,48.0,1417,Lightweight Python library for adding real-time object tracking to any detector.,12.0,23,True,2022-05-30 21:14:58.000,1.0.0,15.0,norfair,,,,,1.0,,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,1.0,3951.0,3956.0,,,,,,,,3.0,111.0,,,,,,,,,,,,,,,,,,,
563,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-05-20 22:28:37.000000,2022-04-18 15:14:20,138,3.0,159,91.0,152.0,23.0,22.0,1406,fklearn: Functional Machine Learning.,43.0,23,True,2021-12-30 01:18:22.000,2.0.0,24.0,fklearn,,,,,12.0,12.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,5959.0,5959.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
564,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2021-01-22 09:14:29.000000,2021-01-05 19:36:17,156,,192,45.0,79.0,30.0,35.0,1390,"Simple tools for logging and visualizing, loading and training.",35.0,23,False,2019-11-15 12:57:59.000,0.0.5.1,3.0,torchnet,,,,['pytorch'],36.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,36.0,11117.0,11117.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2021-08-16 11:44:51.000000,2021-08-16 11:44:51,454,,227,45.0,41.0,20.0,88.0,1371,Contextually-keyed word vectors.,17.0,23,True,2021-04-19 07:05:28.000,3.0.0,22.0,sense2vec,conda-forge/sense2vec,,,,156.0,148.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,8.0,3903.0,5278.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,25320.0,,,,,3.0,30431.0,,,,,,,,,,,,,,,,,,,
566,Pypeline,cgarciae/pypeln,data-pipelines,,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000,2022-04-02 05:56:31.000000,2022-01-06 15:29:14,238,,80,38.0,35.0,15.0,43.0,1337,Concurrent data pipelines in Python .,12.0,23,True,2022-01-06 15:32:49.000,0.4.9,36.0,pypeln,conda-forge/pypeln,,,,9.0,,https://pypi.org/project/pypeln,2022-01-06 15:32:39.000,9.0,13539.0,13826.0,https://anaconda.org/conda-forge/pypeln,2022-01-06 18:29:36.168,6612.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
567,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2022-05-28 03:54:57.000000,2022-05-28 03:54:57,1940,13.0,164,25.0,415.0,11.0,145.0,1336,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,27.0,23,True,2022-01-20 18:07:32.000,0.5.5,11.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,2022-01-20 15:18:44.000,,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2022-05-26 20:28:59.000000,2020-08-25 09:26:27,1121,,263,64.0,46.0,18.0,74.0,1321,MLBox is a powerful Automated Machine Learning python library.,9.0,23,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,28.0,28.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000,,1598.0,1598.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,TaskTiger,closeio/tasktiger,data-pipelines,,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000,2022-05-23 10:00:52.000000,2022-04-25 12:38:59,286,12.0,62,43.0,167.0,33.0,35.0,1124,Python task queue using Redis.,25.0,23,True,2021-12-02 17:42:13.000,0.16,26.0,tasktiger,,,,,32.0,22.0,https://pypi.org/project/tasktiger,2021-12-02 18:08:25.000,10.0,1420.0,1420.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
570,rubrix,recognai/rubrix,nlp,,https://github.com/recognai/rubrix,https://github.com/recognai/rubrix,Apache-2.0,2021-04-28 14:37:42.000,2022-06-02 11:55:08.000000,2022-06-02 09:50:36,1026,162.0,92,16.0,915.0,30.0,507.0,1104,"Rubrix, open-source framework for data-centric NLP. Data annotation and monitoring for enterprise NLP.",19.0,23,True,2022-05-31 10:37:45.000,0.14.2,63.0,rubrix,conda-forge/rubrix,,,,,,https://pypi.org/project/rubrix,2022-05-31 10:37:45.000,,1008.0,1286.0,https://anaconda.org/conda-forge/rubrix,2022-05-31 15:23:10.873,1673.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2022-06-01 23:18:58.000000,2022-05-29 13:04:43,807,15.0,310,50.0,762.0,7.0,276.0,1076,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,56.0,23,True,2022-05-05 08:46:06.000,3.1.14,80.0,sockeye,,,,['mxnet'],2.0,,https://pypi.org/project/sockeye,2022-05-05 08:46:06.000,2.0,1085.0,1085.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,
572,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2022-05-15 20:00:43.000000,2022-05-15 19:53:03,333,12.0,171,34.0,240.0,24.0,124.0,1075,A framework for Privacy Preserving Machine Learning.,29.0,23,True,2021-09-09 15:15:11.000,0.4.0,2.0,crypten,,,,['pytorch'],18.0,18.0,https://pypi.org/project/crypten,2021-09-09 15:15:11.000,,236.0,236.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
573,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2022-05-29 19:09:18.000000,2022-05-29 19:09:18,309,20.0,168,28.0,56.0,18.0,34.0,1066,A Toolbox for Adversarial Robustness Research.,21.0,23,False,2020-06-15 01:20:07.000,0.2.3,10.0,advertorch,,,,['pytorch'],80.0,76.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,4.0,565.0,565.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
574,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471,,215,73.0,415.0,75.0,147.0,1058,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,23,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,128.0,120.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,8.0,539.0,539.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
575,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2022-05-19 13:11:19.000000,2022-05-19 13:10:12,200,16.0,267,42.0,39.0,65.0,106.0,1028,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,15.0,23,True,2022-05-19 13:11:05.000,0.9.1,31.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],2.0,,https://pypi.org/project/keras-ocr,2022-05-19 13:11:05.000,2.0,6687.0,19320.0,https://anaconda.org/anaconda/keras-ocr,2022-01-14 10:29:35.968,60.0,,,,,3.0,265245.0,,,,,,,,,,,,,,,,,,,
576,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2022-04-30 05:55:45.000000,2022-04-30 05:52:16,69,4.0,208,18.0,14.0,1.0,75.0,914,Implementation of the node2vec algorithm.,11.0,23,True,2022-04-30 05:55:45.000,0.4.5,16.0,node2vec,conda-forge/node2vec,,,,15.0,,https://pypi.org/project/node2vec,2022-04-30 05:53:20.000,15.0,158487.0,158909.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714,20701.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034,2.0,171,46.0,111.0,50.0,169.0,894,Python interface to GPU-powered libraries.,46.0,23,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,232.0,188.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,587.0,587.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
578,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-05-05 10:28:40.554000,2021-08-06 12:03:40,126,,202,1.0,1.0,,,856,Feature engineering package with sklearn like functionality.,24.0,23,True,2022-05-05 07:33:38.000,1.3.0,30.0,feature_engine,conda-forge/feature_engine,,,,66.0,,https://pypi.org/project/feature_engine,2022-05-05 07:33:38.000,66.0,82167.0,82587.0,https://anaconda.org/conda-forge/feature_engine,2022-05-05 10:28:40.554,9254.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
579,kapre,keunwoochoi/kapre,audio,,https://github.com/keunwoochoi/kapre,https://github.com/keunwoochoi/kapre,MIT,2016-12-14 18:36:36.000,2022-01-21 20:10:47.000000,2022-01-21 20:08:28,194,,140,21.0,44.0,12.0,82.0,823,kapre: Keras Audio Preprocessors.,13.0,23,True,2022-01-21 20:10:47.000,Kapre-0.3.7,23.0,kapre,,,,['tensorflow'],1620.0,1606.0,https://pypi.org/project/kapre,2022-01-21 20:09:21.000,14.0,3412.0,3412.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,,,,,,
580,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2022-05-30 20:17:59.000000,2022-05-30 20:17:52,164,13.0,62,28.0,62.0,12.0,12.0,811,A library of reinforcement learning building blocks in JAX.,17.0,23,True,2022-02-24 15:27:59.000,0.1.2,7.0,rlax,,,,['jax'],51.0,50.0,https://pypi.org/project/rlax,2022-02-24 15:27:59.000,1.0,4146.0,4146.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
581,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2022-04-18 21:14:28.476000,2021-01-28 19:04:09,79,,60,23.0,42.0,29.0,23.0,804,Unsupervised text tokenizer focused on computational efficiency.,6.0,23,False,2020-02-13 09:57:47.000,1.0.6,14.0,youtokentome,conda-forge/youtokentome,,,,276.0,261.0,https://pypi.org/project/youtokentome,2020-02-12 18:24:46.000,15.0,41122.0,42021.0,https://anaconda.org/conda-forge/youtokentome,2022-04-18 21:14:28.476,8097.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
582,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,MIT,2021-11-24 02:19:14.000,2022-06-02 05:02:38.000000,2022-06-01 23:02:41,308,170.0,42,11.0,64.0,17.0,28.0,681,Lightning fast forecasting with statistical and econometric models.,9.0,23,True,2022-05-09 19:52:31.000,0.5.5,10.0,statsforecast,conda-forge/statsforecast,,,,3.0,,https://pypi.org/project/statsforecast,2022-05-09 19:52:31.000,3.0,45806.0,47348.0,https://anaconda.org/conda-forge/statsforecast,2022-05-09 23:18:45.941,4626.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-05-31 16:57:15.000000,2021-11-11 01:20:14,55,,62,7.0,5.0,4.0,15.0,650,scikit-learn cross validators for iterative stratification of multilabel data.,6.0,23,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,,,['sklearn'],217.0,209.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,8.0,2650951.0,2650951.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
584,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221,,128,113.0,91.0,35.0,67.0,607,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,21.0,23,False,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],150.0,136.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,21463.0,21463.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
585,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2022-04-02 16:20:07.000000,2021-10-02 13:57:52,207,,99,27.0,1.0,11.0,3.0,579,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,1.0,23,True,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",466.0,463.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,3.0,32179.0,32179.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
586,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-05-30 16:47:49.000000,2022-05-30 16:44:16,270,101.0,30,10.0,54.0,6.0,39.0,573,Callable PyTrees and filtered transforms = neural networks in JAX. https://docs.kidger.site/equinox/.,6.0,23,True,2022-05-06 21:24:30.000,0.5.0,18.0,equinox,,,,['jax'],24.0,20.0,https://pypi.org/project/equinox,2022-05-06 21:24:30.000,4.0,1266.0,1266.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
587,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2022-06-02 11:18:54.000000,2022-06-02 10:14:01,657,339.0,91,11.0,971.0,48.0,331.0,509,A framework that provides a simple API for developing ML-driven data processing and search pipelines.,26.0,23,True,2022-05-13 12:59:38.000,0.6.1,12.0,towhee,,,,,,,https://pypi.org/project/towhee,2022-05-13 12:59:38.000,,512.0,514.0,,,,,,,,3.0,17.0,,,,,,,,,,,,,,,,,,,
588,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32,,64,21.0,7.0,17.0,41.0,465,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,23,False,2018-01-15 18:14:37.000,0.9.0,10.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],258.0,236.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,11769.0,11787.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1406.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
589,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-03-24 17:54:54.000000,2022-03-24 17:54:49,569,2.0,69,23.0,305.0,55.0,26.0,328,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,23,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],150.0,149.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,162044.0,162044.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
590,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2021-12-05 02:53:17.000000,2021-03-29 16:56:48,6427,,130,36.0,341.0,45.0,111.0,321,Neuroimaging in Python FMRI analysis package.,63.0,23,False,2018-02-19 14:14:08.000,0.4.2,6.0,nipy,conda-forge/nipy,,,,47.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000,47.0,1641.0,3202.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,92110.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
