,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
471,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,238.0,37.0,68.0,54.0,205.0,1196.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,26,True,2023-10-12 14:58:48.000,2.1.2,8.0,innvestigate,,,,['tensorflow'],116.0,114.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,569.0,574.0,,,,,,,,2.0,89.0,,,,,,,,,,,,,,,,,,,
472,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-24 11:08:54.000000,2023-11-24 11:08:47,208.0,2.0,80.0,34.0,109.0,12.0,18.0,1141.0,A library of reinforcement learning building blocks in JAX.,21.0,26,True,2023-06-29 15:05:00.621,0.1.6,10.0,rlax,,,,['jax'],199.0,197.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,2.0,1024970.0,1024970.0,,,,,,,,2.0,,,,google-deepmind/rlax,,,,,,,,,,,,,,,,
473,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-01-10 19:07:42.000000,2024-01-05 21:31:48,1985.0,211.0,79.0,18.0,719.0,69.0,173.0,1021.0,"MetricFlow allows you to define, build, and maintain metrics in code.",42.0,26,False,2023-11-15 23:21:15.000,0.203.1,72.0,metricflow,,,,,15.0,12.0,https://pypi.org/project/metricflow,2024-01-05 21:38:51.000,3.0,18480.0,18480.0,,,,,,,,3.0,,,,dbt-labs/metricflow,,,,,,,,,,,,,,,,
474,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-11-24 07:58:55.401000,2023-11-09 17:20:43,139.0,2.0,106.0,21.0,103.0,35.0,73.0,1016.0,Python 3.8+ toolbox for submitting jobs to Slurm.,23.0,26,True,2023-11-09 17:23:02.000,1.5.1,23.0,submitit,conda-forge/submitit,,,,2022.0,2003.0,https://pypi.org/project/submitit,2023-11-09 17:23:02.000,19.0,309672.0,310483.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,33270.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
475,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2023-11-08 21:55:22.000000,2023-11-08 21:55:22,1142.0,2.0,236.0,62.0,245.0,22.0,346.0,943.0,Search and download Copernicus Sentinel satellite images.,43.0,26,False,2023-03-10 17:50:22.000,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,522.0,522.0,https://pypi.org/project/sentinelsat,,,17564.0,18275.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,27684.0,,,,,3.0,262.0,,,,,,,,,,,,,,,,,,,
476,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,40.0,173.0,61.0,174.0,913.0,A Jupyter - Three.js bridge.,30.0,26,True,2023-02-20 00:24:01.104,2.4.2,46.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],99.0,29.0,https://pypi.org/project/pythreejs,2023-02-20 00:24:01.104,58.0,44078.0,52358.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,518711.0,,,,,3.0,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,12.0,2642.0,,,,,,,,,,,
477,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-08-25 16:48:20.000000,2023-04-19 21:43:19,547.0,,174.0,35.0,85.0,88.0,122.0,884.0,A scikit-learn based module for multi-label et. al. classification.,28.0,26,True,2018-12-10 16:24:47.000,0.2.0,7.0,scikit-multilearn,,,,['sklearn'],1425.0,1401.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,24.0,50173.0,50173.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
478,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2023-12-18 23:34:49.000000,2023-12-18 23:34:48,832.0,15.0,123.0,29.0,85.0,29.0,75.0,577.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,26,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,395.0,371.0,https://pypi.org/project/ml-metadata,2023-08-10 00:37:12.000,24.0,54738.0,54774.0,,,,,,,,3.0,2119.0,,,,,,,,,,,,,,,,,,,
479,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-12-31 19:03:54.000000,2023-08-23 17:20:54,1241.0,,152.0,19.0,693.0,25.0,208.0,472.0,A package built to support working with spatial data using open source python.,44.0,26,True,2021-10-01 22:50:41.000,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,277.0,277.0,https://pypi.org/project/earthpy,,,4110.0,5357.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,71114.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2023-09-25 19:44:09.000000,2019-12-05 08:17:22,46.0,,210.0,22.0,17.0,45.0,23.0,423.0,scikit-learn inspired API for CRFsuite.,6.0,26,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],7565.0,7282.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,283.0,221506.0,222388.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,39698.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
481,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2023-12-26 16:13:16.000000,2023-12-26 16:13:16,6706.0,64.0,143.0,36.0,394.0,37.0,134.0,364.0,Neuroimaging in Python FMRI analysis package.,69.0,26,False,2023-12-21 16:45:52.000,0.6.0,8.0,nipy,conda-forge/nipy,,,,270.0,219.0,https://pypi.org/project/nipy,2023-12-21 16:45:52.000,51.0,3518.0,4877.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,106058.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2023-10-03 15:31:03.000000,2022-09-22 23:59:07,1084.0,,979.0,182.0,327.0,334.0,292.0,5768.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,121.0,118.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,222.0,272.0,,,,,,,,2.0,3718.0,,,,,,,,,,,,,,,,,,,
483,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-10-16 20:29:38.000000,2023-03-29 07:02:37,553.0,,867.0,124.0,63.0,136.0,74.0,4999.0,Image augmentation library in Python for machine learning.,23.0,25,True,2023-03-29 07:06:01.465,0.2.12,24.0,Augmentor,,,,,718.0,689.0,https://pypi.org/project/Augmentor,2022-04-27 09:29:23.000,29.0,7725.0,7725.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
484,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-12-19 09:38:24.000000,2023-04-28 16:55:30,521.0,,429.0,60.0,90.0,48.0,88.0,4827.0,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:29:01.612,0.3.2,12.0,imagededup,,,,['tensorflow'],87.0,82.0,https://pypi.org/project/imagededup,2023-04-28 17:29:01.612,5.0,11273.0,11273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
485,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-01-11 11:46:32.000000,2024-01-10 08:47:01,3403.0,122.0,601.0,93.0,3755.0,296.0,1259.0,4752.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,88.0,25,True,2024-01-03 11:39:27.000,1.33.0,73.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,611.0,159.0,130.0,76.0,101.0,4592.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 15:59:35.000,0.3.10,15.0,lucid,,,,['tensorflow'],755.0,755.0,https://pypi.org/project/lucid,,,503.0,503.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-06-16 19:25:40.006000,2022-08-23 22:54:23,1046.0,,982.0,239.0,214.0,51.0,200.0,4319.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,False,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,51.0,50.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,473.0,571.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3242.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
488,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-11-13 07:16:00.000000,2023-03-05 22:07:59,1158.0,,1370.0,350.0,59.0,51.0,,4224.0,Python Algorithmic Trading Library.,11.0,25,True,,,8.0,pyalgotrade,,,,,202.0,181.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,631.0,631.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2023-06-16 19:25:16.902000,2022-04-01 13:57:36,131.0,,952.0,144.0,30.0,46.0,77.0,4163.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,25,False,2014-11-17 16:34:37.000,0.5,1.0,vadersentiment,conda-forge/vadersentiment,,,,7804.0,7804.0,https://pypi.org/project/vadersentiment,,,170615.0,171012.0,https://anaconda.org/conda-forge/vadersentiment,2023-06-16 19:25:16.902,13531.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
490,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2023-12-11 06:21:04.000000,2023-05-06 14:09:10,264.0,,419.0,41.0,51.0,73.0,174.0,3996.0,An Open-Source Framework for Prompt-Learning.,22.0,25,True,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,96.0,94.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,2.0,1022.0,1022.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
491,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,512.0,138.0,649.0,66.0,197.0,3849.0,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,1245.0,1245.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
492,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2024-01-06 08:42:15.000000,2024-01-06 08:37:53,173.0,4.0,445.0,91.0,78.0,65.0,137.0,3328.0,Generate embeddings from large-scale graph-structured data.,31.0,25,True,2019-10-14 16:45:11.000,1.0.0,4.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-10-14 16:44:41.000,3.0,278741.0,278743.0,,,,,,,,2.0,167.0,,,,,,,,,,,,,,,,,,,
493,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-01-10 19:28:44.000000,2024-01-10 18:54:14,456.0,8.0,272.0,48.0,449.0,61.0,252.0,3264.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,25,True,2024-01-08 18:51:52.000,0.4.10,23.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,4.0,,https://pypi.org/project/hummingbird-ml,2024-01-08 18:51:52.000,4.0,6916.0,8026.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-01-08 20:24:23.326,37479.0,,,,,2.0,359.0,,,,,,,,,,,,,,,,,,,
494,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2023-12-29 19:06:22.000000,2023-10-30 16:34:46,179.0,1.0,367.0,164.0,83.0,87.0,99.0,3074.0,A deep learning library for video understanding research.,55.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],7.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,7.0,131925.0,131925.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
495,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,679.0,72.0,25.0,117.0,101.0,2972.0,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],2896.0,2867.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,29.0,1263.0,1263.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
496,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-12-05 02:50:26.000000,2023-12-04 04:34:26,1573.0,7.0,246.0,43.0,2014.0,3.0,645.0,2908.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,34.0,25,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,2880.0,2984.0,,,,,,,,3.0,2615.0,,,,,,,,,,,,,,,,,,,
497,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-06-16 19:17:56.088000,2021-06-22 10:51:48,116.0,,469.0,99.0,49.0,59.0,253.0,2774.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,703.0,679.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,24.0,2165.0,2494.0,https://anaconda.org/conda-forge/neuralcoref,2023-06-16 19:17:56.088,14950.0,,,,,3.0,875.0,,,,,,,,,,,,,,,,,,,
498,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,131.0,30.0,200.0,16.0,73.0,2641.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43.000,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,369.0,369.0,https://pypi.org/project/hiplot,,,23576.0,27252.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,172808.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
499,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,710.0,167.0,94.0,134.0,358.0,2452.0,An Algorithmic Trading Library for Crypto-Assets in Python.,151.0,25,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,27.0,25.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,95.0,95.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
500,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-12-28 14:21:46.000000,2023-07-01 21:40:58,1936.0,,325.0,40.0,85.0,20.0,157.0,2371.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,25,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,,,['pytorch'],4.0,,https://pypi.org/project/torch-geometric-temporal,2022-09-04 16:10:00.738,4.0,1926.0,1926.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
501,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,645.0,90.0,29.0,25.0,52.0,2302.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,670.0,490.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,180.0,76736.0,76736.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
502,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-09-05 06:09:07.000000,2023-09-05 06:09:05,385.0,,280.0,56.0,14.0,21.0,78.0,2179.0,Beautiful visualizations of how language differs among document types.,14.0,25,True,2023-04-18 01:25:02.819,0.1.19,148.0,scattertext,conda-forge/scattertext,,,,495.0,485.0,https://pypi.org/project/scattertext,2023-04-18 01:25:02.819,10.0,11554.0,12666.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,85667.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
503,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-12-20 18:18:16.000000,2023-07-11 07:11:36,210.0,,234.0,46.0,87.0,18.0,115.0,2067.0,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,25,True,2023-06-22 13:11:20.000,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",106.0,106.0,https://pypi.org/project/causalnex,,,2027.0,2027.0,,,,,,,,3.0,,,,mckinsey/causalnex,,,,,,,,,,,,,,,,
504,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2023-06-20 17:42:42.000000,2023-06-20 17:42:34,12566.0,,84.0,41.0,47.0,12.0,74.0,2057.0,The friendly PIL fork.,385.0,25,False,,,47.0,pillow-simd,,,,,55.0,,https://pypi.org/project/pillow-simd,2022-01-04 16:11:51.000,55.0,46365.0,46365.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
505,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,198.0,29.0,65.0,35.0,83.0,1965.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],307.0,300.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,7.0,3971.0,4157.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6726.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
506,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,160.0,61.0,66.0,65.0,129.0,1796.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,365.0,355.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,492.0,492.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,,,,,,,
507,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,304.0,27.0,379.0,73.0,120.0,1551.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,25,True,2023-05-18 06:27:52.000,2.2.5,10.0,pgl,,,,['paddle'],48.0,48.0,https://pypi.org/project/pgl,,,574.0,574.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
508,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-11-18 16:28:54.000000,2023-10-07 11:26:54,2816.0,,169.0,26.0,660.0,109.0,432.0,1428.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,25,True,2023-02-22 18:29:02.145,1.10.1,46.0,pykeen,,,,,5.0,,https://pypi.org/project/pykeen,2023-02-22 18:29:02.145,5.0,3552.0,3556.0,,,,,,,,2.0,177.0,,,,,,,,,,,,,,,,,,,
509,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-09-27 15:14:50.000000,2023-09-27 15:14:33,667.0,,159.0,47.0,161.0,19.0,378.0,1290.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,25,False,2023-02-16 21:26:00.740,1.6.0,26.0,dalex,conda-forge/dalex,,,,150.0,145.0,https://pypi.org/project/dalex,2022-09-07 14:45:39.364,5.0,17141.0,17457.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,11391.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
510,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-11-06 16:35:44.000000,2023-11-06 15:20:05,206.0,2.0,322.0,49.0,43.0,94.0,,1288.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,25,True,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],397.0,389.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,23984.0,43201.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,301.0,,,,,3.0,768434.0,,,,,,,,,,,,,,,,,,,
511,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141.0,29.0,63.0,7.0,70.0,1273.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,False,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],1329.0,1316.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,13.0,10253.0,10253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
