,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,bitbucket_id
480,Torchmeta,tristandeleu/pytorch-meta,,pytorch-utils,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000000,2022-01-10 12:07:24.000000,2021-09-20 16:03:46.000000,382.0,,191,40.0,30.0,34.0,89.0,1529.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,25,True,2021-09-20 16:06:33.000000,1.8.0,28.0,torchmeta,,,,['pytorch'],78.0,78.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000000,,1226.0,1226.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
481,pygraphistry,graphistry/pygraphistry,,graph,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000000,2022-01-13 08:40:07.000000,2021-12-22 01:54:09.000000,820.0,13.0,147,43.0,117.0,73.0,109.0,1521.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",19.0,25,True,2021-12-07 07:06:16.000000,0.20.5,126.0,graphistry,,,,['jupyter'],58.0,54.0,https://pypi.org/project/graphistry,2021-12-07 07:06:16.000000,4.0,2169.0,2169.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
482,TabNet,dreamquark-ai/tabnet,,pytorch-utils,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000000,2022-01-10 09:39:16.000000,2021-12-27 18:05:53.000000,170.0,12.0,303,34.0,172.0,38.0,165.0,1497.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,25,True,2021-02-02 08:05:11.000000,3.1.1,17.0,pytorch-tabnet,,,,['pytorch'],7.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000000,7.0,33005.0,33005.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
483,CausalNex,quantumblacklabs/causalnex,,interpretability,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000000,2021-12-30 20:30:23.000000,2021-11-11 15:06:17.000000,156.0,6.0,152,42.0,46.0,15.0,87.0,1421.0,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,25,True,2021-11-11 15:15:32.000000,0.11.0,16.0,causalnex,,,,"['pytorch', 'sklearn']",38.0,36.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000000,2.0,4778.0,4778.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
484,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2021-12-30 17:37:43.000000,2021-12-30 00:57:17.000000,133.0,12.0,152,89.0,142.0,20.0,21.0,1374.0,fklearn: Functional Machine Learning.,41.0,25,True,2021-12-30 01:18:22.000000,2.0.0,24.0,fklearn,,,,,11.0,11.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000000,,2962.0,2962.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,bt,pmorissette/bt,,financial-data,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000000,2021-05-15 18:58:08.000000,2021-05-15 18:58:08.000000,438.0,,292,78.0,71.0,47.0,225.0,1269.0,bt - flexible backtesting for Python.,24.0,25,True,2021-04-21 02:52:26.000000,0.2.9,25.0,bt,,,,,112.0,91.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000000,21.0,6198.0,6198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,fairlearn,fairlearn/fairlearn,,interpretability,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000000,2022-01-13 16:56:43.000000,2021-12-15 16:38:40.000000,662.0,7.0,274,33.0,654.0,134.0,199.0,1159.0,A Python package to assess and improve fairness of machine learning models.,61.0,25,True,2021-07-07 08:16:09.000000,0.7.0,16.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],9.0,,https://pypi.org/project/fairlearn,2021-07-07 05:54:23.000000,9.0,23690.0,24413.0,https://anaconda.org/conda-forge/fairlearn,2021-07-07 15:56:16.605000,16635.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
487,livelossplot,stared/livelossplot,,ml-experiments,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000000,2021-10-12 11:52:57.000000,2021-10-12 11:52:20.000000,328.0,,138,26.0,61.0,4.0,70.0,1152.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,2021-02-03 16:25:47.000000,0.5.4,24.0,livelossplot,,,,['jupyter'],711.0,703.0,https://pypi.org/project/livelossplot,2021-02-03 16:25:47.000000,8.0,65118.0,65118.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
488,pyts,johannfaouzi/pyts,,time-series-data,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000000,2021-12-09 13:27:33.000000,2021-12-09 13:27:29.000000,379.0,6.0,115,20.0,67.0,33.0,24.0,1142.0,A Python package for time series classification.,10.0,25,True,2021-10-31 13:51:09.000000,0.12.0,18.0,pyts,conda-forge/pyts,,,,176.0,165.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000000,11.0,84209.0,84547.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850000,9826.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
489,alibi-detect,SeldonIO/alibi-detect,,others,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000000,2022-01-13 16:12:52.000000,2022-01-13 14:07:54.000000,445.0,34.0,114,33.0,233.0,80.0,117.0,1091.0,"Algorithms for outlier, adversarial and drift detection.",15.0,25,True,2021-12-09 19:27:30.000000,0.8.0,20.0,alibi-detect,,,,,53.0,48.0,https://pypi.org/project/alibi-detect,2021-12-09 19:25:39.000000,5.0,10804.0,10804.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
490,pandasql,yhat/pandasql,,data-containers,https://github.com/yhat/pandasql,https://github.com/yhat/pandasql,MIT,2013-02-18 01:53:56.000000,2020-08-14 13:00:13.000000,2017-02-01 15:40:30.000000,127.0,,147,44.0,27.0,44.0,23.0,1068.0,sqldf for pandas.,15.0,25,False,2016-04-20 21:52:36.000000,0.7.3,31.0,pandasql,,,,['pandas'],1127.0,1063.0,https://pypi.org/project/pandasql,2016-04-20 21:52:36.000000,64.0,1144177.0,1144177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
491,fancyimpute,iskandr/fancyimpute,,sklearn-utils,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17.000000,202.0,2.0,163,25.0,35.0,1.0,111.0,1024.0,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,25,True,2021-10-21 17:50:40.000000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1143.0,1115.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000000,28.0,9625.0,9625.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
492,PySAL,pysal/pysal,,geospatial-data,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000000,2021-10-18 18:27:28.000000,2021-10-18 18:27:28.000000,4136.0,2.0,273,75.0,613.0,11.0,592.0,952.0,PySAL: Python Spatial Analysis Library Meta-Package.,74.0,25,True,2021-08-01 00:14:07.000000,2.5.0,27.0,pysal,conda-forge/pysal,,,,30.0,,https://pypi.org/project/pysal,2021-08-01 00:14:07.000000,30.0,23413.0,29951.0,https://anaconda.org/conda-forge/pysal,2021-08-02 16:50:41.186000,431515.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
493,Labml,labmlai/labml,,ml-experiments,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000000,2022-01-13 08:23:42.000000,2022-01-13 08:23:38.000000,1171.0,32.0,69,26.0,55.0,13.0,12.0,938.0,Monitor deep learning model training and hardware usage from your mobile phone.,6.0,25,True,2022-01-13 08:05:12.000000,0.4.143,120.0,labml,,,,,47.0,41.0,https://pypi.org/project/labml,2022-01-13 08:05:12.000000,6.0,16439.0,16439.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
494,kapre,keunwoochoi/kapre,,audio,https://github.com/keunwoochoi/kapre,https://github.com/keunwoochoi/kapre,MIT,2016-12-14 18:36:36.000000,2021-12-14 18:04:32.000000,2021-11-14 01:15:18.000000,193.0,3.0,138,21.0,43.0,11.0,82.0,799.0,kapre: Keras Audio Preprocessors.,13.0,25,True,2021-11-14 01:13:37.000000,0.3.6,22.0,kapre,,,,['tensorflow'],1312.0,1298.0,https://pypi.org/project/kapre,2021-11-14 01:13:37.000000,14.0,1479.0,1479.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,,,
495,bambi,bambinos/bambi,,probabilistics,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000000,2022-01-11 21:32:27.000000,2022-01-11 21:21:17.000000,622.0,14.0,72,24.0,225.0,33.0,182.0,733.0,BAyesian Model-Building Interface (Bambi) in Python.,21.0,25,True,2022-01-11 21:24:51.000000,0.7.0,18.0,bambi,,,,,23.0,20.0,https://pypi.org/project/bambi,2022-01-11 21:24:51.000000,3.0,1954.0,1954.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
496,NeuPy,itdxer/neupy,,ml-frameworks,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000000,2022-01-13 00:49:03.000000,2019-09-02 19:02:38.000000,1145.0,,149,32.0,22.0,30.0,234.0,701.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,25,False,2019-04-04 19:44:59.000000,0.8.2,34.0,neupy,,,,,132.0,120.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000000,12.0,1646.0,1646.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
497,scikit-lego,koaning/scikit-lego,,sklearn-utils,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000000,2021-12-21 18:05:34.000000,2021-12-21 08:08:48.000000,421.0,6.0,77,15.0,264.0,32.0,205.0,678.0,Extra blocks for scikit-learn pipelines.,48.0,25,True,2021-12-09 11:34:28.000000,0.6.9,35.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],45.0,39.0,https://pypi.org/project/scikit-lego,2021-12-09 11:39:03.000000,6.0,21948.0,22565.0,https://anaconda.org/conda-forge/scikit-lego,2021-12-09 15:20:11.388000,16662.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
498,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2022-01-12 18:21:56.000000,2022-01-11 14:55:59.000000,2525.0,73.0,96,22.0,385.0,113.0,222.0,664.0,A Python library for learning and evaluating knowledge graph embeddings.,24.0,25,True,2022-01-11 14:57:28.000000,1.7.0,38.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-01-11 14:55:50.000000,3.0,667.0,671.0,,,,,,,,2.0,92.0,,,,,,,,,,,,,,,,,,,,
499,Guild AI,guildai/guildai,,ml-experiments,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000000,2022-01-12 20:07:17.000000,2022-01-12 20:04:36.000000,4614.0,51.0,59,13.0,23.0,121.0,181.0,651.0,"Experiment tracking, ML developer tools.",18.0,25,True,2021-10-12 21:28:06.000000,0.7.4,175.0,guildai,,,,,42.0,42.0,https://pypi.org/project/guildai,2022-01-07 18:52:34.000000,,2756.0,2756.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
500,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-11-22 12:29:52.000000,2021-11-05 20:24:04.000000,15358.0,4.0,294,43.0,1474.0,199.0,2816.0,636.0,An open-source application for biological image analysis.,121.0,25,True,2021-07-22 19:01:42.000000,4.2.1,43.0,cellprofiler,,,,,6.0,6.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,586.0,608.0,,,,,,,,3.0,2116.0,,,,,,,,,,,,,,,,,,,,
501,SKLL,EducationalTestingService/skll,,ml-experiments,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000000,2021-12-29 21:39:23.000000,2021-12-21 20:03:06.000000,3575.0,61.0,65,47.0,318.0,32.0,365.0,527.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,36.0,25,False,2021-12-21 20:12:29.000000,3.0,65.0,skll,,,,['sklearn'],53.0,35.0,https://pypi.org/project/skll,2021-12-21 20:08:55.000000,18.0,615.0,615.0,,,,,,,,3.0,11.0,,,,,,,,,,,,,,,,,,,,
502,Cornac,PreferredAI/cornac,,recommender-systems,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000000,2022-01-03 09:48:49.000000,2021-09-30 10:13:24.000000,1230.0,,84,22.0,380.0,5.0,75.0,513.0,A Comparative Framework for Multimodal Recommender Systems.,13.0,25,True,2021-09-26 07:01:44.000000,1.14.1,45.0,cornac,conda-forge/cornac,,,,86.0,72.0,https://pypi.org/project/cornac,2021-09-26 07:12:34.000000,14.0,7147.0,13279.0,https://anaconda.org/conda-forge/cornac,2021-11-15 19:24:15.089000,196232.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
503,python-soundfile,bastibe/python-soundfile,,audio,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000000,2021-12-11 08:22:06.000000,2021-12-07 08:14:03.000000,501.0,3.0,59,15.0,162.0,62.0,99.0,431.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",23.0,25,True,2019-12-04 10:03:39.000000,0.10.3post1,7.0,soundfile,,,,,539.0,,https://pypi.org/project/soundfile,2019-11-27 12:16:19.000000,539.0,728759.0,728788.0,,,,,,,,3.0,2833.0,,,,,,,,,,,,,,,,,,,,
504,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2021-10-27 17:57:56.000000,2019-12-05 08:17:22.000000,46.0,,176,22.0,14.0,37.0,23.0,387.0,scikit-learn inspired API for CRFsuite.,6.0,25,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],3674.0,3408.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,266.0,115277.0,115277.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
505,responsible-ai-widgets,microsoft/responsible-ai-widgets,,interpretability,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000000,2022-01-13 15:01:50.000000,2022-01-13 11:37:31.000000,812.0,163.0,91,17.0,919.0,47.0,169.0,382.0,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",24.0,25,True,2022-01-05 18:03:24.000000,0.16.0,31.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",20.0,18.0,https://pypi.org/project/raiwidgets,2022-01-05 15:23:45.000000,2.0,3690.0,3690.0,,,,,,,,2.0,,,,,,,,,,microsoft/responsible-ai-toolbox,,,,,,,,,,,
506,dbnd,databand-ai/dbnd,,data-pipelines,https://github.com/databand-ai/dbnd,https://github.com/databand-ai/dbnd,Apache-2.0,2020-01-02 10:42:47.000000,2022-01-13 16:59:47.000000,2022-01-13 16:24:46.000000,2790.0,166.0,19,18.0,49.0,2.0,2.0,211.0,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,54.0,25,False,2022-01-13 16:51:26.000000,0.58.5,255.0,dbnd,,,,,47.0,25.0,https://pypi.org/project/dbnd,2022-01-13 16:51:26.000000,22.0,102466.0,102466.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
507,PyStan,stan-dev/pystan,,probabilistics,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094000,2021-10-27 08:33:56.000000,2021-10-21 11:47:11.000000,189.0,2.0,35,10.0,174.0,8.0,151.0,149.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",10.0,25,False,2021-10-06 01:05:34.000000,3.3.0,65.0,pystan,conda-forge/pystan,,,,243.0,,https://pypi.org/project/pystan,2021-10-06 01:05:34.000000,243.0,1771737.0,1795091.0,https://anaconda.org/conda-forge/pystan,2021-09-21 02:32:24.465000,1354563.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
508,english-words,dwyl/english-words,,nlp,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000000,2021-11-10 15:08:38.000000,2021-10-20 08:05:51.000000,85.0,2.0,1240,176.0,48.0,45.0,28.0,6005.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,26.0,24,True,2021-08-02 04:02:28.000000,1.0.4,5.0,english-words,,,,,4.0,,https://pypi.org/project/english-words,2021-08-02 04:02:28.000000,4.0,7263.0,7263.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
509,AugLy,facebookresearch/AugLy,,others,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000000,2022-01-04 10:49:00.000000,2021-12-28 17:33:24.000000,144.0,41.0,216,60.0,134.0,14.0,42.0,4216.0,"A data augmentations library for audio, image, text, and video.",14.0,24,True,2021-12-17 11:57:25.000000,0.2.1,16.0,augly,,,,,28.0,25.0,https://pypi.org/project/augly,2021-12-17 11:46:02.000000,3.0,1702.0,1702.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
510,DALI,NVIDIA/DALI,,gpu-utilities,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000000,2022-01-13 15:10:46.000000,2022-01-13 14:28:55.000000,2300.0,118.0,458,83.0,2533.0,149.0,930.0,3663.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,68.0,24,True,2022-01-03 11:30:21.000000,1.9.0,47.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
511,MatchZoo,NTMC-Community/MatchZoo,,nlp,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16.000000,1810.0,,908,177.0,385.0,30.0,429.0,3586.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,True,2019-10-24 13:09:11.000000,2.2.0,5.0,matchzoo,,,,['tensorflow'],10.0,10.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000000,,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
512,AdaNet,tensorflow/adanet,,hyperopt,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24.000000,440.0,,519,171.0,49.0,65.0,47.0,3351.0,Fast and flexible AutoML with learning guarantees.,27.0,24,True,2020-07-09 21:03:28.000000,0.9.0,13.0,adanet,,,,['tensorflow'],44.0,42.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000000,2.0,837.0,837.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
513,Image Super-Resolution,idealo/image-super-resolution,,image,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000000,2021-11-02 15:48:01.000000,2021-06-02 09:45:13.000000,150.0,,580,94.0,31.0,81.0,108.0,3350.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,24,True,2020-01-08 15:37:35.000000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],74.0,69.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000000,5.0,5655.0,5660.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,198.0,3.0,,,,,,,,,,,,,,,,,,,,,
514,Chartify,spotify/chartify,,data-viz,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000000,2021-09-17 06:10:10.000000,2021-02-05 18:49:02.000000,195.0,,274,83.0,64.0,41.0,31.0,3072.0,Python library that makes it easy for data scientists to create charts.,21.0,24,True,2020-11-02 22:14:08.000000,3.0.3,16.0,chartify,conda-forge/chartify,,,,66.0,61.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000000,5.0,1300.0,1763.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628000,17597.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
515,LIT,PAIR-code/lit,,interpretability,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000000,2022-01-13 13:03:08.000000,2021-12-21 14:10:50.000000,506.0,111.0,274,73.0,523.0,63.0,63.0,2735.0,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,18.0,24,True,2021-12-21 14:29:03.000000,0.4.1,7.0,lit-nlp,,,,,7.0,7.0,https://pypi.org/project/lit-nlp,2021-12-21 14:20:06.000000,,646.0,646.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
516,vissl,facebookresearch/vissl,,image,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000000,2022-01-10 21:36:31.000000,2022-01-10 21:36:28.000000,306.0,31.0,224,52.0,372.0,44.0,86.0,2293.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",30.0,24,True,2021-11-02 17:21:02.000000,0.1.6,6.0,vissl,,,,['pytorch'],5.0,4.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000000,1.0,199.0,199.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
517,HiPlot,facebookresearch/hiplot,,data-viz,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000000,2021-11-05 18:07:40.000000,2021-11-05 17:54:23.000000,177.0,9.0,106,28.0,154.0,10.0,61.0,2232.0,HiPlot makes understanding high dimensional data easy.,7.0,24,True,2021-11-04 14:37:14.000000,0.1.32,94.0,hiplot,conda-forge/hiplot,,,,12.0,3.0,https://pypi.org/project/hiplot,2021-11-05 18:07:40.000000,9.0,9301.0,12545.0,https://anaconda.org/conda-forge/hiplot,2021-11-05 06:41:13.441000,74634.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
518,python_speech_features,jameslyons/python_speech_features,,audio,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01.000000,120.0,,577,87.0,29.0,23.0,51.0,2019.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000000,0.6.1,6.0,python_speech_features,,,,,161.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000000,161.0,108594.0,108594.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
519,SRU,asappresearch/sru,,pytorch-utils,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48.000000,400.0,,295,69.0,78.0,54.0,67.0,2016.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,24,True,2021-05-18 16:13:10.000000,2.6.0,32.0,sru,,,,['pytorch'],20.0,17.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000000,3.0,2607.0,2607.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
