,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
554,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-08-21 19:22:07.000000,2023-08-21 19:22:07,680.0,9.0,147.0,24.0,123.0,2.0,126.0,1279.0,"Extensible, parallel implementations of t-SNE.",11.0,24,True,2023-05-24 15:25:03.278,1.0.0,26.0,opentsne,conda-forge/opentsne,,,,695.0,680.0,https://pypi.org/project/opentsne,24273.0,28141.0,https://anaconda.org/conda-forge/opentsne,2023-06-16 16:12:36.657,228248.0,,,,,3.0,,2022-03-18 13:53:43.000,15.0,,,,,,,,,,,,,,,,,,,
555,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2023-11-06 18:53:49.000000,2023-11-03 20:15:27,769.0,82.0,172.0,18.0,254.0,70.0,93.0,1174.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,24,True,2023-10-26 11:36:48.000,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",6.0,,https://pypi.org/project/dice-ml,42914.0,42914.0,,,,,,,,3.0,,2023-10-27 03:54:06.000,6.0,,,,,,,,,,,,,,,,,,,
556,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,224.0,73.0,415.0,75.0,147.0,1131.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,166.0,156.0,https://pypi.org/project/chainerrl,539.0,539.0,,,,,,,,3.0,,2020-02-14 05:35:56.000,10.0,,,,,,,,,,,,,,,,,,,
557,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-09-30 06:19:56.000000,2023-09-30 06:19:56,409.0,4.0,184.0,34.0,72.0,3.0,86.0,1030.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2022-09-25 14:40:40.377,4.5.1,39.0,keract,,,,['tensorflow'],201.0,192.0,https://pypi.org/project/keract,5576.0,5576.0,,,,,,,,3.0,,2022-09-25 14:40:40.377,9.0,,,,,,,,,,,,,,,,,,,
558,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-11-08 23:34:26.000000,2023-11-08 23:34:24,1836.0,157.0,75.0,19.0,648.0,60.0,142.0,982.0,"MetricFlow allows you to define, build, and maintain metrics in code.",41.0,24,False,2023-09-06 22:57:08.000,0.202.0,62.0,metricflow,,,,,13.0,10.0,https://pypi.org/project/metricflow,19091.0,19091.0,,,,,,,,3.0,,2023-10-25 17:44:54.000,3.0,,,,,,,,dbt-labs/metricflow,,,,,,,,,,,
559,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-11-09 09:20:57.000000,2023-11-08 02:54:20,1784.0,66.0,359.0,56.0,449.0,159.0,246.0,955.0,Machine learning on FPGAs using HLS.,56.0,24,True,2023-05-13 15:59:00.678,0.7.1,14.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,634.0,818.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,6997.0,,,,,3.0,,2023-11-08 00:09:57.000,,,,,,,,,,,,,,,,,,,,
560,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,2.0,173.0,48.0,112.0,51.0,170.0,953.0,Python interface to GPU-powered libraries.,44.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,319.0,270.0,https://pypi.org/project/scikit-cuda,619.0,619.0,,,,,,,,3.0,,2019-05-27 00:29:00.000,49.0,,,,,,,,,,,,,,,,,,,
561,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2023-10-06 08:51:55.000000,2023-10-05 20:16:49,726.0,2.0,143.0,15.0,99.0,26.0,227.0,889.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,44.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],73.0,,https://pypi.org/project/torch-sparse,28073.0,33844.0,https://anaconda.org/conda-forge/pytorch_sparse,2023-06-16 19:19:31.218,236626.0,,,,,3.0,,2023-10-06 08:51:55.000,73.0,,,,,,,,,,,,,,,,,,,
562,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2023-11-06 22:17:29.000000,2023-11-06 22:11:24,461.0,12.0,78.0,25.0,160.0,51.0,62.0,745.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,24,True,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],45.0,41.0,https://pypi.org/project/objax,565.0,565.0,,,,,,,,3.0,,2023-11-06 22:03:10.000,4.0,,,,,,,,,,,,,,,,,,,
563,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,159.0,33.0,25.0,33.0,235.0,740.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59.000,0.8.2,29.0,neupy,,,,,160.0,160.0,https://pypi.org/project/neupy,2264.0,2264.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
564,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-10-18 07:58:23.867000,2023-10-11 13:01:19,594.0,3.0,127.0,16.0,53.0,25.0,120.0,711.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,24,True,2023-10-12 06:54:28.000,1.6.3,43.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],44.0,,https://pypi.org/project/torch-cluster,13317.0,15259.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-10-18 07:58:23.867,81576.0,,,,,2.0,,2023-10-12 06:52:43.000,44.0,,,,,,,,,,,,,,,,,,,
565,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,70.0,13.0,48.0,19.0,53.0,671.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,963.0,963.0,https://pypi.org/project/pysbd,203249.0,203441.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,4806.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
566,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2023-11-06 08:05:38.000000,2023-10-14 06:13:02,551.0,2.0,93.0,17.0,191.0,95.0,135.0,601.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",31.0,24,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,169.0,,https://pypi.org/project/soundfile,1565515.0,1565654.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,16359.0,2023-02-15 15:39:00.786,169.0,,,,,,,,,,,,,,,,,,,
567,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2023-10-18 13:09:12.000000,2023-10-18 13:08:59,466.0,6.0,47.0,8.0,51.0,156.0,228.0,554.0,python binding for libvips using cffi.,16.0,24,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,,656.0,610.0,https://pypi.org/project/pyvips,50816.0,52693.0,https://anaconda.org/conda-forge/pyvips,2023-09-26 03:23:28.071,69463.0,,,,,3.0,,2022-06-12 09:54:07.000,46.0,,,,,,,,,,,,,,,,,,,
568,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2023-11-07 18:16:40.000000,2023-11-07 18:16:37,3696.0,3.0,66.0,46.0,347.0,20.0,388.0,536.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,37.0,24,False,2023-07-17 16:04:04.000,4.0.0,68.0,skll,conda-forge/skll,,,['sklearn'],58.0,40.0,https://pypi.org/project/skll,438.0,951.0,https://anaconda.org/conda-forge/skll,2023-07-17 20:34:35.934,12329.0,,,,,3.0,13.0,2023-01-19 17:28:00.723,18.0,,,,,,,,,,,,,,,,,,,
569,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,72.0,9.0,17.0,11.0,12.0,499.0,Find pyspark to make it importable.,15.0,24,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],4071.0,3907.0,https://pypi.org/project/findspark,1956941.0,1966695.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,868107.0,,,,,3.0,,2022-02-11 08:02:06.000,164.0,,,,,,,,,,,,,,,,,,,
570,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2023-11-01 13:58:56.000000,2023-11-01 13:56:58,309.0,31.0,83.0,7.0,17.0,5.0,76.0,486.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,16.0,24,True,2023-11-01 13:58:56.000,0.4.4,150.0,featurewiz,,,,,57.0,55.0,https://pypi.org/project/featurewiz,11407.0,11407.0,,,,,,,,2.0,,2023-11-01 13:58:56.000,2.0,,,,,,,,,,,,,,,,,,,
571,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-11-08 16:03:22.000000,2023-11-08 16:03:21,952.0,24.0,165.0,25.0,819.0,88.0,379.0,468.0,MONAI Label is an intelligent open source image labeling and learning tool.,53.0,24,True,2023-10-18 15:08:49.000,0.8.0,114.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,177.0,2554.0,,,,,,,,3.0,66557.0,2023-10-01 02:24:07.000,,,,,,,,,,,,,,,,,,,,
572,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-11-01 02:12:00.000000,2023-11-01 02:11:59,650.0,8.0,62.0,29.0,421.0,13.0,91.0,363.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,24,True,2023-07-18 13:09:18.000,4.0.0,40.0,vega,conda-forge/vega,,,['jupyter'],85.0,2.0,https://pypi.org/project/vega,18751.0,25159.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,570339.0,,,,,3.0,,2022-02-10 02:01:39.000,83.0,,,,,,,,,,,,,,,,,,,
573,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-10-27 06:03:47.000000,2023-10-27 06:01:03,162.0,9.0,47.0,17.0,2.0,9.0,3.0,360.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,24,True,2023-10-27 06:03:47.000,0.1.0,11.0,suod,,,,,494.0,492.0,https://pypi.org/project/suod,74945.0,74945.0,,,,,,,,3.0,,2023-10-27 06:03:47.000,2.0,,,,,,,,,,,,,,,,,,,
574,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,1.0,84.0,29.0,317.0,75.0,27.0,359.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],308.0,301.0,https://pypi.org/project/tensorflow-cloud,51809.0,51809.0,,,,,,,,3.0,,2021-06-17 01:15:10.000,7.0,,,,,,,,,,,,,,,,,,,
575,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-10-14 01:37:36.000000,2023-03-05 05:31:37,737.0,,79.0,13.0,29.0,9.0,44.0,338.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,15.0,24,True,2023-03-05 05:35:05.094,3.0.1,57.0,pymap3d,conda-forge/pymap3d,,,,350.0,329.0,https://pypi.org/project/pymap3d,75827.0,77280.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,63956.0,,,,,3.0,,2023-03-05 05:35:05.094,21.0,,,,,,,,,,,,,,,,,,,
576,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-11-09 12:46:17.000000,2023-11-09 12:46:17,512.0,9.0,54.0,40.0,258.0,17.0,59.0,293.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,24,False,2023-10-26 01:38:28.000,1.2.4,71.0,gokart,,,,,79.0,74.0,https://pypi.org/project/gokart,4556.0,4556.0,,,,,,,,3.0,,2023-10-26 01:38:28.000,5.0,,,,,,,,,,,,,,,,,,,
577,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2023-11-08 21:19:43.000000,2023-11-08 21:14:35,4041.0,9.0,48.0,14.0,710.0,217.0,203.0,270.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,24,False,2023-03-02 22:26:01.035,0.2.7,26.0,orion,,,,,102.0,94.0,https://pypi.org/project/orion,1456.0,1456.0,,,,,,,,2.0,,2022-08-22 17:10:40.826,8.0,,,,,,,,,,,,,,,,,,,
578,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebuly,https://github.com/nebuly-ai/nebuly,Apache-2.0,2022-02-12 17:17:14.000,2023-10-28 10:19:07.000000,2023-10-28 10:19:07,763.0,8.0,649.0,98.0,150.0,98.0,103.0,8323.0,The user analytics platform for LLMs.,40.0,23,True,2023-06-18 11:03:00.511,0.10.0,26.0,nebullvm,,,,,2.0,,https://pypi.org/project/nebullvm,613.0,613.0,,,,,,,,3.0,,2023-06-18 11:03:00.511,2.0,,,,,,,,nebuly-ai/nebuly,,,,,,,,,,,
579,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-11-09 02:17:01.000000,2023-11-06 18:22:06,1536.0,49.0,802.0,145.0,1435.0,326.0,395.0,4609.0,Simple and Distributed Machine Learning.,113.0,23,True,2023-10-26 18:17:38.000,0.11.4,40.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,1.0,1.0,,,,,,,,3.0,,2020-03-18 01:27:31.000,,,,,,,,,,,,,,,,,,,,
580,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,701.0,102.0,32.0,101.0,113.0,4342.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],121.0,116.0,https://pypi.org/project/ISR,5395.0,5398.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,229.0,3.0,,2020-01-08 15:37:35.000,5.0,,,,,,,,,,,,,,,,,,,
581,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,509.0,139.0,649.0,66.0,197.0,3833.0,Snips Python library to extract meaning from text.,22.0,23,False,2020-01-15 09:51:41.000,0.20.2,58.0,snips-nlu,,,,,,,https://pypi.org/project/snips-nlu,2449.0,2449.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
582,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,892.0,177.0,385.0,33.0,430.0,3799.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22.000,2.2,2.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,111.0,111.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
583,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2023-11-05 09:58:06.000000,2023-11-05 09:58:06,2685.0,84.0,1044.0,132.0,1025.0,53.0,72.0,3006.0,a distributed deep learning platform.,85.0,23,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,2.0,2.0,,,50.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,726.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,4330.0,3.0,,,,,,,,,,,,,,,,,,,,,,
584,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2023-09-06 01:51:23.000000,2023-09-06 01:51:17,3452.0,1.0,727.0,107.0,3869.0,533.0,855.0,2590.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,23,True,2022-01-25 00:22:00.888,0.11.2,418.0,analytics-zoo,,,,['spark'],5.0,4.0,https://pypi.org/project/analytics-zoo,645.0,645.0,,,,,,,,3.0,,2022-07-07 07:51:54.000,1.0,,,,,,,,,,,,,,,,,,,
585,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,413.0,130.0,136.0,60.0,128.0,2398.0,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],51.0,49.0,https://pypi.org/project/luminoth,2110.0,2284.0,,,,,,,,3.0,12709.0,2018-11-09 21:35:17.000,2.0,,,,,,,,,,,,,,,,,,,
586,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,439.0,65.0,122.0,32.0,350.0,2370.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],64.0,62.0,https://pypi.org/project/kashgari-tf,71.0,71.0,,,,,,,,3.0,,2019-10-18 07:57:55.000,2.0,,,,,,,,,,,,,,,,,,,
587,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400.0,,304.0,67.0,78.0,63.0,68.0,2094.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:13:10.000,2.6.0,32.0,sru,,,,['pytorch'],27.0,24.0,https://pypi.org/project/sru,2537.0,2537.0,,,,,,,,3.0,,2021-06-17 23:33:37.000,3.0,,,,,,,,,,,,,,,,,,,
588,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,636.0,82.0,48.0,24.0,64.0,1989.0,Common financial technical indicators implemented in Pandas.,28.0,23,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,449.0,437.0,https://pypi.org/project/finta,7267.0,7267.0,,,,,,,,3.0,,2020-10-21 11:39:44.000,12.0,,,,,,,,,,,,,,,,,,,
589,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,237.0,45.0,33.0,49.0,90.0,1878.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,23,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],144.0,144.0,https://pypi.org/project/torchmeta,3319.0,3319.0,,,,,,,,3.0,,2021-09-20 16:06:33.000,,,,,,,,,,,,,,,,,,,,
590,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2023-09-26 02:48:51.000000,2023-09-26 02:48:50,872.0,1.0,126.0,34.0,407.0,65.0,326.0,1749.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,23,True,2023-01-29 22:05:17.000,1.1.4.2,23.0,orbit-ml,,,,,41.0,40.0,https://pypi.org/project/orbit-ml,82650.0,82650.0,,,,,,,,3.0,,2023-01-29 22:06:26.764,1.0,,,,,,,,,,,,,,,,,,,
591,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2023-09-26 02:48:51.000000,2023-09-26 02:48:50,872.0,1.0,126.0,34.0,407.0,65.0,326.0,1749.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,23,True,2023-01-29 22:05:17.000,1.1.4.2,23.0,orbit-ml,conda-forge/orbit-ml,,,,41.0,40.0,https://pypi.org/project/orbit-ml,82650.0,82855.0,https://anaconda.org/conda-forge/orbit-ml,2023-06-18 08:40:35.691,4510.0,,,,,3.0,,2023-01-29 22:06:26.764,1.0,,,,,,,,,,,,,,,,,,,
592,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,115.0,39.0,11.0,32.0,51.0,1607.0,"A fast, efficient universal vector embedding utility package.",4.0,23,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,333.0,320.0,https://pypi.org/project/pymagnitude,1917.0,1917.0,,,,,,,,3.0,,2020-05-25 11:26:36.000,13.0,,,,,,,,,,,,,,,,,,,
593,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-09-18 16:01:21.000000,2022-09-18 16:01:20,637.0,,268.0,28.0,182.0,9.0,389.0,1595.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,23,False,2022-05-28 10:07:13.000,1.3,17.0,talos,,,,['tensorflow'],174.0,167.0,https://pypi.org/project/talos,957.0,957.0,,,,,,,,3.0,,2022-05-28 10:07:34.000,7.0,,,,,,,,,,,,,,,,,,,
594,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,119.0,28.0,31.0,58.0,50.0,1558.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,23,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],345.0,340.0,https://pypi.org/project/higher,51808.0,51808.0,,,,,,,,3.0,,2020-07-14 12:20:32.000,5.0,,,,,,,,,,,,,,,,,,,
